time+,res,%cpu,total-runtime
0.35,52308,11.2,3.68
0.72,63868,12.5,
1.09,65860,12.5,
1.47,68752,12.5,
1.8399999999999999,69268,12.5,
2.21,70876,12.5,
2.58,71140,12.5,
2.94,71264,12.5,
3.31,71780,12.5,
3.68,72572,12.5,
