time+,res,%cpu,total-runtime
0.36,52684,13.8,3.67
0.72,64308,12.5,
1.09,66300,12.5,
1.46,68752,12.5,
1.83,69684,12.5,
2.19,71028,12.5,
2.57,71556,13.8,
2.94,71680,12.5,
3.31,72196,12.5,
3.67,72988,12.5,
