time+,res,%cpu,total-runtime
0.35,50976,12.5,3.68
0.72,63584,11.2,
1.09,66100,12.5,
1.46,68552,11.4,
1.83,69484,12.5,
2.2,70828,12.5,
2.57,71356,12.5,
2.94,71480,12.5,
3.31,71996,12.5,
3.68,72788,12.5,
