time+,res,%cpu,total-runtime
0.33,49440,13.8,127.56
0.67,75976,13.8,
1.01,104320,12.5,
1.34,131092,11.2,
1.6800000000000002,162560,12.5,
2.03,189940,13.8,
2.37,217836,13.8,
2.7,238352,12.5,
3.05,267428,12.5,
3.39,297460,13.8,
3.73,320912,12.5,
4.07,340164,12.5,
4.41,340352,12.5,
4.74,340608,12.5,
5.09,340864,12.5,
5.42,341120,12.5,
5.77,341376,12.5,
6.1,341632,12.5,
6.44,341888,12.5,
6.78,342144,11.2,
7.12,342400,10.2,
7.46,342400,12.5,
7.8100000000000005,342656,12.5,
8.15,342912,12.5,
8.49,343168,12.5,
8.83,343424,12.5,
9.17,343680,12.5,
9.52,343936,13.8,
9.86,344192,13.8,
10.2,344448,12.5,
10.53,344704,12.5,
10.88,344960,12.5,
11.22,344960,12.5,
11.55,345216,12.5,
11.89,345472,12.5,
12.24,345728,13.8,
12.57,345984,12.5,
12.91,346240,12.5,
13.26,346496,12.5,
13.59,346752,11.2,
13.94,347008,13.8,
14.27,347264,11.2,
14.61,347520,12.5,
14.96,347776,13.8,
15.3,347776,11.4,
15.63,348032,12.5,
15.98,348288,12.5,
16.31,348544,12.5,
16.66,348800,12.5,
16.99,349056,12.5,
17.34,349312,12.5,
17.68,349568,12.5,
18.01,349824,12.5,
18.36,350080,12.5,
18.7,350336,12.5,
19.04,350592,12.5,
19.38,350848,12.5,
19.72,351104,13.8,
20.06,351360,12.5,
20.4,351360,12.5,
20.73,351616,12.5,
21.07,351872,12.5,
21.41,352128,12.5,
21.76,352384,12.5,
22.11,352640,12.5,
22.46,352640,12.5,
22.8,352896,12.5,
23.13,353152,11.2,
23.48,353408,12.5,
23.82,353664,12.5,
24.15,353920,12.5,
24.49,354176,12.5,
24.84,354432,12.5,
25.18,354688,12.5,
25.51,354944,12.5,
25.85,355200,12.5,
26.2,355456,13.8,
26.54,355712,12.5,
26.88,355712,12.5,
27.22,356224,12.5,
27.56,359224,12.5,
27.9,359224,12.5,
28.24,359488,12.5,
28.58,359596,12.5,
28.92,359596,12.5,
29.26,359596,12.5,
29.6,359596,12.5,
29.94,359596,12.5,
30.28,359596,12.5,
30.62,359596,12.5,
30.96,365756,12.5,
31.3,365756,13.8,
31.64,365756,12.5,
31.97,365756,12.5,
32.31,365756,12.5,
32.65,373012,12.5,
32.99,373012,12.5,
33.33,373012,12.5,
33.67,373012,12.5,
34.01,373012,12.5,
34.35,373012,12.5,
34.69,373012,12.5,
35.03,373012,12.5,
35.37,373012,12.5,
35.71,373196,12.5,
36.05,373196,12.5,
36.39,373196,12.5,
36.73,373196,13.8,
37.06,373196,12.5,
37.4,373196,12.5,
37.74,373196,12.5,
38.08,373196,12.5,
38.42,373196,12.5,
38.76,373196,11.4,
39.1,373196,12.5,
39.44,373196,12.5,
39.78,373196,13.8,
40.11,373196,12.5,
40.45,373196,12.5,
40.79,373196,12.5,
41.13,373196,12.5,
41.47,373196,12.5,
41.81,373196,12.5,
42.15,373196,12.5,
42.49,373196,12.5,
42.82,377824,12.5,
43.17,380668,12.5,
43.51,380932,12.5,
43.85,380932,12.5,
44.19,380932,12.5,
44.53,380932,12.5,
44.87,380932,12.5,
45.21,380932,12.5,
45.55,380932,12.5,
45.89,380932,12.5,
46.23,380932,12.5,
46.57,380932,12.5,
46.91,380932,12.5,
47.24,380932,12.5,
47.58,380932,12.5,
47.92,380932,12.5,
48.26,380932,12.5,
48.6,380932,12.5,
48.94,380932,12.5,
49.28,380932,12.5,
49.62,380932,12.5,
49.96,380932,12.5,
50.3,380932,12.5,
50.64,380932,12.5,
50.98,380932,12.5,
51.32,380932,12.5,
51.66,380932,12.5,
52.0,380932,12.5,
52.34,380932,12.5,
52.68,380932,12.5,
53.01,380932,11.4,
53.35,380932,12.5,
53.69,380932,11.4,
54.04,380932,12.5,
54.37,380932,12.5,
54.71,380932,12.5,
55.05,380932,12.5,
55.39,380932,12.5,
55.73,380932,12.5,
56.07,380932,12.5,
56.41,380932,12.5,
56.75,380932,12.5,
57.09,380932,12.5,
57.43,380932,12.5,
57.77,380932,12.5,
58.11,380932,12.5,
58.44,381196,12.5,
58.79,381196,13.8,
59.12,381196,12.5,
59.46,381196,12.5,
59.8,380752,12.5,
60.14,380752,12.5,
60.48,380752,12.5,
60.82,380752,12.5,
61.16,380752,12.5,
61.5,380752,12.5,
61.84,380752,12.5,
62.18,380752,12.5,
62.52,380752,12.5,
62.86,380752,12.5,
63.2,380752,12.5,
63.54,380752,12.5,
63.88,380752,12.5,
64.22,380752,12.5,
64.56,380752,12.5,
64.89,380752,12.5,
65.23,380752,12.5,
65.58,380752,12.5,
65.92,380752,12.5,
66.26,380752,12.5,
66.6,380752,13.8,
66.94,380752,13.8,
67.28,380752,12.5,
67.62,380752,12.5,
67.96,380752,13.8,
68.29,380752,12.5,
68.63,380752,12.5,
68.97,380752,12.5,
69.31,380752,12.5,
69.65,380752,12.5,
69.99,380752,12.5,
70.33,380752,12.5,
70.67,380752,12.5,
71.01,380752,12.5,
71.35,380752,12.5,
71.69,380752,12.5,
72.03,380752,12.5,
72.38,380752,13.8,
72.71,380752,12.5,
73.06,380752,12.5,
73.4,380752,12.5,
73.74,380752,11.4,
74.08,380752,12.5,
74.42,380752,12.5,
74.76,380752,12.5,
75.1,380752,12.5,
75.44,380752,12.5,
75.78,380752,12.5,
76.12,380752,12.5,
76.45,380752,12.5,
76.79,380752,12.5,
77.13,380752,12.5,
77.48,380752,12.5,
77.82,380752,11.4,
78.16,380752,12.5,
78.5,380752,12.5,
78.84,380752,12.5,
79.19,380752,12.5,
79.53,380752,12.5,
79.87,380752,12.5,
80.21,380752,12.5,
80.55,380752,12.5,
80.9,380752,12.5,
81.24,380752,13.8,
81.59,380752,12.5,
81.93,380752,12.5,
82.28,380752,12.5,
82.62,380752,12.5,
82.96,380752,12.5,
83.3,380752,12.5,
83.64,380752,12.5,
83.98,380752,12.5,
84.32,380752,12.5,
84.66,380752,12.5,
85.0,380752,12.5,
85.34,380752,12.5,
85.68,380752,12.5,
86.02,380752,12.5,
86.36,380752,12.5,
86.7,380752,12.5,
87.04,380752,12.5,
87.38,380752,12.5,
87.73,380752,12.5,
88.07,380752,12.5,
88.41,380752,12.5,
88.75,380752,12.5,
89.09,380752,12.5,
89.43,380752,12.5,
89.77,380752,12.5,
90.11,380752,12.5,
90.45,380752,12.5,
90.79,380752,12.5,
91.13,380752,12.5,
91.47,380752,12.5,
91.81,380752,12.5,
92.15,380752,12.5,
92.49,380752,12.5,
92.83,380752,12.5,
93.17,380752,12.5,
93.51,380752,12.5,
93.85,380752,12.5,
94.19,380752,12.5,
94.54,380752,12.5,
94.88,380752,12.5,
95.22,380752,12.5,
95.56,380752,12.5,
95.9,380752,12.5,
96.24,380752,11.4,
96.58,380752,12.5,
96.92,380752,12.5,
97.26,380752,12.5,
97.61,380752,13.8,
97.95,380752,12.5,
98.29,380752,11.4,
98.63,380752,12.5,
98.97,380752,12.5,
99.31,380752,12.5,
99.65,380752,12.5,
99.99,380752,12.5,
100.33,380752,12.5,
100.67,380752,12.5,
101.01,380752,12.5,
101.35,380752,12.5,
101.69,380752,12.5,
102.03,380752,12.5,
102.37,380752,12.5,
102.71,380752,12.5,
103.06,380752,12.5,
103.4,380752,12.5,
103.74,380752,12.5,
104.08,380752,12.5,
104.42,380752,12.5,
104.75,380752,12.5,
105.1,380752,13.8,
105.44,380752,13.8,
105.78,380752,12.5,
106.12,380752,12.5,
106.46,380752,12.5,
106.8,380752,12.5,
107.14,380752,12.5,
107.48,380752,12.5,
107.82,380752,12.5,
108.16,380752,12.5,
108.5,380752,12.5,
108.84,380752,12.5,
109.19,380752,13.8,
109.52,380752,12.5,
109.86,380752,12.5,
110.2,380752,12.5,
110.54,380752,12.5,
110.88,380752,12.5,
111.22,380752,12.5,
111.56,380752,12.5,
111.9,380752,12.5,
112.25,380752,12.5,
112.59,380752,12.5,
112.93,380752,12.5,
113.27,380752,12.5,
113.61,380752,12.5,
113.95,380752,12.5,
114.29,380752,12.5,
114.63,380752,12.5,
114.97,380752,12.5,
115.31,380752,13.8,
115.65,380752,12.5,
115.99,380752,12.5,
116.33,380752,12.5,
116.67,380752,12.5,
117.01,380752,12.5,
117.35,380752,12.5,
117.69,380752,12.5,
118.03,380752,12.5,
118.37,380752,12.5,
118.71,380752,12.5,
119.06,380752,12.5,
119.4,380752,12.5,
119.74,380752,12.5,
120.08,380752,12.5,
120.42,380752,12.5,
120.76,380752,12.5,
121.1,380752,12.5,
121.44,380752,12.5,
121.78,380752,12.5,
122.12,380752,12.5,
122.46,380752,12.5,
122.8,380752,12.5,
123.14,380752,12.5,
123.48,380752,12.5,
123.82,380752,12.5,
124.16,380752,12.5,
124.5,380752,12.5,
124.84,380752,12.5,
125.18,380752,12.5,
125.52,380752,12.5,
125.86,380752,12.5,
126.2,380752,12.5,
126.54,380752,12.5,
126.88,380752,12.5,
127.22,380824,12.5,
127.56,380824,12.5,
