time+,res,%cpu,total-runtime
0.32,0.047,12.5,124.62
0.66,0.072,12.5,
1.01,0.103,13.8,
1.35,0.129,13.8,
1.6800000000000002,0.155,12.5,
2.02,0.181,12.5,
2.37,0.214,12.5,
2.71,0.236,12.5,
3.04,0.255,12.5,
3.39,0.295,12.5,
3.7199999999999998,0.306,12.5,
4.07,0.324,13.8,
4.41,0.324,12.5,
4.74,0.325,12.5,
5.08,0.325,12.5,
5.42,0.325,12.5,
5.76,0.325,12.5,
6.1,0.326,12.5,
6.44,0.326,12.5,
6.78,0.326,12.5,
7.12,0.326,12.5,
7.46,0.327,12.5,
7.79,0.327,12.5,
8.14,0.327,12.5,
8.48,0.327,12.5,
8.81,0.328,12.5,
9.16,0.328,12.5,
9.49,0.328,12.5,
9.83,0.328,12.5,
10.17,0.329,12.5,
10.51,0.329,12.5,
10.85,0.329,12.5,
11.19,0.329,12.5,
11.53,0.33,12.5,
11.87,0.33,11.4,
12.21,0.33,12.5,
12.54,0.33,12.5,
12.89,0.331,12.5,
13.22,0.331,12.5,
13.56,0.331,12.5,
13.9,0.331,12.5,
14.24,0.332,12.5,
14.58,0.332,12.5,
14.92,0.332,12.5,
15.25,0.332,11.2,
15.6,0.332,13.8,
15.94,0.332,12.5,
16.27,0.333,11.4,
16.62,0.333,12.5,
16.95,0.333,12.5,
17.3,0.333,12.5,
17.64,0.334,12.5,
17.98,0.334,12.5,
18.31,0.334,12.5,
18.65,0.334,12.5,
18.99,0.335,12.5,
19.33,0.335,12.5,
19.67,0.335,13.8,
20.01,0.335,12.5,
20.35,0.336,12.5,
20.69,0.336,11.4,
21.02,0.336,12.5,
21.37,0.336,12.5,
21.7,0.337,12.5,
22.04,0.337,12.5,
22.38,0.337,12.5,
22.72,0.337,12.5,
23.06,0.338,12.5,
23.4,0.338,12.5,
23.73,0.338,11.2,
24.08,0.338,13.8,
24.41,0.338,12.5,
24.76,0.339,12.5,
25.09,0.339,12.5,
25.43,0.339,11.4,
25.77,0.34,12.5,
26.11,0.341,11.4,
26.45,0.342,12.5,
26.79,0.343,12.5,
27.13,0.343,12.5,
27.47,0.343,12.5,
27.81,0.343,12.5,
28.15,0.343,12.5,
28.49,0.343,12.5,
28.83,0.343,12.5,
29.17,0.343,12.5,
29.51,0.349,12.5,
29.85,0.349,12.5,
30.19,0.349,12.5,
30.53,0.349,12.5,
30.87,0.349,12.5,
31.21,0.356,12.5,
31.55,0.356,12.5,
31.89,0.356,12.5,
32.23,0.356,12.5,
32.57,0.356,12.5,
32.91,0.356,12.5,
33.25,0.356,12.5,
33.59,0.356,12.5,
33.93,0.356,12.5,
34.27,0.356,12.5,
34.61,0.356,12.5,
34.95,0.356,12.5,
35.29,0.356,12.5,
35.63,0.356,12.5,
35.97,0.356,12.5,
36.31,0.356,12.5,
36.65,0.356,11.4,
36.99,0.356,12.5,
37.33,0.356,12.5,
37.67,0.356,12.5,
38.01,0.356,12.5,
38.35,0.356,12.5,
38.69,0.356,12.5,
39.03,0.356,12.5,
39.37,0.356,12.5,
39.71,0.356,12.5,
40.05,0.356,12.5,
40.38,0.356,12.5,
40.72,0.36,12.5,
41.06,0.363,12.5,
41.4,0.363,12.5,
41.74,0.363,12.5,
42.08,0.363,12.5,
42.42,0.363,12.5,
42.76,0.363,12.5,
43.1,0.363,12.5,
43.44,0.363,12.5,
43.78,0.363,12.5,
44.12,0.363,12.5,
44.46,0.363,12.5,
44.8,0.363,12.5,
45.14,0.363,12.5,
45.48,0.363,12.5,
45.82,0.363,12.5,
46.16,0.363,12.5,
46.5,0.363,12.5,
46.84,0.363,12.5,
47.18,0.363,12.5,
47.52,0.363,12.5,
47.86,0.363,12.5,
48.2,0.363,12.5,
48.54,0.363,13.8,
48.87,0.363,11.4,
49.21,0.363,12.5,
49.55,0.363,12.5,
49.89,0.363,12.5,
50.23,0.363,12.5,
50.57,0.363,12.5,
50.91,0.363,12.5,
51.25,0.363,12.5,
51.59,0.363,12.5,
51.93,0.363,12.5,
52.27,0.363,12.5,
52.61,0.363,12.5,
52.94,0.363,12.5,
53.28,0.363,12.5,
53.62,0.363,12.5,
53.96,0.363,12.5,
54.3,0.363,12.5,
54.64,0.363,12.5,
54.98,0.363,12.5,
55.32,0.363,12.5,
55.66,0.363,12.5,
56.0,0.363,12.5,
56.34,0.363,12.5,
56.68,0.363,12.5,
57.02,0.363,12.5,
57.36,0.363,12.5,
57.7,0.363,12.5,
58.04,0.363,12.5,
58.38,0.363,12.5,
58.72,0.363,12.5,
59.06,0.363,13.8,
59.39,0.363,12.5,
59.73,0.363,12.5,
60.07,0.363,12.5,
60.41,0.363,12.5,
60.75,0.363,12.5,
61.09,0.363,12.5,
61.43,0.363,12.5,
61.77,0.363,12.5,
62.11,0.363,11.4,
62.45,0.363,12.5,
62.79,0.363,12.5,
63.13,0.363,12.5,
63.47,0.363,12.5,
63.81,0.363,12.5,
64.15,0.363,12.5,
64.49,0.363,12.5,
64.83,0.363,12.5,
65.17,0.363,12.5,
65.51,0.363,12.5,
65.85,0.363,12.5,
66.19,0.363,12.5,
66.53,0.363,12.5,
66.87,0.363,12.5,
67.21,0.363,12.5,
67.55,0.363,12.5,
67.89,0.363,12.5,
