time+,res,%cpu,total-runtime
0.32,48900,12.5,130.02
0.67,75340,13.8,
1.01,102620,12.5,
1.35,129172,12.5,
1.69,160696,12.5,
2.04,189824,13.8,
2.37,218248,12.5,
2.71,241432,11.4,
3.05,267312,12.5,
3.39,303156,12.5,
3.73,320796,12.5,
4.07,340048,12.5,
4.41,340236,12.5,
4.75,340492,12.5,
5.09,340748,12.5,
5.43,341004,12.5,
5.77,341260,12.5,
6.11,341516,12.5,
6.45,341772,12.5,
6.79,342028,12.5,
7.12,342284,12.5,
7.47,342540,12.5,
7.8,342796,12.5,
8.15,343052,13.8,
8.48,343308,11.2,
8.82,343564,12.5,
9.16,343820,12.5,
9.5,344076,12.5,
9.85,344332,13.8,
10.19,344588,12.5,
10.52,344588,12.5,
10.86,344844,12.5,
11.2,345100,12.5,
11.54,345356,12.5,
11.88,345612,12.5,
12.22,345868,13.8,
12.55,346124,11.4,
12.9,346380,12.5,
13.24,346636,12.5,
13.58,346892,13.8,
13.92,347148,12.5,
14.25,347404,12.5,
14.6,347660,12.5,
14.93,347916,12.5,
15.27,348172,12.5,
15.62,348428,12.5,
15.95,348684,11.2,
16.29,348940,12.5,
16.63,349196,12.5,
16.97,349452,12.5,
17.31,349708,13.8,
17.65,349964,11.4,
17.99,350220,12.5,
18.32,350220,12.5,
18.67,350476,12.5,
19.01,350732,12.5,
19.35,350988,12.5,
19.68,351244,12.5,
20.02,351500,12.5,
20.37,351756,12.5,
20.7,352012,12.5,
21.05,352268,12.5,
21.38,352524,12.5,
21.73,352780,12.5,
22.07,353036,12.5,
22.41,353292,12.5,
22.75,353548,12.5,
23.09,353548,12.5,
23.43,353804,12.5,
23.77,354060,12.5,
24.12,354316,13.8,
24.45,354572,12.5,
24.79,354828,12.5,
25.13,355084,12.5,
25.47,355340,12.5,
25.82,355596,13.8,
26.16,355852,11.4,
26.49,356428,12.5,
26.83,359172,12.5,
27.17,359172,12.5,
27.51,359436,11.4,
27.85,359544,11.4,
28.19,359544,12.5,
28.53,359544,12.5,
28.87,359544,12.5,
29.21,359544,12.5,
29.55,359544,12.5,
29.89,359544,12.5,
30.24,365704,13.8,
30.58,365704,12.5,
30.92,365704,12.5,
31.26,365704,12.5,
31.6,365704,12.5,
31.94,365968,12.5,
32.28,372960,12.5,
32.61,372960,12.5,
32.96,372960,12.5,
33.3,372960,12.5,
33.64,372960,12.5,
33.98,372960,12.5,
34.32,372960,12.5,
34.66,372960,12.5,
35.0,372960,12.5,
35.34,373144,12.5,
35.68,373144,12.5,
36.02,373144,12.5,
36.36,373144,12.5,
36.7,373144,12.5,
37.04,373144,12.5,
