time+,res,%cpu,total-runtime
0.32,51048,12.5,68.42
0.66,76092,11.2,
1.0,105336,12.5,
1.35,105520,13.8,
1.69,105776,12.5,
2.03,106032,12.5,
2.37,106288,12.5,
2.71,106544,12.5,
3.04,106800,12.5,
3.38,107056,12.5,
3.7199999999999998,107312,12.5,
4.06,107568,12.5,
4.4,107828,12.5,
4.74,109220,12.5,
5.08,111808,12.5,
5.42,113660,12.5,
5.76,116100,11.4,
6.11,116100,12.5,
6.45,116100,12.5,
6.8,116100,13.8,
7.13,116100,12.5,
7.47,116100,12.5,
7.82,116100,12.5,
8.16,116100,12.5,
8.5,116100,12.5,
8.84,116360,12.5,
9.19,118484,12.5,
9.53,118484,12.5,
9.87,118484,12.5,
10.21,118484,12.5,
10.55,118484,12.5,
10.89,118748,12.5,
11.23,118748,12.5,
11.57,121460,12.5,
11.91,121460,12.5,
12.25,121460,12.5,
12.59,121460,12.5,
12.93,121460,12.5,
13.27,121460,12.5,
13.61,121460,12.5,
13.95,121460,12.5,
14.29,121460,12.5,
14.63,121460,12.5,
14.97,121460,12.5,
15.31,122252,12.5,
15.65,122252,12.5,
15.99,122780,12.5,
16.34,124644,12.5,
16.68,124644,12.5,
17.02,124644,12.5,
17.36,127724,12.5,
17.7,127724,12.5,
18.04,127724,12.5,
18.38,127724,12.5,
18.72,127988,12.5,
19.06,127988,12.5,
19.4,127988,12.5,
19.74,127988,13.8,
20.07,127988,12.5,
20.41,127988,12.5,
20.75,127988,12.5,
21.09,127988,12.5,
21.43,127988,12.5,
21.77,127988,11.4,
22.11,127988,12.5,
22.45,127988,12.5,
22.79,130540,12.5,
23.13,130540,12.5,
23.47,130540,12.5,
23.81,134404,12.5,
24.15,134404,12.5,
24.49,134404,12.5,
24.83,134668,12.5,
25.17,134668,12.5,
25.51,134668,11.4,
25.85,134668,12.5,
26.19,134668,12.5,
26.53,134668,12.5,
26.87,134668,12.5,
27.21,134564,12.5,
27.55,134564,12.5,
27.89,134564,12.5,
28.23,134564,12.5,
28.58,134564,12.5,
28.92,134564,12.5,
29.26,134564,11.4,
29.6,134564,11.4,
29.94,136476,12.5,
30.28,136476,12.5,
30.62,136476,12.5,
30.96,136476,12.5,
31.3,139968,12.5,
31.65,140232,11.4,
31.99,140232,11.4,
32.33,140232,12.5,
32.67,140232,12.5,
33.02,140232,12.5,
33.36,140232,12.5,
33.7,140232,12.5,
34.04,140232,12.5,
34.38,140232,12.5,
34.72,140232,12.5,
35.06,140232,12.5,
35.4,140232,12.5,
35.74,140232,12.5,
36.08,140232,12.5,
36.42,140232,12.5,
36.76,140232,12.5,
37.1,140232,12.5,
37.44,140232,12.5,
37.78,140232,12.5,
38.13,140232,12.5,
38.47,140232,12.5,
38.81,140232,12.5,
39.15,140232,12.5,
39.49,140232,12.5,
39.83,140232,12.5,
40.17,140232,12.5,
40.51,140232,12.5,
40.85,140232,12.5,
41.19,140232,12.5,
41.53,140232,12.5,
41.87,140232,12.5,
42.21,140232,12.5,
42.55,142024,12.5,
42.89,142024,12.5,
43.23,142024,12.5,
43.57,142024,12.5,
43.91,142024,12.5,
44.25,142024,12.5,
44.6,142024,12.5,
44.94,142024,12.5,
45.28,142024,12.5,
45.62,142024,12.5,
45.97,142024,12.5,
46.31,142024,13.8,
46.64,142024,12.5,
46.99,142024,12.5,
47.33,142024,12.5,
47.67,142024,12.5,
48.0,142024,11.2,
48.34,142024,12.5,
48.68,142024,12.5,
49.02,142024,12.5,
49.36,142024,12.5,
49.7,142024,12.5,
50.05,142024,12.5,
50.38,142024,12.5,
50.72,142024,12.5,
51.06,142024,12.5,
51.4,142024,11.4,
51.74,142024,12.5,
52.08,142024,12.5,
52.43,142024,13.8,
52.76,142024,11.4,
53.11,142024,12.5,
53.45,142024,12.5,
53.79,142024,12.5,
54.13,142024,12.5,
54.47,142024,12.5,
54.81,142024,12.5,
55.15,142024,12.5,
55.49,142024,12.5,
55.83,142024,12.5,
56.17,142024,12.5,
56.51,142024,12.5,
56.85,142024,12.5,
57.19,142024,12.5,
57.53,142024,12.5,
57.87,142024,12.5,
58.21,142024,12.5,
58.55,142024,12.5,
58.89,142024,12.5,
59.23,142024,12.5,
59.56,142024,12.5,
59.9,142024,12.5,
60.24,142024,12.5,
60.59,142024,12.5,
60.93,142024,12.5,
61.27,142024,12.5,
61.61,142024,12.5,
61.95,142024,12.5,
62.29,142024,12.5,
62.63,142024,12.5,
62.97,142024,12.5,
63.31,142024,12.5,
63.65,142288,12.5,
63.99,144428,12.5,
64.33,144428,12.5,
64.67,144428,12.5,
65.02,144428,12.5,
65.36,144428,12.5,
65.7,144428,12.5,
66.04,144428,12.5,
66.38,144428,12.5,
66.72,144428,12.5,
67.06,144428,12.5,
67.4,144428,12.5,
67.74,144428,12.5,
68.08,144428,12.5,
68.42,144428,12.5,
