time+,res,%cpu,total-runtime
0.32,0.049,12.5,64.52
0.66,0.073,12.5,
1.01,0.1,13.8,
1.35,0.1,12.5,
1.69,0.101,12.5,
2.02,0.101,12.5,
2.36,0.101,12.5,
2.7,0.101,12.5,
3.04,0.102,12.5,
3.38,0.102,12.5,
3.7199999999999998,0.102,12.5,
4.06,0.102,12.5,
4.4,0.103,13.8,
4.73,0.104,12.5,
5.08,0.106,13.8,
5.42,0.108,12.5,
5.76,0.11,12.5,
6.1,0.11,12.5,
6.44,0.11,12.5,
6.78,0.11,12.5,
7.12,0.11,12.5,
7.46,0.11,12.5,
7.8,0.11,12.5,
8.14,0.11,12.5,
8.48,0.111,12.5,
8.82,0.113,12.5,
9.16,0.113,13.8,
9.5,0.113,12.5,
9.84,0.113,12.5,
10.18,0.113,12.5,
10.51,0.113,12.5,
10.85,0.116,12.5,
11.19,0.116,12.5,
11.53,0.116,12.5,
11.87,0.116,12.5,
12.21,0.116,12.5,
12.55,0.116,12.5,
12.89,0.116,12.5,
13.23,0.116,12.5,
13.57,0.116,12.5,
13.91,0.116,12.5,
14.25,0.116,12.5,
14.59,0.116,12.5,
14.93,0.116,12.5,
15.27,0.119,12.5,
15.61,0.119,12.5,
15.95,0.119,12.5,
16.29,0.119,12.5,
16.63,0.122,12.5,
16.97,0.122,12.5,
17.31,0.122,12.5,
17.64,0.122,12.5,
17.98,0.122,12.5,
18.32,0.122,12.5,
18.66,0.122,12.5,
19.0,0.122,12.5,
19.34,0.122,12.5,
19.68,0.122,12.5,
20.02,0.122,12.5,
20.36,0.122,12.5,
20.7,0.122,12.5,
21.04,0.122,12.5,
21.38,0.124,12.5,
21.72,0.124,12.5,
22.05,0.124,12.5,
22.39,0.128,12.5,
22.73,0.128,12.5,
23.07,0.128,12.5,
23.41,0.128,12.5,
23.75,0.128,12.5,
24.09,0.128,11.4,
24.43,0.128,11.4,
24.77,0.128,12.5,
25.11,0.128,12.5,
25.45,0.128,12.5,
25.79,0.128,12.5,
26.13,0.128,12.5,
26.47,0.128,12.5,
26.81,0.128,12.5,
27.15,0.128,12.5,
27.49,0.128,12.5,
27.83,0.128,12.5,
28.17,0.13,12.5,
28.5,0.13,12.5,
28.84,0.13,12.5,
29.18,0.13,12.5,
29.53,0.134,12.5,
29.86,0.134,12.5,
30.2,0.134,12.5,
30.54,0.134,12.5,
30.88,0.134,12.5,
31.22,0.134,12.5,
31.56,0.134,12.5,
31.9,0.134,12.5,
32.24,0.134,12.5,
32.58,0.134,12.5,
32.92,0.134,12.5,
33.26,0.134,12.5,
33.6,0.134,12.5,
33.94,0.134,12.5,
34.28,0.134,13.8,
34.61,0.134,12.5,
34.96,0.134,13.8,
35.29,0.134,11.4,
35.63,0.134,12.5,
35.97,0.134,12.5,
36.31,0.134,12.5,
36.65,0.134,12.5,
36.99,0.134,12.5,
37.33,0.134,12.5,
37.67,0.134,12.5,
38.01,0.134,12.5,
38.35,0.134,12.5,
38.69,0.134,12.5,
39.03,0.134,12.5,
39.37,0.134,12.5,
39.71,0.135,12.5,
40.04,0.135,12.5,
40.38,0.135,12.5,
40.72,0.135,12.5,
41.06,0.135,12.5,
41.4,0.135,12.5,
41.74,0.135,12.5,
42.08,0.135,11.4,
42.42,0.135,12.5,
42.76,0.135,12.5,
43.1,0.135,12.5,
43.44,0.135,12.5,
43.78,0.135,12.5,
44.12,0.135,12.5,
44.46,0.135,12.5,
44.8,0.135,12.5,
45.14,0.135,12.5,
45.48,0.135,12.5,
45.82,0.135,12.5,
46.16,0.135,12.5,
46.5,0.135,12.5,
46.84,0.135,12.5,
47.18,0.135,11.4,
47.52,0.135,11.4,
47.86,0.135,12.5,
48.2,0.135,12.5,
48.54,0.135,12.5,
48.88,0.135,12.5,
49.22,0.135,12.5,
49.56,0.135,12.5,
49.9,0.135,12.5,
50.24,0.135,12.5,
50.58,0.135,12.5,
50.92,0.135,12.5,
51.26,0.135,12.5,
51.6,0.135,12.5,
51.94,0.135,12.5,
52.28,0.135,12.5,
52.62,0.135,12.5,
52.96,0.135,12.5,
53.3,0.135,12.5,
53.64,0.135,12.5,
53.97,0.135,12.5,
54.31,0.135,12.5,
54.65,0.135,12.5,
54.99,0.135,12.5,
55.33,0.135,12.5,
55.67,0.135,12.5,
56.01,0.135,12.5,
56.35,0.135,12.5,
56.69,0.135,12.5,
57.03,0.135,12.5,
57.37,0.135,12.5,
57.71,0.135,12.5,
58.05,0.135,12.5,
58.39,0.135,12.5,
58.73,0.135,12.5,
59.07,0.135,12.5,
59.41,0.135,11.4,
59.75,0.135,12.5,
60.1,0.138,12.5,
60.44,0.138,12.5,
60.78,0.138,12.5,
61.12,0.138,12.5,
61.46,0.138,12.5,
61.8,0.138,12.5,
62.14,0.138,12.5,
62.48,0.138,12.5,
62.82,0.138,12.5,
63.16,0.138,12.5,
63.5,0.138,12.5,
63.84,0.138,12.5,
64.18,0.138,12.5,
64.52,0.138,12.5,
