time+,res,%cpu,total-runtime
0.32,48676,12.5,16.99
0.67,72344,12.5,
1.01,72532,12.5,
1.34,72788,12.5,
1.6800000000000002,74372,12.5,
2.03,76964,12.5,
2.37,78100,12.5,
2.71,80676,13.8,
3.04,80676,12.5,
3.38,80676,12.5,
3.7199999999999998,80676,12.5,
4.06,81428,12.5,
4.41,85028,12.5,
4.74,86812,12.5,
5.08,86812,12.5,
5.42,86812,12.5,
5.76,87076,12.5,
6.1,87076,12.5,
6.44,88212,12.5,
6.78,90156,12.5,
7.12,90156,12.5,
7.47,90156,12.5,
7.82,90156,12.5,
8.15,92092,12.5,
8.5,92092,12.5,
8.84,92092,12.5,
9.18,92680,12.5,
9.52,92680,12.5,
9.86,92680,12.5,
10.2,92680,12.5,
10.53,92680,12.5,
10.87,92680,12.5,
11.21,92680,12.5,
11.55,92680,12.5,
11.89,93196,12.5,
12.23,93196,12.5,
12.57,93196,12.5,
12.91,93196,12.5,
13.25,93196,12.5,
13.59,93196,12.5,
13.93,93196,12.5,
14.27,93196,12.5,
14.61,93196,12.5,
14.95,93196,12.5,
15.29,93196,12.5,
15.63,93196,12.5,
15.97,93196,12.5,
16.31,93196,12.5,
16.65,93196,12.5,
16.99,93196,12.5,
