time+,res,%cpu,total-runtime
0.32,0.048,11.2,676.47
0.67,0.077,13.8,
1.01,0.108,13.8,
1.35,0.134,13.8,
1.69,0.161,12.5,
2.03,0.187,13.8,
2.37,0.218,13.8,
2.7,0.24,11.2,
3.05,0.26,12.5,
3.38,0.299,11.2,
3.7199999999999998,0.312,12.5,
4.07,0.352,13.8,
4.4,0.375,12.5,
4.74,0.398,12.5,
5.08,0.439,11.4,
5.42,0.455,12.5,
5.76,0.476,12.5,
6.1,0.517,13.8,
6.43,0.555,12.5,
6.77,0.555,12.5,
7.11,0.583,11.2,
7.46,0.624,12.5,
7.8,0.666,13.8,
8.13,0.68,12.5,
8.47,0.68,12.5,
8.81,0.719,11.2,
9.15,0.76,12.5,
9.49,0.801,12.5,
9.83,0.836,12.5,
10.17,0.836,12.5,
10.51,0.838,12.5,
10.85,0.879,12.5,
11.19,0.92,12.5,
11.53,0.962,12.5,
11.87,1.0,11.4,
12.2,1.0,12.5,
12.55,1.0,12.5,
12.89,1.0,12.5,
13.22,1.1,11.2,
13.56,1.1,12.5,
13.9,1.1,12.5,
14.24,1.1,12.5,
14.58,1.1,12.5,
14.92,1.1,12.5,
15.26,1.1,12.5,
15.6,1.1,12.5,
15.94,1.1,12.5,
16.28,1.1,12.5,
16.62,1.1,12.5,
16.96,1.1,12.5,
17.3,1.1,12.5,
17.64,1.1,13.8,
17.97,1.1,12.5,
18.31,1.1,12.5,
18.66,1.1,13.8,
19.0,1.1,12.5,
19.34,1.1,11.4,
19.68,1.1,12.5,
20.02,1.1,12.5,
20.36,1.1,12.5,
20.7,1.1,12.5,
21.03,1.1,12.5,
21.37,1.1,12.5,
21.71,1.1,12.5,
22.05,1.1,12.5,
22.39,1.1,12.5,
22.73,1.1,12.5,
23.07,1.1,12.5,
23.41,1.1,12.5,
23.75,1.1,12.5,
24.09,1.1,12.5,
24.43,1.1,12.5,
24.76,1.1,12.5,
25.1,1.1,12.5,
25.44,1.1,12.5,
25.78,1.1,12.5,
26.12,1.1,12.5,
26.46,1.1,12.5,
26.79,1.1,12.5,
27.14,1.1,12.5,
27.48,1.1,12.5,
27.82,1.1,11.4,
28.16,1.1,12.5,
28.5,1.1,12.5,
28.84,1.1,12.5,
29.17,1.1,12.5,
29.51,1.1,12.5,
29.85,1.1,12.5,
30.19,1.1,12.5,
30.53,1.1,12.5,
30.86,1.1,12.5,
31.2,1.1,12.5,
31.54,1.1,12.5,
31.88,1.1,12.5,
32.22,1.1,12.5,
32.56,1.1,12.5,
32.91,1.1,12.5,
33.25,1.1,12.5,
33.59,1.1,13.8,
33.92,1.1,12.5,
34.26,1.1,12.5,
34.6,1.1,12.5,
34.94,1.1,12.5,
35.28,1.1,12.5,
35.62,1.1,12.5,
35.96,1.1,12.5,
36.3,1.1,12.5,
36.63,1.1,12.5,
36.97,1.1,12.5,
37.31,1.1,12.5,
37.65,1.1,12.5,
37.99,1.1,12.5,
38.33,1.1,12.5,
38.67,1.1,12.5,
39.01,1.1,12.5,
39.35,1.1,12.5,
39.68,1.1,12.5,
40.02,1.1,12.5,
40.36,1.1,12.5,
40.7,1.1,12.5,
41.04,1.1,11.4,
41.38,1.1,12.5,
41.72,1.1,12.5,
42.06,1.1,12.5,
42.4,1.1,12.5,
42.74,1.2,12.5,
43.08,1.2,12.5,
43.42,1.2,12.5,
43.77,1.2,13.8,
44.11,1.2,12.5,
44.44,1.2,12.5,
44.78,1.2,12.5,
45.12,1.2,12.5,
45.46,1.2,12.5,
45.8,1.2,12.5,
46.14,1.2,12.5,
46.48,1.2,12.5,
46.81,1.2,11.2,
47.15,1.2,12.5,
47.49,1.2,12.5,
47.84,1.2,13.8,
48.17,1.2,12.5,
48.52,1.2,13.8,
48.85,1.2,12.5,
49.19,1.2,12.5,
49.53,1.2,12.5,
49.87,1.2,12.5,
50.21,1.2,12.5,
50.56,1.2,12.5,
50.9,1.2,12.5,
51.24,1.2,12.5,
51.57,1.2,12.5,
51.91,1.2,12.5,
52.25,1.2,12.5,
52.59,1.2,12.5,
52.93,1.2,12.5,
53.27,1.2,12.5,
53.61,1.2,12.5,
53.95,1.2,12.5,
54.29,1.2,12.5,
54.63,1.2,12.5,
54.97,1.2,12.5,
55.31,1.2,13.8,
55.65,1.2,12.5,
55.98,1.2,12.5,
56.32,1.2,12.5,
56.66,1.2,12.5,
57.0,1.2,12.5,
57.34,1.2,11.4,
57.68,1.2,12.5,
58.03,1.2,12.5,
58.37,1.2,12.5,
58.71,1.2,13.8,
59.04,1.2,12.5,
59.38,1.2,12.5,
59.72,1.2,12.5,
60.06,1.2,12.5,
60.4,1.2,12.5,
60.74,1.2,12.5,
61.08,1.2,12.5,
61.42,1.2,12.5,
61.75,1.2,12.5,
62.09,1.2,12.5,
62.43,1.2,12.5,
62.77,1.2,12.5,
63.11,1.2,12.5,
63.45,1.2,12.5,
63.79,1.2,12.5,
64.13,1.2,12.5,
64.47,1.2,11.4,
64.81,1.2,11.4,
65.15,1.2,12.5,
