time+,res,%cpu,total-runtime
0.32,50268,12.5,275.04
0.66,74172,11.2,
1.0,103040,12.5,
1.35,130064,12.5,
1.6800000000000002,162880,11.2,
2.02,162336,12.5,
2.37,162592,12.5,
2.71,162848,12.5,
3.05,163104,12.5,
3.39,163360,11.4,
3.73,163616,12.5,
4.07,163872,12.5,
4.42,164128,12.5,
4.76,164128,12.5,
5.1,164384,12.5,
5.44,164640,12.5,
5.78,164896,12.5,
6.12,165152,12.5,
6.46,165408,12.5,
6.8,165664,12.5,
7.14,165920,12.5,
7.48,166176,12.5,
7.82,166432,13.8,
8.16,166688,12.5,
8.5,166944,12.5,
8.84,166944,12.5,
9.19,167200,13.8,
9.52,167456,12.5,
9.86,167712,12.5,
10.2,169376,12.5,
10.54,169376,12.5,
10.88,169376,12.5,
11.22,169376,12.5,
11.56,169640,12.5,
11.9,174308,12.5,
12.24,174408,12.5,
12.58,174408,12.5,
12.92,174408,12.5,
13.26,174408,12.5,
13.6,174408,12.5,
13.94,174408,12.5,
14.28,174408,12.5,
14.62,174408,12.5,
14.97,174408,12.5,
15.32,174408,12.5,
15.66,174408,12.5,
16.0,174408,12.5,
16.34,183504,12.5,
16.68,183504,12.5,
17.02,183504,12.5,
17.36,183504,12.5,
17.7,183504,12.5,
18.04,183504,12.5,
18.38,183504,12.5,
18.72,188316,12.5,
19.06,191344,12.5,
19.4,191344,12.5,
19.74,191344,12.5,
20.08,191344,12.5,
20.42,191344,12.5,
20.76,191344,12.5,
21.1,191344,12.5,
21.44,191608,12.5,
21.78,191608,12.5,
22.13,191608,13.8,
22.47,191608,11.4,
22.81,191608,11.4,
23.15,191608,12.5,
23.49,191608,12.5,
23.83,191608,12.5,
24.17,191608,12.5,
24.51,191608,12.5,
24.85,191608,12.5,
25.19,191608,12.5,
25.53,191608,12.5,
25.88,200140,12.5,
26.22,200140,12.5,
26.56,200140,12.5,
26.9,200140,12.5,
27.24,200140,12.5,
27.58,200140,12.5,
27.92,200140,13.8,
28.26,200140,12.5,
28.6,200140,12.5,
28.94,200140,12.5,
29.28,200140,12.5,
29.62,200140,12.5,
29.96,200140,12.5,
30.3,200140,12.5,
30.65,200140,12.5,
30.99,200140,12.5,
31.34,200140,12.5,
