time+,res,%cpu,total-runtime
0.52,0.077,12.5,28.6
0.85,0.124,12.5,
1.19,0.172,12.5,
1.52,0.208,12.5,
1.85,0.256,12.5,
2.2,0.297,12.5,
2.5300000000000002,0.35,12.5,
2.86,0.395,12.5,
3.19,0.395,12.5,
3.52,0.395,12.5,
3.86,0.395,12.5,
4.2,0.395,12.5,
4.53,0.395,12.5,
4.87,0.395,12.5,
5.2,0.395,12.5,
5.54,0.395,12.5,
5.87,0.395,12.5,
6.2,0.395,12.5,
6.54,0.395,12.5,
6.87,0.395,12.5,
7.21,0.395,12.5,
7.54,0.395,12.5,
7.88,0.395,12.5,
8.21,0.395,12.5,
8.54,0.395,12.5,
8.88,0.395,12.5,
9.21,0.396,12.5,
9.54,0.397,12.5,
9.88,0.399,12.5,
10.22,0.4,12.5,
10.55,0.401,12.5,
10.88,0.402,12.5,
11.21,0.404,12.5,
11.55,0.405,12.5,
11.89,0.406,12.5,
12.22,0.407,12.5,
12.56,0.408,12.5,
12.89,0.41,12.5,
13.22,0.411,12.5,
13.56,0.412,12.5,
13.89,0.413,12.5,
14.23,0.414,12.5,
14.56,0.416,12.5,
14.9,0.417,12.5,
15.23,0.419,12.5,
15.56,0.42,11.4,
15.9,0.42,12.5,
16.23,0.42,12.5,
16.56,0.42,12.5,
16.9,0.421,12.5,
17.23,0.427,11.4,
17.57,0.427,12.5,
17.9,0.427,12.5,
18.24,0.427,12.5,
18.57,0.427,12.5,
18.91,0.427,12.5,
19.24,0.427,12.5,
19.58,0.427,12.5,
19.91,0.427,12.5,
20.24,0.427,11.4,
20.58,0.427,12.5,
20.91,0.427,12.5,
21.25,0.427,12.5,
21.58,0.437,12.5,
21.91,0.437,12.5,
22.25,0.437,13.8,
22.58,0.437,12.5,
22.92,0.437,12.5,
23.25,0.437,11.4,
23.58,0.437,12.5,
23.92,0.437,12.5,
24.25,0.437,12.5,
24.59,0.437,12.5,
24.92,0.437,12.5,
25.26,0.437,12.5,
25.59,0.437,12.5,
25.93,0.437,12.5,
26.26,0.437,12.5,
26.6,0.437,12.5,
26.93,0.437,12.5,
27.26,0.437,12.5,
27.6,0.437,12.5,
27.93,0.439,12.5,
28.26,0.438,11.4,
28.6,0.438,12.5,
