time+,res,%cpu,total-runtime
0.55,0.071,11.2,76.85
0.89,0.117,12.5,
1.22,0.164,11.2,
1.56,0.203,12.5,
1.8900000000000001,0.243,12.5,
2.23,0.29,12.5,
2.56,0.334,12.5,
2.89,0.334,12.5,
3.22,0.334,12.5,
3.56,0.334,12.5,
3.89,0.334,12.5,
4.23,0.334,12.5,
4.5600000000000005,0.334,11.4,
4.9,0.334,12.5,
5.23,0.334,12.5,
5.5600000000000005,0.334,12.5,
5.9,0.334,12.5,
6.23,0.334,12.5,
6.57,0.334,12.5,
6.9,0.334,12.5,
7.24,0.334,12.5,
7.57,0.334,12.5,
7.9,0.334,12.5,
8.24,0.335,12.5,
8.57,0.337,12.5,
8.9,0.338,12.5,
9.25,0.339,12.5,
9.58,0.339,12.5,
9.92,0.34,12.5,
10.25,0.341,12.5,
10.59,0.342,12.5,
10.92,0.344,12.5,
11.25,0.345,12.5,
11.59,0.346,12.5,
11.92,0.347,12.5,
12.25,0.348,12.5,
12.59,0.349,12.5,
12.92,0.35,12.5,
13.25,0.352,12.5,
13.59,0.353,12.5,
13.92,0.356,12.5,
14.25,0.356,12.5,
14.59,0.356,12.5,
14.92,0.356,12.5,
15.26,0.356,12.5,
15.59,0.356,12.5,
15.92,0.356,12.5,
16.26,0.356,12.5,
16.59,0.356,12.5,
16.93,0.366,12.5,
17.26,0.366,12.5,
17.6,0.366,12.5,
17.94,0.366,12.5,
18.27,0.366,12.5,
18.6,0.366,12.5,
18.94,0.366,12.5,
19.27,0.366,11.4,
19.61,0.366,12.5,
19.94,0.375,12.5,
20.28,0.375,12.5,
20.61,0.375,12.5,
20.95,0.375,12.5,
21.28,0.375,12.5,
21.62,0.375,12.5,
21.95,0.375,12.5,
22.29,0.375,13.8,
22.62,0.375,12.5,
22.96,0.375,12.5,
23.29,0.375,12.5,
23.62,0.375,12.5,
23.96,0.375,12.5,
24.29,0.375,12.5,
24.63,0.375,12.5,
24.96,0.375,12.5,
25.3,0.382,12.5,
25.64,0.386,12.5,
25.97,0.386,12.5,
26.31,0.386,12.5,
26.64,0.386,12.5,
26.98,0.386,12.5,
27.31,0.386,12.5,
27.65,0.386,12.5,
27.98,0.386,12.5,
28.32,0.386,12.5,
28.65,0.386,12.5,
28.99,0.386,12.5,
29.32,0.386,12.5,
29.66,0.386,12.5,
29.99,0.386,12.5,
30.33,0.386,12.5,
30.66,0.386,12.5,
31.0,0.386,12.5,
31.33,0.386,12.5,
31.66,0.386,12.5,
32.0,0.386,12.5,
32.34,0.386,12.5,
32.67,0.386,12.5,
33.01,0.386,12.5,
33.34,0.386,12.5,
33.68,0.386,12.5,
34.01,0.386,12.5,
34.34,0.386,12.5,
34.68,0.386,12.5,
35.02,0.386,12.5,
35.35,0.386,12.5,
35.68,0.386,12.5,
36.02,0.386,12.5,
36.35,0.386,12.5,
36.69,0.386,12.5,
37.02,0.386,12.5,
37.36,0.386,12.5,
37.69,0.386,12.5,
38.02,0.386,12.5,
38.36,0.386,12.5,
38.69,0.386,12.5,
39.03,0.386,12.5,
39.36,0.386,12.5,
39.7,0.386,12.5,
40.03,0.386,12.5,
40.36,0.386,12.5,
40.7,0.386,12.5,
41.03,0.386,12.5,
41.37,0.386,12.5,
41.7,0.386,12.5,
42.04,0.386,12.5,
42.38,0.386,12.5,
42.71,0.386,12.5,
43.05,0.386,13.8,
43.38,0.386,12.5,
43.72,0.386,12.5,
44.05,0.386,12.5,
44.38,0.386,12.5,
44.72,0.386,12.5,
45.05,0.386,12.5,
45.39,0.386,12.5,
45.72,0.386,12.5,
46.06,0.386,12.5,
