time+,res,%cpu,total-runtime
0.59,0.073,12.5,262.92
0.92,0.12,12.5,
1.25,0.169,12.5,
1.5899999999999999,0.203,12.5,
1.9300000000000002,0.245,12.5,
2.26,0.245,12.5,
2.59,0.245,12.5,
2.93,0.245,12.5,
3.26,0.245,12.5,
3.6,0.245,12.5,
3.93,0.245,12.5,
4.27,0.245,12.5,
4.6,0.245,12.5,
4.93,0.245,11.4,
5.27,0.245,12.5,
5.6,0.246,12.5,
5.93,0.247,12.5,
6.27,0.249,12.5,
6.6,0.25,12.5,
6.9399999999999995,0.251,12.5,
7.27,0.252,12.5,
7.61,0.254,12.5,
7.9399999999999995,0.255,12.5,
8.27,0.256,12.5,
8.61,0.258,12.5,
8.94,0.26,12.5,
9.27,0.26,12.5,
9.61,0.26,12.5,
9.94,0.264,12.5,
10.27,0.264,12.5,
10.61,0.27,12.5,
10.95,0.27,12.5,
11.28,0.27,12.5,
11.62,0.27,13.8,
11.95,0.277,12.5,
12.28,0.277,12.5,
12.62,0.277,12.5,
12.95,0.277,12.5,
13.29,0.277,12.5,
13.62,0.277,12.5,
13.96,0.277,12.5,
14.29,0.277,12.5,
14.62,0.277,12.5,
14.96,0.277,12.5,
15.29,0.277,12.5,
15.63,0.277,12.5,
15.96,0.277,12.5,
16.3,0.277,12.5,
16.63,0.277,12.5,
16.96,0.277,12.5,
17.3,0.277,12.5,
17.63,0.277,12.5,
17.97,0.277,12.5,
18.3,0.277,12.5,
18.64,0.277,12.5,
18.97,0.277,12.5,
19.3,0.277,12.5,
19.64,0.277,12.5,
19.98,0.277,12.5,
20.31,0.277,12.5,
20.64,0.277,12.5,
20.98,0.277,12.5,
21.31,0.277,12.5,
21.65,0.277,12.5,
21.98,0.277,12.5,
22.32,0.277,12.5,
22.65,0.277,11.4,
22.99,0.277,12.5,
23.32,0.277,12.5,
23.66,0.277,12.5,
23.99,0.277,12.5,
24.32,0.277,12.5,
24.66,0.277,12.5,
24.99,0.277,12.5,
25.33,0.277,12.5,
25.66,0.277,12.5,
26.0,0.277,12.5,
26.33,0.277,12.5,
26.67,0.277,12.5,
27.0,0.277,12.5,
27.34,0.277,12.5,
27.68,0.277,12.5,
28.01,0.277,12.5,
28.34,0.277,12.5,
28.68,0.277,12.5,
29.02,0.277,13.8,
29.35,0.277,12.5,
29.68,0.277,12.5,
30.02,0.277,12.5,
30.35,0.277,12.5,
30.68,0.28,12.5,
31.02,0.28,12.5,
31.36,0.28,12.5,
31.69,0.28,12.5,
32.02,0.28,12.5,
32.36,0.28,11.4,
32.7,0.28,12.5,
33.03,0.28,12.5,
33.36,0.282,12.5,
33.7,0.289,12.5,
34.04,0.289,13.8,
34.37,0.289,12.5,
34.7,0.289,12.5,
35.04,0.289,12.5,
35.37,0.289,12.5,
35.71,0.289,12.5,
36.04,0.289,11.4,
36.38,0.289,12.5,
36.71,0.289,12.5,
37.05,0.289,12.5,
37.38,0.289,12.5,
37.72,0.289,12.5,
38.06,0.289,12.5,
38.39,0.289,12.5,
38.72,0.289,12.5,
39.06,0.289,12.5,
39.4,0.289,12.5,
39.73,0.289,12.5,
40.07,0.289,13.8,
40.4,0.289,12.5,
40.74,0.289,12.5,
41.07,0.289,12.5,
41.4,0.289,12.5,
41.74,0.289,12.5,
42.07,0.289,12.5,
42.41,0.289,12.5,
42.75,0.289,12.5,
43.08,0.289,12.5,
43.42,0.289,12.5,
43.75,0.297,12.5,
44.08,0.297,12.5,
44.42,0.297,12.5,
44.75,0.297,12.5,
45.09,0.297,13.8,
45.42,0.297,12.5,
45.76,0.297,12.5,
46.09,0.306,12.5,
46.42,0.306,12.5,
46.76,0.306,12.5,
47.1,0.306,12.5,
47.43,0.306,12.5,
47.76,0.306,12.5,
48.1,0.306,12.5,
48.44,0.306,12.5,
48.77,0.306,12.5,
49.1,0.306,12.5,
49.44,0.316,12.5,
49.77,0.316,12.5,
50.1,0.316,12.5,
50.44,0.316,12.5,
50.78,0.316,12.5,
51.11,0.316,12.5,
51.44,0.316,12.5,
51.78,0.316,12.5,
52.12,0.316,12.5,
52.45,0.316,12.5,
52.79,0.316,12.5,
53.12,0.316,12.5,
53.46,0.316,12.5,
53.79,0.316,12.5,
54.13,0.316,12.5,
54.46,0.316,12.5,
54.8,0.316,12.5,
55.13,0.316,12.5,
55.47,0.315,12.5,
55.8,0.315,12.5,
56.14,0.315,12.5,
56.47,0.315,12.5,
56.8,0.315,12.5,
57.14,0.315,12.5,
57.48,0.315,12.5,
57.81,0.315,12.5,
58.14,0.315,12.5,
58.48,0.315,12.5,
58.81,0.315,12.5,
59.15,0.315,12.5,
59.48,0.315,12.5,
59.81,0.315,11.2,
60.15,0.315,12.5,
60.48,0.315,12.5,
60.82,0.315,12.5,
61.15,0.315,11.4,
61.49,0.315,12.5,
61.82,0.315,12.5,
62.15,0.315,12.5,
62.49,0.315,12.5,
62.83,0.315,13.8,
63.16,0.315,12.5,
63.49,0.315,12.5,
63.83,0.315,12.5,
64.16,0.315,12.5,
64.5,0.315,12.5,
64.83,0.315,12.5,
65.17,0.315,12.5,
65.5,0.315,12.5,
65.83,0.315,12.5,
66.17,0.315,12.5,
66.5,0.315,12.5,
66.84,0.315,12.5,
67.17,0.315,11.4,
67.51,0.315,12.5,
67.84,0.315,12.5,
68.18,0.315,13.8,
68.51,0.315,12.5,
68.85,0.315,12.5,
69.18,0.315,12.5,
69.51,0.315,12.5,
69.85,0.315,12.5,
70.18,0.315,12.5,
70.52,0.315,12.5,
70.85,0.315,12.5,
71.19,0.315,12.5,
71.53,0.315,12.5,
71.86,0.315,12.5,
72.19,0.315,12.5,
72.53,0.315,12.5,
72.88,0.315,12.5,
73.21,0.315,11.4,
73.55,0.315,12.5,
73.89,0.315,12.5,
74.22,0.315,12.5,
74.56,0.315,12.5,
74.89,0.315,12.5,
75.23,0.315,12.5,
75.57,0.315,12.5,
75.9,0.315,12.5,
76.23,0.315,12.5,
76.57,0.315,12.5,
76.91,0.315,12.5,
77.24,0.315,12.5,
77.58,0.315,12.5,
77.92,0.315,12.5,
78.25,0.315,12.5,
78.59,0.315,12.5,
78.93,0.315,12.5,
79.26,0.315,12.5,
79.6,0.315,12.5,
79.94,0.315,12.5,
80.28,0.315,12.5,
80.61,0.315,12.5,
80.94,0.315,12.5,
81.28,0.315,12.5,
81.62,0.315,12.5,
81.95,0.315,12.5,
82.28,0.315,12.5,
82.62,0.315,12.5,
82.96,0.315,12.5,
83.29,0.315,12.5,
83.63,0.315,12.5,
83.96,0.315,12.5,
84.3,0.315,12.5,
84.63,0.315,12.5,
84.97,0.319,12.5,
85.3,0.319,12.5,
85.64,0.319,12.5,
85.98,0.319,12.5,
86.31,0.319,12.5,
86.65,0.319,12.5,
86.98,0.319,12.5,
87.31,0.328,11.4,
87.65,0.328,12.5,
87.99,0.328,13.8,
88.33,0.328,12.5,
88.66,0.328,12.5,
89.0,0.328,12.5,
89.33,0.328,12.5,
89.67,0.328,12.5,
90.01,0.328,12.5,
90.34,0.328,12.5,
90.69,0.328,12.5,
91.02,0.328,12.5,
91.35,0.338,12.5,
91.69,0.338,12.5,
92.02,0.338,12.5,
92.36,0.338,12.5,
92.69,0.338,12.5,
93.03,0.338,12.5,
93.36,0.338,11.4,
93.7,0.338,12.5,
94.03,0.338,12.5,
94.38,0.338,12.5,
94.71,0.338,12.5,
95.05,0.338,12.5,
95.38,0.338,12.5,
95.72,0.338,12.5,
96.05,0.338,12.5,
96.39,0.338,12.5,
96.72,0.338,12.5,
97.06,0.338,12.5,
97.4,0.338,12.5,
97.73,0.338,12.5,
98.07,0.338,12.5,
98.4,0.338,12.5,
98.74,0.338,12.5,
99.08,0.338,12.5,
99.42,0.337,12.5,
99.75,0.337,12.5,
100.08,0.337,12.5,
100.42,0.337,12.5,
100.76,0.337,12.5,
101.09,0.337,12.5,
101.43,0.337,12.5,
101.76,0.337,12.5,
102.1,0.337,12.5,
102.44,0.337,12.5,
102.77,0.337,12.5,
103.11,0.337,12.5,
103.44,0.337,12.5,
103.78,0.337,11.4,
104.12,0.337,12.5,
104.45,0.337,12.5,
104.78,0.337,12.5,
105.12,0.337,12.5,
105.45,0.337,12.5,
105.79,0.337,12.5,
106.12,0.337,12.5,
106.46,0.337,12.5,
106.79,0.337,12.5,
107.13,0.337,12.5,
107.46,0.337,12.5,
107.8,0.337,12.5,
108.13,0.337,12.5,
108.47,0.337,12.5,
108.81,0.337,11.4,
109.14,0.337,12.5,
109.48,0.337,12.5,
109.81,0.337,12.5,
110.15,0.337,12.5,
110.48,0.337,12.5,
110.82,0.337,12.5,
111.15,0.337,12.5,
111.49,0.337,12.5,
111.83,0.337,12.5,
112.17,0.337,12.5,
112.5,0.337,12.5,
112.84,0.337,12.5,
113.17,0.337,12.5,
113.51,0.337,12.5,
113.85,0.337,12.5,
114.19,0.337,12.5,
114.52,0.337,12.5,
114.86,0.337,12.5,
115.19,0.337,12.5,
115.53,0.337,12.5,
115.86,0.337,12.5,
116.2,0.337,12.5,
116.53,0.337,12.5,
116.87,0.337,12.5,
117.21,0.337,13.8,
117.54,0.337,12.5,
117.88,0.337,12.5,
118.21,0.337,12.5,
118.55,0.337,12.5,
