time+,res,%cpu,total-runtime
0.61,0.075,12.5,146.56
0.95,0.118,12.5,
1.28,0.163,12.5,
1.6099999999999999,0.168,12.5,
1.95,0.168,12.5,
2.2800000000000002,0.168,12.5,
2.62,0.168,12.5,
2.95,0.168,12.5,
3.29,0.168,12.5,
3.63,0.169,12.5,
3.96,0.17,13.8,
4.29,0.171,12.5,
4.62,0.173,12.5,
4.96,0.173,12.5,
5.3,0.174,12.5,
5.63,0.176,12.5,
5.96,0.178,12.5,
6.29,0.178,12.5,
6.63,0.178,12.5,
6.96,0.183,12.5,
7.29,0.187,12.5,
7.63,0.187,12.5,
7.96,0.193,12.5,
8.29,0.193,12.5,
8.63,0.193,12.5,
8.96,0.193,12.5,
9.3,0.193,12.5,
9.63,0.193,12.5,
9.97,0.193,12.5,
10.3,0.193,12.5,
10.63,0.193,12.5,
10.97,0.193,12.5,
11.3,0.193,12.5,
11.64,0.193,12.5,
11.98,0.193,12.5,
12.31,0.193,12.5,
12.65,0.193,12.5,
12.98,0.193,12.5,
13.31,0.193,12.5,
13.65,0.193,12.5,
13.99,0.193,12.5,
14.32,0.193,12.5,
14.65,0.193,12.5,
14.99,0.193,12.5,
15.32,0.193,12.5,
15.66,0.193,12.5,
15.99,0.193,12.5,
16.33,0.193,12.5,
16.66,0.193,12.5,
16.99,0.193,12.5,
17.33,0.193,12.5,
17.67,0.193,13.8,
18.0,0.193,12.5,
18.33,0.193,12.5,
18.67,0.193,12.5,
19.0,0.193,12.5,
19.34,0.193,12.5,
19.67,0.193,12.5,
20.01,0.193,11.4,
20.34,0.193,12.5,
20.67,0.193,12.5,
21.01,0.193,12.5,
21.35,0.193,13.8,
21.68,0.193,12.5,
22.01,0.193,12.5,
22.35,0.193,12.5,
22.68,0.193,12.5,
23.02,0.193,12.5,
23.35,0.193,12.5,
23.69,0.193,11.4,
24.02,0.193,12.5,
24.35,0.193,12.5,
24.69,0.193,12.5,
25.02,0.193,12.5,
25.36,0.196,12.5,
25.69,0.196,12.5,
26.03,0.196,12.5,
26.36,0.196,12.5,
26.7,0.196,12.5,
27.03,0.196,12.5,
27.37,0.196,12.5,
27.7,0.196,12.5,
28.03,0.196,12.5,
28.37,0.196,12.5,
28.71,0.197,12.5,
29.04,0.199,12.5,
29.38,0.202,12.5,
29.71,0.202,12.5,
30.05,0.203,12.5,
30.38,0.203,11.4,
30.72,0.203,11.4,
31.06,0.203,12.5,
31.39,0.203,12.5,
31.72,0.203,12.5,
32.06,0.203,12.5,
32.4,0.203,12.5,
32.73,0.203,12.5,
33.06,0.203,12.5,
33.4,0.203,12.5,
33.73,0.203,12.5,
34.07,0.203,12.5,
34.4,0.203,12.5,
34.74,0.203,12.5,
35.07,0.205,12.5,
35.4,0.207,12.5,
35.74,0.207,12.5,
36.07,0.207,12.5,
36.4,0.207,12.5,
36.74,0.214,11.4,
37.07,0.214,12.5,
37.41,0.214,13.8,
37.74,0.214,12.5,
38.08,0.214,12.5,
38.41,0.214,12.5,
38.74,0.214,12.5,
39.08,0.214,12.5,
39.41,0.214,12.5,
39.75,0.214,12.5,
40.08,0.214,12.5,
40.42,0.214,12.5,
40.76,0.214,12.5,
41.09,0.214,12.5,
41.42,0.214,12.5,
41.76,0.214,12.5,
42.1,0.214,12.5,
42.43,0.214,12.5,
42.76,0.214,12.5,
43.1,0.214,12.5,
43.43,0.214,12.5,
43.77,0.214,12.5,
44.1,0.214,12.5,
44.44,0.214,12.5,
44.77,0.214,12.5,
45.1,0.214,12.5,
45.44,0.214,12.5,
45.78,0.214,12.5,
46.11,0.214,12.5,
46.44,0.214,12.5,
46.78,0.215,12.5,
47.11,0.215,12.5,
47.45,0.215,12.5,
47.78,0.215,12.5,
48.12,0.215,12.5,
48.45,0.22,12.5,
48.78,0.22,12.5,
49.12,0.22,12.5,
49.45,0.22,12.5,
49.79,0.22,11.4,
50.12,0.22,12.5,
50.46,0.22,12.5,
50.79,0.22,12.5,
51.13,0.22,13.8,
51.46,0.22,12.5,
51.8,0.22,12.5,
52.13,0.22,12.5,
52.46,0.22,12.5,
52.8,0.22,12.5,
53.13,0.22,12.5,
53.47,0.22,12.5,
53.8,0.22,12.5,
54.14,0.22,12.5,
54.48,0.22,13.8,
54.81,0.22,12.5,
55.14,0.22,12.5,
55.48,0.22,12.5,
55.82,0.22,12.5,
56.15,0.22,12.5,
56.49,0.22,12.5,
56.82,0.22,12.5,
57.16,0.22,12.5,
57.5,0.22,13.8,
57.83,0.22,12.5,
58.16,0.22,12.5,
58.5,0.22,12.5,
