time+,res,%cpu,total-runtime
0.46,0.08,11.2,104.58
0.8,0.128,12.5,
1.1400000000000001,0.171,12.5,
1.48,0.219,12.5,
1.81,0.269,12.5,
2.15,0.312,13.8,
2.48,0.347,12.5,
2.81,0.419,12.5,
3.15,0.448,12.5,
3.48,0.511,11.2,
3.81,0.511,12.5,
4.15,0.511,12.5,
4.48,0.511,12.5,
4.82,0.511,12.5,
5.15,0.511,12.5,
5.49,0.511,12.5,
5.82,0.511,12.5,
6.16,0.511,12.5,
6.49,0.511,12.5,
6.83,0.511,12.5,
7.16,0.511,12.5,
7.5,0.511,12.5,
7.83,0.511,12.5,
8.17,0.511,12.5,
8.5,0.511,12.5,
8.83,0.511,12.5,
9.17,0.511,12.5,
9.5,0.511,12.5,
9.84,0.511,12.5,
10.17,0.511,12.5,
10.51,0.511,12.5,
10.84,0.511,12.5,
11.17,0.511,12.5,
11.51,0.511,12.5,
11.85,0.511,12.5,
12.18,0.512,12.5,
12.52,0.513,12.5,
12.85,0.514,12.5,
13.19,0.515,13.8,
13.52,0.517,12.5,
13.85,0.518,12.5,
14.18,0.519,11.2,
14.52,0.52,11.2,
14.86,0.522,13.8,
15.19,0.523,12.5,
15.52,0.524,12.5,
15.86,0.525,12.5,
16.19,0.526,12.5,
16.53,0.527,13.8,
16.86,0.529,12.5,
17.2,0.53,12.5,
17.53,0.531,12.5,
17.86,0.532,12.5,
18.2,0.533,12.5,
18.53,0.535,12.5,
18.86,0.536,12.5,
19.21,0.537,12.5,
19.54,0.538,12.5,
19.87,0.54,12.5,
20.21,0.541,12.5,
20.55,0.543,12.5,
20.88,0.543,12.5,
21.21,0.543,12.5,
21.54,0.543,12.5,
21.88,0.543,12.5,
22.21,0.543,12.5,
22.55,0.552,12.5,
22.89,0.552,12.5,
23.22,0.552,12.5,
23.55,0.552,12.5,
23.89,0.559,12.5,
24.22,0.559,12.5,
24.56,0.559,12.5,
24.89,0.559,12.5,
25.22,0.559,12.5,
25.56,0.559,12.5,
25.9,0.559,12.5,
26.23,0.559,12.5,
26.57,0.568,11.4,
26.9,0.568,12.5,
27.24,0.568,12.5,
27.57,0.568,12.5,
27.91,0.568,12.5,
28.24,0.568,12.5,
28.58,0.568,11.4,
28.91,0.568,12.5,
29.25,0.568,12.5,
29.58,0.568,12.5,
29.91,0.568,12.5,
30.25,0.568,12.5,
30.59,0.568,12.5,
30.93,0.568,12.5,
31.26,0.568,12.5,
31.59,0.568,12.5,
31.93,0.568,12.5,
32.26,0.568,12.5,
32.6,0.568,11.4,
32.93,0.568,12.5,
33.27,0.568,12.5,
33.6,0.568,12.5,
33.94,0.567,13.8,
34.27,0.567,12.5,
34.61,0.567,12.5,
34.94,0.567,12.5,
35.27,0.567,12.5,
35.61,0.567,12.5,
35.95,0.567,12.5,
36.28,0.567,12.5,
36.62,0.567,12.5,
36.95,0.567,12.5,
37.29,0.567,12.5,
37.62,0.567,12.5,
37.95,0.567,12.5,
38.29,0.567,12.5,
38.63,0.567,12.5,
38.96,0.567,12.5,
39.29,0.567,12.5,
39.63,0.567,12.5,
39.96,0.567,12.5,
40.3,0.567,12.5,
40.63,0.567,12.5,
40.97,0.567,12.5,
41.31,0.567,12.5,
41.64,0.567,12.5,
41.98,0.567,12.5,
42.31,0.567,12.5,
42.65,0.567,12.5,
42.98,0.567,12.5,
43.31,0.567,12.5,
43.65,0.567,12.5,
43.98,0.567,12.5,
44.32,0.567,11.4,
44.65,0.567,12.5,
44.99,0.567,12.5,
45.32,0.567,12.5,
45.66,0.567,13.8,
45.99,0.567,12.5,
46.33,0.567,12.5,
46.66,0.567,12.5,
46.99,0.567,12.5,
47.33,0.567,12.5,
47.66,0.567,12.5,
48.0,0.567,11.4,
48.33,0.567,12.5,
48.67,0.567,12.5,
49.0,0.567,12.5,
49.33,0.567,12.5,
49.67,0.567,12.5,
50.0,0.567,12.5,
50.34,0.567,12.5,
50.67,0.567,12.5,
51.01,0.567,12.5,
51.34,0.567,12.5,
51.68,0.567,12.5,
52.01,0.567,12.5,
52.35,0.567,12.5,
52.68,0.567,12.5,
53.01,0.567,12.5,
53.35,0.567,12.5,
53.68,0.567,12.5,
54.02,0.567,12.5,
54.35,0.567,12.5,
54.69,0.567,12.5,
55.02,0.567,12.5,
55.35,0.567,12.5,
55.69,0.567,12.5,
56.02,0.567,12.5,
56.36,0.567,12.5,
56.69,0.567,12.5,
57.03,0.567,12.5,
57.36,0.567,12.5,
57.69,0.567,12.5,
58.03,0.567,12.5,
58.36,0.567,12.5,
58.7,0.567,11.4,
59.03,0.567,12.5,
59.37,0.567,12.5,
59.7,0.567,12.5,
60.04,0.567,12.5,
60.37,0.567,12.5,
60.71,0.567,12.5,
61.04,0.567,12.5,
61.38,0.567,11.4,
61.72,0.567,12.5,
62.05,0.567,12.5,
62.39,0.567,12.5,
62.72,0.567,12.5,
63.06,0.567,13.8,
63.39,0.567,12.5,
63.73,0.567,12.5,
64.06,0.567,12.5,
64.39,0.567,12.5,
64.73,0.567,11.4,
65.06,0.567,12.5,
65.4,0.567,12.5,
65.73,0.567,12.5,
66.07,0.567,12.5,
66.4,0.567,12.5,
66.74,0.567,12.5,
67.07,0.567,12.5,
67.41,0.567,12.5,
67.74,0.567,12.5,
68.07,0.567,12.5,
68.41,0.567,12.5,
68.74,0.567,12.5,
69.08,0.567,12.5,
69.41,0.567,12.5,
69.74,0.567,12.5,
70.08,0.567,12.5,
70.41,0.567,12.5,
70.75,0.567,12.5,
71.08,0.567,12.5,
71.42,0.567,12.5,
71.76,0.567,12.5,
72.09,0.567,12.5,
72.43,0.567,12.5,
72.76,0.567,12.5,
73.1,0.567,12.5,
73.43,0.567,12.5,
73.76,0.567,12.5,
74.1,0.567,12.5,
74.43,0.567,12.5,
74.77,0.567,12.5,
75.1,0.567,12.5,
75.44,0.567,12.5,
75.77,0.567,12.5,
76.12,0.567,12.5,
76.45,0.567,12.5,
76.78,0.567,12.5,
77.12,0.567,12.5,
77.46,0.567,12.5,
77.79,0.567,12.5,
78.12,0.567,12.5,
78.46,0.567,12.5,
78.8,0.567,12.5,
79.13,0.567,12.5,
79.46,0.567,12.5,
79.8,0.567,12.5,
80.13,0.567,12.5,
80.47,0.567,12.5,
80.8,0.567,12.5,
81.14,0.567,12.5,
81.47,0.567,12.5,
81.8,0.567,12.5,
82.14,0.567,12.5,
82.47,0.567,12.5,
82.81,0.567,12.5,
83.14,0.567,12.5,
83.48,0.567,12.5,
83.81,0.567,12.5,
84.15,0.567,12.5,
84.48,0.567,12.5,
84.82,0.567,12.5,
85.15,0.567,12.5,
85.48,0.567,12.5,
85.82,0.567,12.5,
86.16,0.567,12.5,
86.49,0.567,12.5,
86.82,0.567,12.5,
87.16,0.567,12.5,
87.49,0.567,12.5,
87.83,0.567,12.5,
88.16,0.567,12.5,
88.5,0.567,11.4,
88.83,0.567,12.5,
89.16,0.567,12.5,
89.5,0.567,12.5,
89.83,0.567,12.5,
90.17,0.567,12.5,
90.5,0.567,12.5,
90.84,0.567,12.5,
91.17,0.567,12.5,
91.51,0.567,12.5,
91.84,0.567,12.5,
92.18,0.567,12.5,
92.51,0.567,12.5,
92.84,0.567,12.5,
93.18,0.567,12.5,
93.51,0.567,12.5,
93.85,0.567,12.5,
94.18,0.567,12.5,
94.52,0.567,12.5,
94.85,0.567,12.5,
95.18,0.567,12.5,
95.52,0.567,12.5,
95.86,0.567,13.8,
96.19,0.567,12.5,
96.52,0.567,12.5,
96.86,0.567,12.5,
97.2,0.567,12.5,
97.53,0.567,12.5,
97.86,0.567,12.5,
98.2,0.567,12.5,
98.54,0.567,12.5,
98.87,0.567,12.5,
99.2,0.567,12.5,
99.54,0.567,12.5,
99.88,0.567,11.4,
100.21,0.567,12.5,
100.55,0.567,13.8,
100.88,0.567,12.5,
101.22,0.567,12.5,
101.56,0.567,12.5,
101.89,0.567,12.5,
102.23,0.567,12.5,
102.56,0.567,12.5,
102.9,0.567,12.5,
103.23,0.567,12.5,
103.57,0.567,12.5,
103.9,0.567,12.5,
104.24,0.567,12.5,
104.58,0.457,12.5,
