time+,res,%cpu,total-runtime
0.54,0.07,12.5,108.56
0.88,0.113,13.8,
1.21,0.14,12.5,
1.55,0.14,11.4,
1.8900000000000001,0.14,12.5,
2.22,0.14,12.5,
2.55,0.14,12.5,
2.88,0.142,12.5,
3.21,0.143,12.5,
3.54,0.144,12.5,
3.88,0.145,12.5,
4.21,0.147,12.5,
4.55,0.149,12.5,
4.88,0.15,12.5,
5.22,0.15,12.5,
5.55,0.15,11.4,
5.88,0.15,12.5,
6.22,0.15,12.5,
6.55,0.151,12.5,
6.89,0.158,12.5,
7.23,0.158,12.5,
7.5600000000000005,0.158,12.5,
7.9,0.165,13.8,
8.23,0.165,12.5,
8.57,0.165,12.5,
8.9,0.165,12.5,
9.23,0.165,12.5,
9.57,0.165,12.5,
9.9,0.165,12.5,
10.24,0.165,12.5,
10.57,0.165,12.5,
10.9,0.172,12.5,
11.24,0.172,13.8,
11.57,0.172,12.5,
11.91,0.172,12.5,
12.24,0.172,12.5,
12.57,0.172,12.5,
12.91,0.172,12.5,
13.24,0.172,12.5,
13.58,0.172,12.5,
13.91,0.172,12.5,
14.25,0.172,12.5,
14.58,0.172,12.5,
14.91,0.172,12.5,
15.25,0.172,12.5,
15.58,0.172,12.5,
15.92,0.172,12.5,
16.25,0.172,12.5,
16.59,0.172,12.5,
16.92,0.172,11.4,
17.26,0.172,13.8,
17.59,0.172,12.5,
17.93,0.172,12.5,
18.26,0.172,12.5,
18.59,0.172,12.5,
18.93,0.172,12.5,
19.26,0.172,12.5,
19.6,0.172,12.5,
19.93,0.172,12.5,
20.27,0.172,12.5,
20.6,0.172,12.5,
20.94,0.172,13.8,
21.27,0.172,12.5,
21.61,0.173,12.5,
21.94,0.173,12.5,
22.27,0.176,12.5,
22.61,0.177,12.5,
22.94,0.177,11.4,
23.28,0.177,12.5,
23.61,0.177,12.5,
23.95,0.177,12.5,
24.28,0.177,12.5,
24.61,0.177,12.5,
24.95,0.177,12.5,
25.29,0.177,12.5,
25.62,0.177,12.5,
25.96,0.177,12.5,
26.29,0.177,11.4,
26.63,0.177,12.5,
26.96,0.177,12.5,
27.29,0.177,12.5,
27.63,0.177,12.5,
27.97,0.177,12.5,
28.3,0.177,12.5,
28.63,0.177,12.5,
28.97,0.177,12.5,
29.31,0.178,13.8,
29.64,0.178,12.5,
29.98,0.182,12.5,
30.31,0.182,12.5,
30.65,0.182,12.5,
30.98,0.182,12.5,
31.32,0.187,12.5,
31.65,0.187,12.5,
31.98,0.187,12.5,
32.32,0.187,12.5,
32.66,0.189,12.5,
32.99,0.189,12.5,
33.32,0.189,12.5,
33.66,0.189,12.5,
34.0,0.189,12.5,
34.33,0.189,12.5,
34.66,0.189,12.5,
35.0,0.189,12.5,
35.34,0.189,12.5,
35.67,0.189,12.5,
36.01,0.189,12.5,
36.34,0.189,12.5,
36.68,0.189,12.5,
37.01,0.189,12.5,
37.35,0.189,12.5,
37.68,0.189,12.5,
38.01,0.189,12.5,
38.35,0.189,12.5,
38.69,0.189,12.5,
39.02,0.189,12.5,
39.35,0.189,12.5,
39.69,0.189,12.5,
40.02,0.188,12.5,
40.36,0.188,12.5,
40.7,0.188,12.5,
41.24,0.188,12.5,
41.57,0.188,12.5,
41.91,0.188,12.5,
42.24,0.19,12.5,
42.58,0.19,12.5,
42.91,0.191,12.5,
43.25,0.191,12.5,
43.59,0.191,13.8,
43.92,0.191,12.5,
44.25,0.191,12.5,
44.59,0.191,12.5,
44.92,0.191,12.5,
45.26,0.191,12.5,
45.59,0.191,12.5,
45.93,0.191,12.5,
46.27,0.191,12.5,
46.6,0.191,12.5,
46.93,0.191,12.5,
47.27,0.191,12.5,
47.61,0.192,12.5,
47.94,0.192,12.5,
48.27,0.192,12.5,
48.61,0.194,12.5,
48.95,0.194,12.5,
49.28,0.194,12.5,
49.61,0.194,11.4,
49.95,0.194,12.5,
50.29,0.194,12.5,
50.62,0.194,12.5,
50.96,0.194,12.5,
51.29,0.194,12.5,
51.63,0.194,12.5,
51.97,0.194,11.4,
52.3,0.194,12.5,
52.64,0.194,12.5,
52.97,0.194,12.5,
53.31,0.194,12.5,
53.65,0.194,12.5,
53.98,0.194,12.5,
54.31,0.194,12.5,
54.65,0.194,12.5,
54.99,0.194,12.5,
55.33,0.194,11.4,
55.66,0.194,12.5,
55.99,0.194,11.4,
56.33,0.194,12.5,
56.67,0.195,12.5,
57.0,0.195,12.5,
57.33,0.195,12.5,
57.67,0.195,12.5,
58.01,0.195,12.5,
58.34,0.195,12.5,
58.68,0.195,12.5,
59.01,0.195,12.5,
59.35,0.195,12.5,
59.68,0.195,12.5,
60.02,0.195,12.5,
60.35,0.195,12.5,
60.69,0.195,12.5,
61.03,0.195,12.5,
61.36,0.195,12.5,
61.7,0.195,12.5,
62.03,0.195,12.5,
62.37,0.195,12.5,
62.7,0.195,12.5,
63.04,0.195,12.5,
63.37,0.195,12.5,
63.71,0.195,12.5,
64.04,0.195,12.5,
64.38,0.195,12.5,
64.71,0.195,12.5,
65.05,0.195,12.5,
65.39,0.195,12.5,
65.73,0.195,12.5,
66.06,0.195,12.5,
66.4,0.195,12.5,
66.73,0.195,12.5,
67.07,0.195,12.5,
67.4,0.195,12.5,
67.74,0.195,12.5,
68.07,0.195,12.5,
68.41,0.195,12.5,
68.74,0.195,12.5,
69.08,0.195,13.8,
69.41,0.195,12.5,
69.75,0.195,12.5,
70.08,0.195,12.5,
70.42,0.195,12.5,
70.75,0.195,12.5,
71.09,0.195,12.5,
71.42,0.195,12.5,
71.76,0.195,12.5,
72.09,0.195,12.5,
72.43,0.195,12.5,
72.76,0.195,12.5,
73.09,0.195,12.5,
73.43,0.195,12.5,
73.76,0.195,12.5,
74.1,0.195,12.5,
74.43,0.195,12.5,
74.77,0.195,12.5,
75.1,0.195,12.5,
75.43,0.195,12.5,
75.77,0.195,12.5,
76.1,0.195,12.5,
76.43,0.195,12.5,
76.77,0.195,12.5,
77.11,0.195,12.5,
77.44,0.195,12.5,
77.77,0.195,12.5,
78.11,0.195,12.5,
78.44,0.195,12.5,
78.78,0.195,12.5,
79.11,0.195,12.5,
79.45,0.195,12.5,
79.78,0.195,12.5,
80.11,0.195,11.4,
80.45,0.195,12.5,
80.79,0.195,12.5,
81.12,0.195,12.5,
81.45,0.195,12.5,
81.79,0.195,12.5,
82.12,0.195,12.5,
82.45,0.195,12.5,
82.79,0.198,12.5,
83.12,0.198,12.5,
83.46,0.198,12.5,
83.79,0.198,12.5,
84.12,0.198,12.5,
84.46,0.197,12.5,
84.79,0.197,12.5,
85.13,0.197,12.5,
85.46,0.197,12.5,
85.8,0.197,12.5,
86.13,0.197,12.5,
86.47,0.197,12.5,
86.8,0.197,12.5,
87.14,0.197,12.5,
87.47,0.197,12.5,
87.81,0.197,12.5,
88.14,0.197,12.5,
88.48,0.197,12.5,
88.81,0.197,12.5,
89.14,0.197,12.5,
89.48,0.197,12.5,
89.82,0.197,12.5,
90.15,0.197,12.5,
90.48,0.197,12.5,
90.82,0.197,12.5,
91.15,0.197,12.5,
91.49,0.197,12.5,
91.82,0.197,12.5,
92.16,0.197,12.5,
92.49,0.197,12.5,
92.83,0.197,12.5,
93.16,0.199,12.5,
93.5,0.199,12.5,
93.83,0.199,12.5,
94.16,0.199,12.5,
94.5,0.199,12.5,
94.83,0.199,12.5,
95.17,0.199,12.5,
95.51,0.199,12.5,
95.84,0.199,12.5,
96.18,0.199,12.5,
96.51,0.199,12.5,
96.84,0.199,12.5,
97.18,0.199,12.5,
97.52,0.199,12.5,
97.85,0.199,12.5,
98.18,0.199,12.5,
98.52,0.199,12.5,
98.85,0.199,12.5,
99.19,0.199,12.5,
99.52,0.199,12.5,
99.86,0.201,12.5,
100.19,0.201,12.5,
100.53,0.201,12.5,
100.86,0.201,12.5,
101.2,0.201,12.5,
101.53,0.201,12.5,
101.87,0.201,12.5,
102.2,0.201,12.5,
102.54,0.201,12.5,
102.87,0.201,12.5,
103.21,0.201,12.5,
103.54,0.201,12.5,
103.88,0.201,12.5,
104.21,0.201,12.5,
104.54,0.201,12.5,
104.88,0.201,12.5,
105.22,0.201,12.5,
105.55,0.201,12.5,
105.88,0.201,12.5,
106.22,0.201,12.5,
106.55,0.201,12.5,
106.89,0.201,12.5,
107.22,0.201,12.5,
107.56,0.201,12.5,
107.89,0.201,12.5,
108.23,0.201,12.5,
108.56,0.201,12.5,
