time+,res,%cpu,total-runtime
0.57,0.072,11.2,175.0
0.91,0.121,12.5,
1.24,0.167,12.5,
1.58,0.211,13.8,
1.9100000000000001,0.261,13.8,
2.25,0.304,12.5,
2.58,0.34,12.5,
2.91,0.404,12.5,
3.25,0.443,12.5,
3.59,0.493,13.8,
3.91,0.533,12.5,
4.25,0.603,12.5,
4.59,0.608,12.5,
4.92,0.685,12.5,
5.26,0.741,12.5,
5.6,0.741,12.5,
5.93,0.822,13.8,
6.26,0.816,12.5,
6.6,0.816,12.5,
6.93,0.816,12.5,
7.27,0.816,12.5,
7.6,0.816,12.5,
7.93,0.816,12.5,
8.27,0.816,12.5,
8.6,0.816,12.5,
8.94,0.816,12.5,
9.27,0.816,12.5,
9.61,0.816,12.5,
9.94,0.816,12.5,
10.27,0.816,12.5,
10.61,0.816,12.5,
10.94,0.816,12.5,
11.27,0.816,12.5,
11.61,0.816,12.5,
11.95,0.816,13.8,
12.28,0.816,12.5,
12.61,0.816,12.5,
12.95,0.816,12.5,
13.28,0.816,12.5,
13.61,0.816,12.5,
13.95,0.816,12.5,
14.28,0.816,12.5,
14.62,0.816,12.5,
14.95,0.816,12.5,
15.29,0.816,12.5,
15.62,0.816,12.5,
15.95,0.816,12.5,
16.29,0.816,12.5,
16.62,0.816,12.5,
16.96,0.816,12.5,
17.3,0.816,12.5,
17.63,0.816,12.5,
17.97,0.816,12.5,
18.3,0.816,12.5,
18.63,0.816,12.5,
18.97,0.816,12.5,
19.31,0.817,13.8,
19.64,0.819,12.5,
19.98,0.82,12.5,
20.31,0.821,12.5,
20.64,0.822,12.5,
20.98,0.824,12.5,
21.31,0.825,12.5,
21.65,0.826,12.5,
21.98,0.828,12.5,
22.32,0.829,12.5,
22.66,0.83,12.5,
22.99,0.832,12.5,
23.32,0.833,12.5,
23.66,0.834,12.5,
23.99,0.835,12.5,
24.32,0.837,12.5,
24.65,0.838,11.2,
24.98,0.839,12.5,
25.32,0.84,12.5,
25.65,0.842,12.5,
25.99,0.843,12.5,
26.33,0.844,12.5,
26.66,0.845,12.5,
26.99,0.847,12.5,
27.33,0.848,12.5,
27.67,0.849,12.5,
28.0,0.851,12.5,
28.33,0.852,12.5,
28.67,0.853,12.5,
29.0,0.854,12.5,
29.34,0.856,13.8,
29.68,0.857,12.5,
30.0,0.858,12.5,
30.34,0.86,12.5,
30.67,0.861,12.5,
31.01,0.862,13.8,
31.34,0.863,12.5,
31.67,0.864,11.4,
32.01,0.866,12.5,
32.35,0.866,12.5,
32.68,0.866,12.5,
33.01,0.866,12.5,
33.35,0.872,12.5,
33.68,0.872,12.5,
34.01,0.872,12.5,
34.35,0.872,11.4,
34.69,0.872,12.5,
35.02,0.872,12.5,
35.35,0.872,12.5,
35.69,0.872,12.5,
36.02,0.872,12.5,
36.36,0.872,12.5,
36.69,0.872,12.5,
37.03,0.872,12.5,
37.36,0.872,12.5,
37.69,0.872,12.5,
38.03,0.872,12.5,
38.36,0.872,12.5,
38.7,0.872,12.5,
39.03,0.872,12.5,
39.37,0.872,12.5,
39.7,0.885,12.5,
40.03,0.885,12.5,
40.37,0.885,12.5,
40.71,0.885,12.5,
41.04,0.885,12.5,
41.37,0.894,12.5,
41.71,0.894,11.4,
42.04,0.894,12.5,
42.38,0.894,12.5,
42.71,0.894,12.5,
43.05,0.894,12.5,
43.38,0.894,12.5,
43.72,0.894,12.5,
44.05,0.894,12.5,
44.39,0.894,12.5,
44.72,0.894,12.5,
45.05,0.894,12.5,
45.39,0.894,12.5,
45.73,0.894,12.5,
46.06,0.894,12.5,
46.39,0.894,12.5,
46.73,0.894,12.5,
47.07,0.895,12.5,
47.41,0.895,12.5,
47.74,0.895,12.5,
48.07,0.895,12.5,
48.42,0.898,13.8,
48.75,0.898,12.5,
49.09,0.898,12.5,
49.42,0.907,12.5,
49.75,0.907,12.5,
50.09,0.907,12.5,
50.42,0.907,12.5,
50.76,0.907,12.5,
51.09,0.907,12.5,
51.43,0.907,12.5,
51.76,0.907,12.5,
52.1,0.907,12.5,
52.44,0.907,12.5,
52.78,0.907,13.8,
53.11,0.907,11.4,
53.44,0.907,12.5,
53.78,0.907,11.4,
54.12,0.907,12.5,
54.45,0.907,12.5,
54.78,0.907,12.5,
55.12,0.907,12.5,
55.45,0.907,12.5,
55.79,0.907,12.5,
56.12,0.907,12.5,
56.46,0.907,12.5,
56.79,0.907,12.5,
57.13,0.907,12.5,
57.46,0.907,12.5,
57.8,0.907,12.5,
58.14,0.907,12.5,
58.47,0.907,12.5,
58.8,0.907,12.5,
59.14,0.907,12.5,
59.48,0.907,12.5,
59.81,0.907,12.5,
60.15,0.907,12.5,
60.48,0.907,12.5,
60.82,0.907,12.5,
61.15,0.907,12.5,
61.49,0.907,12.5,
61.82,0.907,12.5,
62.16,0.907,12.5,
62.5,0.907,12.5,
62.83,0.907,12.5,
63.17,0.906,12.5,
63.5,0.906,12.5,
63.84,0.906,12.5,
64.17,0.906,12.5,
64.5,0.906,12.5,
64.84,0.906,12.5,
65.18,0.906,12.5,
65.51,0.906,12.5,
65.84,0.906,12.5,
66.18,0.906,11.4,
66.51,0.906,12.5,
66.85,0.906,12.5,
67.18,0.906,12.5,
67.51,0.906,12.5,
67.85,0.906,12.5,
68.19,0.906,12.5,
68.52,0.906,12.5,
68.85,0.906,12.5,
69.19,0.906,11.4,
69.52,0.906,12.5,
69.86,0.906,12.5,
70.19,0.906,12.5,
70.53,0.906,12.5,
70.86,0.906,12.5,
71.19,0.906,12.5,
71.53,0.906,12.5,
71.87,0.906,12.5,
72.2,0.906,12.5,
72.53,0.906,12.5,
72.87,0.906,12.5,
73.21,0.906,13.8,
73.54,0.906,12.5,
73.87,0.906,12.5,
74.21,0.906,12.5,
74.54,0.906,12.5,
74.88,0.906,13.8,
75.21,0.906,12.5,
75.55,0.906,12.5,
75.88,0.906,12.5,
76.21,0.906,12.5,
76.55,0.906,11.4,
76.88,0.906,12.5,
77.22,0.906,12.5,
77.56,0.906,12.5,
77.89,0.906,12.5,
78.23,0.906,12.5,
78.56,0.906,12.5,
78.9,0.906,12.5,
79.23,0.906,12.5,
79.57,0.906,12.5,
79.9,0.906,12.5,
80.23,0.906,12.5,
80.57,0.906,12.5,
80.9,0.906,12.5,
81.24,0.906,12.5,
81.57,0.906,12.5,
81.91,0.906,12.5,
82.24,0.906,12.5,
82.58,0.906,12.5,
82.92,0.906,13.8,
83.25,0.906,12.5,
83.59,0.906,12.5,
83.92,0.906,12.5,
84.25,0.906,12.5,
84.59,0.906,12.5,
84.93,0.906,12.5,
85.26,0.906,12.5,
85.6,0.906,12.5,
85.93,0.906,12.5,
86.27,0.906,12.5,
86.6,0.906,12.5,
86.93,0.906,12.5,
87.27,0.906,12.5,
87.61,0.906,12.5,
87.95,0.906,12.5,
88.28,0.906,12.5,
88.61,0.906,12.5,
88.95,0.906,12.5,
89.29,0.906,13.8,
89.62,0.906,12.5,
89.95,0.906,12.5,
90.29,0.906,12.5,
90.63,0.906,12.5,
90.96,0.906,12.5,
91.29,0.906,12.5,
91.63,0.906,12.5,
91.97,0.906,13.8,
92.3,0.906,12.5,
92.63,0.906,12.5,
92.97,0.906,12.5,
93.3,0.906,12.5,
93.64,0.906,12.5,
93.97,0.906,12.5,
94.31,0.906,12.5,
94.64,0.906,12.5,
94.98,0.906,12.5,
95.31,0.906,12.5,
95.65,0.906,12.5,
95.98,0.906,12.5,
96.32,0.906,12.5,
96.65,0.906,12.5,
96.99,0.906,12.5,
97.33,0.906,12.5,
97.66,0.906,12.5,
98.0,0.906,11.4,
98.33,0.906,12.5,
98.67,0.906,11.4,
99.0,0.906,12.5,
99.34,0.906,11.4,
99.67,0.906,12.5,
100.01,0.906,12.5,
100.34,0.906,12.5,
100.68,0.906,11.4,
101.01,0.906,12.5,
101.35,0.906,12.5,
101.68,0.906,12.5,
102.02,0.906,11.4,
102.35,0.906,12.5,
102.69,0.906,12.5,
103.03,0.906,12.5,
103.36,0.906,12.5,
103.7,0.906,12.5,
104.03,0.906,12.5,
104.37,0.906,12.5,
104.7,0.906,12.5,
105.04,0.906,12.5,
105.37,0.906,12.5,
105.71,0.906,11.4,
106.04,0.906,12.5,
106.38,0.906,11.4,
106.71,0.906,12.5,
107.05,0.906,11.4,
107.39,0.906,12.5,
107.73,0.906,12.5,
108.06,0.906,12.5,
108.39,0.906,12.5,
108.73,0.906,12.5,
109.07,0.906,12.5,
109.4,0.906,12.5,
109.74,0.906,11.4,
110.07,0.906,12.5,
110.4,0.906,12.5,
