time+,res,%cpu,total-runtime
0.54,83492,12.5,53.75
0.87,131844,12.5,
1.21,180096,13.8,
1.53,219436,12.5,
1.87,268836,12.5,
2.2,300488,12.5,
2.55,300488,12.5,
2.89,300488,12.5,
3.23,300488,12.5,
3.56,300488,12.5,
3.9,300488,12.5,
4.23,300488,12.5,
4.57,300488,12.5,
4.9,300488,12.5,
5.23,300488,12.5,
5.57,300488,11.4,
5.91,300488,13.8,
6.24,300488,12.5,
6.57,301700,12.5,
6.91,302980,12.5,
7.24,304260,12.5,
7.57,305540,12.5,
7.92,306820,13.8,
8.25,308100,12.5,
8.59,309636,12.5,
8.92,310916,12.5,
9.25,312196,12.5,
9.59,313476,12.5,
9.93,314756,13.8,
10.26,316036,12.5,
10.6,318676,12.5,
10.93,318676,12.5,
11.26,318676,12.5,
11.6,318940,12.5,
11.93,324220,12.5,
12.26,324220,12.5,
12.59,331032,11.2,
12.93,331032,12.5,
13.26,331032,12.5,
13.59,331032,12.5,
13.93,331032,12.5,
14.26,338276,12.5,
14.59,338276,12.5,
14.93,338276,12.5,
15.26,338276,12.5,
15.59,338276,12.5,
15.93,338276,12.5,
16.26,338276,12.5,
16.6,338276,12.5,
16.93,338276,12.5,
17.27,338276,12.5,
17.6,338540,12.5,
17.93,338540,12.5,
18.27,338540,12.5,
18.6,338540,12.5,
18.94,338540,12.5,
19.27,338540,12.5,
19.61,338540,12.5,
19.94,338164,12.5,
20.27,338164,12.5,
20.61,338164,11.4,
20.95,338164,12.5,
21.28,338164,11.4,
21.61,338164,12.5,
21.95,338164,12.5,
22.29,338164,12.5,
22.62,338164,12.5,
22.95,338164,12.5,
23.29,338164,12.5,
23.62,338164,12.5,
23.96,338164,12.5,
24.29,338164,12.5,
24.63,338164,12.5,
24.96,338164,11.4,
25.29,338164,12.5,
25.63,338164,12.5,
25.96,338164,12.5,
26.3,338164,12.5,
26.63,338164,12.5,
26.97,338164,12.5,
27.3,338164,12.5,
27.63,338164,12.5,
27.97,338164,12.5,
28.31,338164,12.5,
28.64,338164,12.5,
28.97,338164,12.5,
29.31,338164,12.5,
29.64,338164,12.5,
29.98,338164,13.8,
30.31,338164,12.5,
30.65,338164,12.5,
30.98,338164,12.5,
31.31,338164,12.5,
31.65,338164,12.5,
31.98,338164,12.5,
32.32,338164,13.8,
32.66,338164,13.8,
32.99,338164,12.5,
33.33,338164,12.5,
33.66,338164,12.5,
33.99,338164,12.5,
34.33,338164,12.5,
34.66,338164,12.5,
35.0,338164,12.5,
35.33,338164,12.5,
35.67,338164,12.5,
36.0,338164,12.5,
36.33,338164,12.5,
36.67,338164,12.5,
37.01,338164,13.8,
37.34,338164,12.5,
37.68,338164,12.5,
38.01,338164,12.5,
38.35,338164,12.5,
38.68,338164,12.5,
39.02,338164,12.5,
39.35,338164,12.5,
39.69,338164,12.5,
40.02,338164,12.5,
40.35,338164,12.5,
40.69,338164,12.5,
41.03,338164,12.5,
41.36,338164,12.5,
41.69,338164,12.5,
42.03,338164,12.5,
42.37,338164,12.5,
42.71,338164,12.5,
43.04,338164,11.4,
43.37,338164,12.5,
43.71,338164,12.5,
44.04,338164,12.5,
44.38,338164,12.5,
44.71,338164,12.5,
45.05,338164,12.5,
45.38,338164,12.5,
45.71,338164,12.5,
46.05,338164,11.4,
46.39,338164,12.5,
46.72,338164,12.5,
47.05,338164,12.5,
47.39,338164,12.5,
47.73,338164,12.5,
48.06,338164,12.5,
48.39,338164,12.5,
48.73,338164,11.4,
49.07,338164,13.8,
49.4,338164,12.5,
49.73,338164,12.5,
50.07,338164,12.5,
50.4,338164,12.5,
50.74,338164,13.8,
51.07,338164,12.5,
51.41,338164,12.5,
51.74,338164,12.5,
52.07,338164,12.5,
52.41,338164,12.5,
52.75,338164,12.5,
53.08,338164,11.4,
53.41,338164,12.5,
53.75,338252,12.5,
