time+,res,%cpu,total-runtime
0.57,0.075,12.5,70.28
0.9,0.122,12.5,
1.24,0.167,13.8,
1.56,0.209,12.5,
1.9100000000000001,0.257,12.5,
2.23,0.3,12.5,
2.57,0.335,12.5,
2.91,0.405,12.5,
3.24,0.429,12.5,
3.58,0.495,12.5,
3.91,0.517,11.2,
4.25,0.592,13.8,
4.58,0.606,12.5,
4.92,0.665,13.8,
5.25,0.738,12.5,
5.58,0.738,12.5,
5.92,0.738,12.5,
6.25,0.738,12.5,
6.59,0.738,12.5,
6.92,0.738,12.5,
7.26,0.738,12.5,
7.59,0.738,12.5,
7.92,0.738,12.5,
8.26,0.738,12.5,
8.59,0.738,12.5,
8.93,0.738,12.5,
9.26,0.738,12.5,
9.6,0.738,12.5,
9.93,0.738,12.5,
10.27,0.738,12.5,
10.6,0.738,12.5,
10.94,0.738,12.5,
11.27,0.738,12.5,
11.6,0.738,12.5,
11.94,0.738,12.5,
12.27,0.738,12.5,
12.61,0.738,12.5,
12.94,0.738,12.5,
13.28,0.738,12.5,
13.61,0.738,12.5,
13.95,0.738,12.5,
14.29,0.738,12.5,
14.62,0.738,12.5,
14.96,0.738,12.5,
15.29,0.738,12.5,
15.63,0.738,12.5,
15.97,0.738,13.8,
16.3,0.738,12.5,
16.64,0.738,12.5,
16.97,0.738,12.5,
17.31,0.738,12.5,
17.64,0.738,12.5,
17.98,0.738,12.5,
18.31,0.738,12.5,
18.65,0.74,12.5,
18.98,0.741,12.5,
19.32,0.742,12.5,
19.65,0.743,13.8,
19.98,0.745,12.5,
20.31,0.746,11.4,
20.65,0.747,12.5,
20.98,0.748,12.5,
21.31,0.749,12.5,
21.65,0.751,12.5,
21.98,0.752,12.5,
22.31,0.753,12.5,
22.66,0.754,13.8,
22.99,0.755,12.5,
23.32,0.756,12.5,
23.66,0.758,12.5,
24.0,0.759,11.4,
24.33,0.76,12.5,
24.67,0.761,13.8,
25.0,0.763,12.5,
25.34,0.764,12.5,
25.67,0.765,12.5,
26.01,0.766,12.5,
26.35,0.767,12.5,
26.68,0.769,12.5,
27.01,0.77,11.2,
27.35,0.771,12.5,
27.68,0.772,12.5,
28.02,0.774,12.5,
28.35,0.775,12.5,
28.68,0.776,12.5,
29.01,0.777,12.5,
29.35,0.778,12.5,
29.69,0.779,12.5,
30.02,0.781,12.5,
30.36,0.782,12.5,
30.69,0.783,12.5,
31.02,0.783,12.5,
31.36,0.783,12.5,
31.69,0.788,12.5,
32.03,0.789,12.5,
32.36,0.789,12.5,
32.7,0.789,12.5,
33.03,0.789,12.5,
33.36,0.789,12.5,
33.7,0.789,12.5,
34.03,0.789,12.5,
34.37,0.789,12.5,
34.7,0.789,12.5,
35.04,0.789,12.5,
35.37,0.789,12.5,
35.7,0.789,12.5,
36.04,0.789,12.5,
36.37,0.789,12.5,
36.71,0.789,12.5,
37.04,0.789,12.5,
37.38,0.789,12.5,
37.71,0.789,12.5,
38.04,0.789,12.5,
38.38,0.789,12.5,
38.72,0.789,12.5,
39.06,0.789,12.5,
39.39,0.789,12.5,
39.72,0.789,12.5,
40.06,0.789,12.5,
40.4,0.789,12.5,
40.73,0.804,12.5,
41.07,0.804,12.5,
41.4,0.804,12.5,
41.74,0.804,12.5,
42.07,0.804,12.5,
42.41,0.804,11.4,
42.75,0.804,12.5,
43.08,0.804,12.5,
43.42,0.815,12.5,
43.76,0.815,12.5,
44.09,0.815,12.5,
44.43,0.815,12.5,
44.76,0.815,12.5,
45.1,0.815,12.5,
45.43,0.815,12.5,
45.77,0.815,12.5,
46.11,0.815,12.5,
46.44,0.815,12.5,
46.78,0.815,12.5,
47.11,0.815,12.5,
47.45,0.815,12.5,
47.78,0.815,12.5,
48.12,0.815,12.5,
48.45,0.815,12.5,
48.79,0.815,12.5,
49.13,0.815,12.5,
49.46,0.815,12.5,
49.8,0.815,12.5,
50.13,0.815,12.5,
50.47,0.815,12.5,
50.8,0.815,12.5,
51.14,0.815,12.5,
51.47,0.815,12.5,
51.81,0.815,12.5,
52.15,0.815,12.5,
52.48,0.815,12.5,
52.82,0.815,12.5,
53.15,0.815,12.5,
53.49,0.815,12.5,
53.83,0.822,12.5,
54.16,0.83,12.5,
54.49,0.83,12.5,
54.83,0.83,12.5,
55.16,0.83,12.5,
55.5,0.83,12.5,
55.84,0.83,12.5,
56.17,0.83,12.5,
56.51,0.83,13.8,
56.84,0.83,12.5,
57.18,0.83,12.5,
57.51,0.83,12.5,
57.85,0.83,12.5,
58.18,0.83,12.5,
58.53,0.83,12.5,
58.87,0.83,12.5,
59.2,0.83,11.4,
59.54,0.83,12.5,
59.88,0.83,12.5,
60.21,0.83,12.5,
60.55,0.83,12.5,
60.88,0.83,12.5,
61.22,0.83,12.5,
61.56,0.83,12.5,
61.89,0.83,12.5,
62.22,0.83,12.5,
62.56,0.83,12.5,
62.9,0.83,12.5,
63.23,0.83,12.5,
63.57,0.83,12.5,
63.9,0.83,12.5,
64.24,0.83,12.5,
64.58,0.83,12.5,
64.91,0.83,12.5,
65.25,0.83,12.5,
65.58,0.83,12.5,
65.92,0.83,12.5,
66.25,0.83,12.5,
66.59,0.83,12.5,
66.92,0.83,12.5,
67.26,0.83,12.5,
67.6,0.83,12.5,
67.93,0.83,12.5,
68.26,0.832,11.2,
68.59,0.832,12.5,
68.93,0.832,12.5,
69.27,0.83,12.5,
69.6,0.83,12.5,
69.94,0.83,12.5,
70.28,0.542,13.8,
