time+,res,%cpu,total-runtime
0.62,0.071,11.2,108.14
0.96,0.116,12.5,
1.29,0.14,12.5,
1.63,0.14,12.5,
1.96,0.14,12.5,
2.3,0.14,12.5,
2.63,0.141,12.5,
2.9699999999999998,0.142,12.5,
3.3,0.143,12.5,
3.63,0.144,12.5,
3.9699999999999998,0.145,12.5,
4.3,0.147,12.5,
4.63,0.147,12.5,
4.96,0.15,12.5,
5.3,0.15,12.5,
5.63,0.15,12.5,
5.96,0.15,12.5,
6.3,0.15,12.5,
6.64,0.151,12.5,
6.97,0.158,12.5,
7.3,0.158,11.4,
7.64,0.158,12.5,
7.98,0.165,12.5,
8.31,0.165,12.5,
8.64,0.165,12.5,
8.98,0.165,12.5,
9.31,0.165,12.5,
9.65,0.165,12.5,
9.98,0.165,12.5,
10.32,0.165,12.5,
10.65,0.165,12.5,
10.99,0.173,12.5,
11.32,0.173,12.5,
11.66,0.173,12.5,
11.99,0.173,12.5,
12.32,0.173,12.5,
12.66,0.173,12.5,
12.99,0.173,12.5,
13.33,0.173,12.5,
13.66,0.173,12.5,
14.0,0.173,11.4,
14.33,0.173,12.5,
14.66,0.172,12.5,
15.0,0.172,12.5,
15.34,0.172,12.5,
15.67,0.172,12.5,
16.0,0.172,12.5,
16.34,0.172,12.5,
16.67,0.172,12.5,
17.01,0.172,12.5,
17.34,0.172,12.5,
17.68,0.172,12.5,
18.01,0.172,12.5,
18.35,0.172,12.5,
18.68,0.172,12.5,
19.02,0.172,12.5,
19.35,0.172,12.5,
19.68,0.172,12.5,
20.02,0.172,12.5,
20.36,0.172,12.5,
20.7,0.172,12.5,
21.03,0.172,12.5,
21.36,0.172,12.5,
21.7,0.173,12.5,
22.03,0.173,12.5,
22.37,0.177,13.8,
22.71,0.177,12.5,
23.04,0.177,12.5,
23.37,0.177,12.5,
23.71,0.177,12.5,
24.05,0.177,12.5,
24.38,0.177,12.5,
24.71,0.177,12.5,
25.05,0.177,12.5,
25.39,0.177,12.5,
25.72,0.177,12.5,
26.06,0.177,12.5,
26.39,0.177,12.5,
26.72,0.177,12.5,
27.06,0.177,12.5,
27.39,0.177,12.5,
27.73,0.177,12.5,
28.06,0.177,12.5,
28.4,0.177,12.5,
28.74,0.177,13.8,
29.07,0.177,12.5,
29.4,0.179,12.5,
29.74,0.179,12.5,
30.07,0.182,12.5,
30.41,0.182,12.5,
30.74,0.182,12.5,
31.08,0.182,12.5,
31.41,0.187,12.5,
31.75,0.187,12.5,
32.08,0.187,12.5,
32.42,0.187,12.5,
32.75,0.189,12.5,
33.09,0.189,13.8,
33.42,0.189,12.5,
33.76,0.189,12.5,
34.09,0.189,12.5,
34.42,0.189,12.5,
34.76,0.189,12.5,
35.1,0.189,12.5,
35.43,0.189,12.5,
35.76,0.189,12.5,
36.1,0.189,12.5,
36.43,0.189,12.5,
36.77,0.189,12.5,
37.1,0.189,12.5,
37.44,0.189,12.5,
37.77,0.189,12.5,
38.1,0.189,12.5,
38.44,0.189,12.5,
38.78,0.189,12.5,
39.11,0.189,12.5,
39.44,0.189,12.5,
39.78,0.189,12.5,
40.11,0.188,12.5,
40.45,0.188,12.5,
40.78,0.188,12.5,
41.12,0.188,12.5,
41.45,0.188,12.5,
41.79,0.188,12.5,
42.12,0.188,12.5,
42.46,0.191,12.5,
42.79,0.191,12.5,
43.12,0.191,12.5,
43.46,0.191,12.5,
43.79,0.191,12.5,
44.13,0.191,12.5,
44.46,0.191,12.5,
44.8,0.191,12.5,
45.13,0.191,12.5,
45.47,0.191,12.5,
45.8,0.191,12.5,
46.14,0.191,12.5,
46.47,0.191,11.4,
46.8,0.191,12.5,
47.14,0.191,12.5,
47.47,0.191,12.5,
47.81,0.192,12.5,
48.14,0.192,12.5,
48.48,0.194,12.5,
48.81,0.194,12.5,
49.14,0.194,12.5,
49.48,0.194,11.4,
49.82,0.194,12.5,
50.15,0.194,12.5,
50.49,0.194,12.5,
50.82,0.194,12.5,
51.16,0.194,12.5,
51.49,0.194,12.5,
51.83,0.194,12.5,
52.16,0.194,12.5,
52.5,0.194,12.5,
52.83,0.194,11.4,
53.16,0.194,12.5,
53.5,0.194,12.5,
53.83,0.194,12.5,
54.17,0.194,12.5,
54.5,0.194,12.5,
54.84,0.194,12.5,
55.17,0.194,12.5,
55.51,0.194,12.5,
55.84,0.194,12.5,
56.18,0.194,12.5,
56.51,0.195,12.5,
56.85,0.195,12.5,
57.18,0.195,12.5,
57.52,0.195,12.5,
57.85,0.195,12.5,
58.18,0.195,12.5,
58.52,0.195,12.5,
58.86,0.195,12.5,
59.19,0.195,12.5,
59.52,0.195,12.5,
59.86,0.195,12.5,
60.19,0.195,12.5,
60.53,0.195,12.5,
60.87,0.195,12.5,
61.2,0.195,12.5,
61.54,0.195,12.5,
61.87,0.195,12.5,
62.21,0.195,12.5,
62.54,0.195,12.5,
62.88,0.195,12.5,
63.21,0.195,12.5,
63.54,0.195,12.5,
63.88,0.195,12.5,
64.22,0.195,12.5,
64.55,0.195,12.5,
64.88,0.195,12.5,
65.22,0.195,12.5,
65.56,0.195,13.8,
65.89,0.195,12.5,
66.22,0.195,12.5,
66.56,0.195,12.5,
66.89,0.195,12.5,
67.23,0.195,12.5,
67.56,0.195,12.5,
67.89,0.195,12.5,
68.23,0.195,12.5,
68.57,0.195,12.5,
68.9,0.195,12.5,
69.23,0.195,12.5,
69.57,0.195,12.5,
69.9,0.195,12.5,
70.24,0.195,12.5,
70.58,0.195,12.5,
70.91,0.195,12.5,
71.25,0.195,11.4,
71.58,0.195,12.5,
71.91,0.195,11.4,
72.25,0.195,12.5,
72.58,0.195,12.5,
72.92,0.195,12.5,
73.25,0.195,12.5,
73.59,0.195,12.5,
73.92,0.195,12.5,
74.26,0.195,13.8,
74.59,0.195,12.5,
74.93,0.195,12.5,
75.27,0.195,12.5,
75.6,0.195,12.5,
75.93,0.195,12.5,
76.27,0.195,12.5,
76.61,0.195,12.5,
76.94,0.195,12.5,
77.27,0.195,12.5,
77.61,0.195,12.5,
77.95,0.195,12.5,
78.29,0.195,12.5,
78.62,0.195,12.5,
78.96,0.195,12.5,
79.29,0.195,12.5,
79.63,0.195,12.5,
79.96,0.195,12.5,
80.3,0.195,12.5,
80.64,0.195,12.5,
80.98,0.195,12.5,
81.31,0.195,12.5,
81.65,0.195,12.5,
81.98,0.195,12.5,
82.32,0.195,12.5,
82.65,0.198,12.5,
82.98,0.198,11.4,
83.32,0.198,12.5,
83.66,0.198,12.5,
83.99,0.198,12.5,
84.32,0.198,12.5,
84.66,0.198,12.5,
85.0,0.198,12.5,
85.34,0.198,12.5,
85.67,0.198,12.5,
86.01,0.198,12.5,
86.34,0.198,12.5,
86.68,0.198,12.5,
87.02,0.198,12.5,
87.35,0.198,12.5,
87.68,0.198,12.5,
88.02,0.198,12.5,
88.35,0.198,12.5,
88.69,0.198,12.5,
89.02,0.198,12.5,
89.35,0.198,12.5,
89.69,0.198,12.5,
90.03,0.198,12.5,
90.37,0.198,12.5,
90.7,0.198,12.5,
91.04,0.198,12.5,
91.37,0.198,12.5,
91.71,0.198,12.5,
