time+,res,%cpu,total-runtime
0.51,0.072,11.2,53.49
0.86,0.121,12.5,
1.2,0.17,12.5,
1.53,0.207,12.5,
1.87,0.255,12.5,
2.21,0.287,12.5,
2.54,0.287,11.4,
2.88,0.287,12.5,
3.21,0.287,12.5,
3.55,0.287,12.5,
3.88,0.287,12.5,
4.22,0.287,12.5,
4.55,0.287,11.4,
4.89,0.287,12.5,
5.22,0.287,12.5,
5.5600000000000005,0.287,12.5,
5.89,0.287,12.5,
6.23,0.287,12.5,
6.5600000000000005,0.288,12.5,
6.9,0.29,12.5,
7.23,0.291,12.5,
7.5600000000000005,0.292,12.5,
7.9,0.294,12.5,
8.24,0.295,12.5,
8.58,0.296,12.5,
8.91,0.298,12.5,
9.25,0.299,12.5,
9.58,0.3,12.5,
9.91,0.301,12.5,
10.25,0.304,12.5,
10.58,0.304,12.5,
10.91,0.304,12.5,
11.25,0.304,12.5,
11.58,0.31,12.5,
11.92,0.31,12.5,
12.26,0.314,13.8,
12.59,0.316,12.5,
12.93,0.316,13.8,
13.26,0.316,12.5,
13.6,0.316,12.5,
13.93,0.323,12.5,
14.26,0.323,12.5,
14.6,0.323,12.5,
14.93,0.323,12.5,
15.27,0.323,12.5,
15.6,0.323,12.5,
15.94,0.323,12.5,
16.28,0.323,12.5,
16.61,0.323,12.5,
16.95,0.323,12.5,
17.28,0.323,11.4,
17.62,0.323,12.5,
17.95,0.323,12.5,
18.29,0.323,12.5,
18.62,0.323,12.5,
18.96,0.323,12.5,
19.29,0.323,12.5,
19.63,0.323,12.5,
19.96,0.323,11.4,
20.3,0.323,12.5,
20.63,0.323,11.4,
20.97,0.323,12.5,
21.3,0.323,12.5,
21.64,0.323,12.5,
21.97,0.323,12.5,
22.31,0.323,12.5,
22.64,0.323,12.5,
22.98,0.323,12.5,
23.32,0.323,12.5,
23.65,0.323,12.5,
23.98,0.323,12.5,
24.32,0.323,12.5,
24.65,0.323,12.5,
24.99,0.323,12.5,
25.33,0.323,12.5,
25.66,0.323,12.5,
26.0,0.323,12.5,
26.33,0.323,12.5,
26.67,0.323,12.5,
27.01,0.323,12.5,
27.34,0.323,12.5,
27.68,0.323,12.5,
28.01,0.323,12.5,
28.35,0.323,12.5,
28.68,0.323,12.5,
29.02,0.323,12.5,
29.35,0.323,12.5,
29.69,0.323,12.5,
30.02,0.323,12.5,
30.36,0.323,12.5,
30.69,0.323,12.5,
31.03,0.323,12.5,
31.36,0.323,12.5,
31.7,0.323,12.5,
32.03,0.323,12.5,
32.37,0.323,12.5,
32.7,0.323,12.5,
33.04,0.323,12.5,
33.38,0.323,11.4,
33.71,0.323,12.5,
34.05,0.323,12.5,
34.39,0.323,12.5,
34.72,0.323,12.5,
35.06,0.323,12.5,
35.39,0.323,12.5,
35.73,0.323,12.5,
36.07,0.323,12.5,
36.4,0.323,12.5,
36.74,0.323,13.8,
37.07,0.323,12.5,
37.41,0.323,12.5,
37.74,0.323,12.5,
38.08,0.323,13.8,
38.41,0.323,12.5,
38.75,0.323,12.5,
39.08,0.323,12.5,
39.41,0.323,12.5,
39.75,0.323,12.5,
40.09,0.323,12.5,
40.42,0.323,12.5,
40.76,0.323,12.5,
41.09,0.323,12.5,
41.43,0.323,12.5,
41.76,0.323,12.5,
42.1,0.323,12.5,
42.43,0.323,12.5,
42.77,0.323,12.5,
43.1,0.323,12.5,
43.44,0.323,12.5,
43.77,0.323,12.5,
44.11,0.323,12.5,
44.44,0.323,12.5,
44.78,0.323,12.5,
45.11,0.323,12.5,
45.45,0.323,12.5,
45.78,0.323,12.5,
46.13,0.323,13.8,
46.46,0.323,12.5,
46.79,0.323,12.5,
47.13,0.323,12.5,
47.47,0.323,12.5,
47.8,0.323,11.4,
48.13,0.323,12.5,
48.47,0.323,12.5,
48.81,0.323,12.5,
49.14,0.323,12.5,
49.47,0.323,12.5,
49.81,0.323,12.5,
50.14,0.323,12.5,
50.48,0.323,12.5,
50.81,0.323,12.5,
51.15,0.323,12.5,
51.48,0.323,12.5,
51.81,0.323,12.5,
52.15,0.323,12.5,
52.48,0.323,12.5,
52.82,0.323,12.5,
53.15,0.323,12.5,
53.49,0.3,12.5,
