time+,res,%cpu,total-runtime
0.55,73788,12.5,28.99
0.88,95552,12.5,
1.21,95552,12.5,
1.54,96432,12.5,
1.88,97712,12.5,
2.21,101928,11.2,
2.55,105716,12.5,
2.88,105716,12.5,
3.22,105716,12.5,
3.55,105716,12.5,
3.89,106256,12.5,
4.22,108368,12.5,
4.5600000000000005,111008,12.5,
4.9,111008,12.5,
5.23,111008,12.5,
5.5600000000000005,111008,12.5,
5.9,111536,12.5,
6.23,113912,12.5,
6.5600000000000005,117080,12.5,
6.9,117080,12.5,
7.24,117080,12.5,
7.57,117080,12.5,
7.9,117080,12.5,
8.24,117080,12.5,
8.58,117080,12.5,
8.91,119456,12.5,
9.24,119456,12.5,
9.58,123152,12.5,
9.91,123152,12.5,
10.24,123152,12.5,
10.58,123152,12.5,
10.92,123316,12.5,
11.25,123316,12.5,
11.58,123316,11.4,
11.93,124896,13.8,
12.26,124896,12.5,
12.6,128384,13.8,
12.93,128384,12.5,
13.26,128632,12.5,
13.6,128632,12.5,
13.93,128632,12.5,
14.27,128632,12.5,
14.6,128632,12.5,
14.94,128632,11.4,
15.27,128632,12.5,
15.6,128632,12.5,
15.94,128632,12.5,
16.28,128632,13.8,
16.61,128632,12.5,
16.95,128632,12.5,
17.28,129948,12.5,
17.62,129948,12.5,
17.95,129948,12.5,
18.28,129948,12.5,
18.62,129948,12.5,
18.95,129948,12.5,
19.29,129948,12.5,
19.62,129948,12.5,
19.96,129948,11.4,
20.29,129948,12.5,
20.62,129948,12.5,
20.96,129948,12.5,
21.3,129948,12.5,
21.63,129948,12.5,
21.96,129948,11.4,
22.3,129948,12.5,
22.64,129948,12.5,
22.97,130212,12.5,
23.31,130212,13.8,
23.64,130212,12.5,
23.98,130212,12.5,
24.31,130212,12.5,
24.64,130212,12.5,
24.98,130212,12.5,
25.32,130212,12.5,
25.65,130212,12.5,
25.98,130212,12.5,
26.32,130212,12.5,
26.65,130212,12.5,
26.99,132324,12.5,
27.32,132324,12.5,
27.66,132324,12.5,
27.99,132324,12.5,
28.32,132324,12.5,
28.66,132324,12.5,
28.99,132324,12.5,
