time+,res,%cpu,total-runtime
0.66,0.068,12.5,14.05
0.99,0.077,12.5,
1.32,0.078,12.5,
1.6600000000000001,0.082,12.5,
1.99,0.084,12.5,
2.33,0.084,12.5,
2.66,0.084,12.5,
3.0,0.085,12.5,
3.33,0.087,12.5,
3.67,0.089,12.5,
4.0,0.092,12.5,
4.34,0.095,12.5,
4.67,0.095,12.5,
5.01,0.095,12.5,
5.34,0.095,12.5,
5.68,0.095,12.5,
6.01,0.098,12.5,
6.35,0.101,13.8,
6.68,0.101,12.5,
7.01,0.101,12.5,
7.35,0.101,12.5,
7.6899999999999995,0.101,12.5,
8.02,0.101,12.5,
8.36,0.101,12.5,
8.69,0.101,12.5,
9.03,0.104,12.5,
9.36,0.104,12.5,
9.7,0.104,12.5,
10.03,0.104,12.5,
10.37,0.104,12.5,
10.7,0.104,12.5,
11.03,0.104,12.5,
11.37,0.104,12.5,
11.7,0.104,12.5,
12.04,0.104,11.4,
12.37,0.104,12.5,
12.71,0.104,12.5,
13.04,0.104,12.5,
13.37,0.104,12.5,
13.71,0.104,12.5,
14.05,0.104,13.8,
