time+,res,%cpu,total-runtime
0.63,0.071,12.5,29.73
0.97,0.091,12.5,
1.3,0.091,12.5,
1.63,0.092,12.5,
1.97,0.093,12.5,
2.3,0.097,12.5,
2.63,0.101,12.5,
2.9699999999999998,0.101,12.5,
3.31,0.101,13.8,
3.64,0.101,12.5,
3.9699999999999998,0.102,12.5,
4.3,0.104,12.5,
4.64,0.106,12.5,
4.98,0.106,12.5,
5.31,0.106,12.5,
5.64,0.106,12.5,
5.98,0.107,12.5,
6.31,0.109,12.5,
6.65,0.109,12.5,
6.98,0.112,12.5,
7.32,0.112,12.5,
7.64,0.112,12.5,
7.98,0.112,11.2,
8.32,0.112,13.8,
8.65,0.112,12.5,
8.99,0.114,12.5,
9.31,0.114,12.5,
9.66,0.118,12.5,
9.99,0.118,12.5,
10.32,0.118,12.5,
10.66,0.118,12.5,
10.99,0.118,12.5,
11.33,0.118,13.8,
11.66,0.118,12.5,
12.0,0.118,12.5,
12.33,0.119,12.5,
12.66,0.119,12.5,
13.0,0.123,12.5,
13.33,0.123,12.5,
13.67,0.123,13.8,
14.0,0.123,12.5,
14.33,0.123,12.5,
14.67,0.123,13.8,
15.0,0.123,12.5,
15.34,0.123,12.5,
15.67,0.123,12.5,
16.01,0.123,12.5,
16.34,0.123,12.5,
16.68,0.123,12.5,
17.01,0.123,12.5,
17.34,0.123,12.5,
17.68,0.123,12.5,
18.01,0.124,12.5,
18.35,0.124,12.5,
18.68,0.124,12.5,
19.02,0.124,12.5,
19.35,0.124,12.5,
19.69,0.124,12.5,
20.03,0.124,13.8,
20.36,0.124,12.5,
20.69,0.124,12.5,
21.03,0.124,12.5,
21.36,0.124,12.5,
21.7,0.124,13.8,
22.03,0.124,12.5,
22.37,0.124,12.5,
22.7,0.124,12.5,
23.03,0.124,12.5,
23.37,0.124,11.4,
23.7,0.124,12.5,
24.04,0.124,12.5,
24.37,0.124,12.5,
24.71,0.124,12.5,
25.04,0.124,12.5,
25.37,0.124,12.5,
25.71,0.124,12.5,
26.04,0.124,12.5,
26.38,0.124,12.5,
26.71,0.124,12.5,
27.05,0.124,12.5,
27.38,0.124,12.5,
27.72,0.126,12.5,
28.06,0.126,12.5,
28.39,0.126,12.5,
28.72,0.126,12.5,
29.06,0.126,12.5,
29.4,0.126,12.5,
29.73,0.0,12.5,
