time+,res,%cpu,total-runtime
0.55,74252,12.5,25.29
0.89,84140,12.5,
1.22,85336,12.5,
1.55,87400,12.5,
1.8900000000000001,89512,12.5,
2.22,91516,12.5,
2.56,95012,12.5,
2.89,95012,12.5,
3.23,95012,12.5,
3.56,95012,12.5,
3.9,95012,12.5,
4.23,95012,12.5,
4.57,95012,12.5,
4.9,95012,12.5,
5.23,95532,12.5,
5.57,95796,12.5,
5.9,95796,12.5,
6.23,98700,12.5,
6.57,103452,12.5,
6.91,103452,12.5,
7.24,105564,12.5,
7.57,105564,12.5,
7.91,105564,12.5,
8.24,109260,12.5,
8.57,109260,12.5,
8.91,109260,12.5,
9.24,109260,12.5,
9.57,109260,12.5,
9.91,109260,12.5,
10.24,109260,12.5,
10.58,109524,12.5,
10.91,113484,12.5,
11.25,116836,12.5,
11.58,116836,12.5,
11.91,116836,12.5,
12.25,116836,12.5,
12.58,117364,12.5,
12.92,117364,12.5,
13.25,117364,12.5,
13.59,117364,12.5,
13.92,117364,12.5,
14.25,117364,12.5,
14.59,117364,12.5,
14.92,117628,12.5,
15.26,117628,12.5,
15.59,117628,12.5,
15.93,117628,12.5,
16.27,117628,13.8,
16.6,117628,12.5,
16.93,117628,12.5,
17.27,117892,12.5,
17.6,117892,12.5,
17.93,117892,12.5,
18.27,117892,12.5,
18.61,117892,13.8,
18.94,117892,12.5,
19.27,117892,12.5,
19.6,117892,12.5,
19.94,118684,12.5,
20.27,118684,12.5,
20.61,118680,12.5,
20.94,118680,12.5,
21.28,118680,12.5,
21.61,118680,12.5,
21.94,118680,12.5,
22.28,118680,11.4,
22.61,118680,12.5,
22.95,118680,12.5,
23.28,118680,12.5,
23.62,118680,12.5,
23.95,118680,12.5,
24.28,118680,12.5,
24.62,118680,12.5,
24.96,118680,13.8,
25.29,118680,12.5,
