time+,res,%cpu,total-runtime
0.53,0.071,11.2,205.41
0.87,0.115,12.5,
1.21,0.161,13.8,
1.54,0.202,12.5,
1.87,0.202,12.5,
2.21,0.202,12.5,
2.54,0.202,12.5,
2.88,0.202,12.5,
3.21,0.202,12.5,
3.54,0.202,12.5,
3.88,0.202,12.5,
4.21,0.202,12.5,
4.54,0.203,12.5,
4.88,0.204,12.5,
5.22,0.205,13.8,
5.55,0.206,12.5,
5.88,0.208,12.5,
6.22,0.209,12.5,
6.55,0.21,11.4,
6.88,0.211,12.5,
7.22,0.213,12.5,
7.55,0.215,12.5,
7.88,0.215,12.5,
8.22,0.215,12.5,
8.55,0.215,12.5,
8.89,0.215,12.5,
9.22,0.223,12.5,
9.56,0.223,12.5,
9.88,0.23,11.2,
10.22,0.23,12.5,
10.55,0.23,12.5,
10.89,0.23,12.5,
11.22,0.23,12.5,
11.56,0.23,12.5,
11.89,0.23,12.5,
12.22,0.237,12.5,
12.56,0.237,12.5,
12.89,0.237,12.5,
13.22,0.237,11.4,
13.56,0.237,12.5,
13.89,0.237,12.5,
14.23,0.237,12.5,
14.56,0.237,12.5,
14.9,0.237,12.5,
15.23,0.237,12.5,
15.57,0.237,12.5,
15.9,0.237,12.5,
16.24,0.237,12.5,
16.57,0.237,12.5,
16.9,0.237,12.5,
17.24,0.237,12.5,
17.57,0.237,12.5,
17.91,0.237,12.5,
18.25,0.237,12.5,
18.58,0.237,12.5,
18.92,0.237,12.5,
19.25,0.237,12.5,
19.58,0.237,12.5,
19.92,0.237,12.5,
20.26,0.237,13.8,
20.59,0.237,12.5,
20.92,0.237,12.5,
21.26,0.237,12.5,
21.59,0.237,12.5,
21.93,0.237,12.5,
22.26,0.237,12.5,
22.6,0.237,12.5,
22.93,0.237,12.5,
23.26,0.237,12.5,
23.6,0.237,12.5,
23.93,0.237,12.5,
24.27,0.237,12.5,
24.6,0.237,12.5,
24.94,0.237,12.5,
25.27,0.237,12.5,
25.61,0.237,12.5,
25.94,0.237,12.5,
26.28,0.237,12.5,
26.61,0.237,12.5,
26.94,0.237,12.5,
27.28,0.237,12.5,
27.61,0.237,12.5,
27.95,0.237,12.5,
28.29,0.237,12.5,
28.62,0.237,12.5,
28.96,0.237,12.5,
29.29,0.237,12.5,
29.62,0.237,12.5,
29.96,0.237,12.5,
30.29,0.237,12.5,
30.63,0.237,12.5,
30.96,0.237,12.5,
31.29,0.237,12.5,
31.63,0.237,12.5,
31.96,0.237,12.5,
