time+,res,%cpu,total-runtime
0.33,48320,12.5,66.21
0.66,70848,12.5,
1.01,89680,12.5,
1.35,89868,12.5,
1.69,90124,12.5,
2.03,90380,12.5,
2.37,90636,12.5,
2.7199999999999998,90892,12.5,
3.06,91148,12.5,
3.4,92216,12.5,
3.74,93368,12.5,
4.08,96228,12.5,
4.42,98496,12.5,
4.76,98760,12.5,
5.11,98760,13.8,
5.45,98760,12.5,
5.78,102480,12.5,
6.13,102480,12.5,
6.47,102480,12.5,
6.8100000000000005,102480,12.5,
7.15,102480,12.5,
7.49,102480,12.5,
7.84,102480,12.5,
8.18,102480,12.5,
8.52,102480,12.5,
8.86,102480,12.5,
9.2,102480,12.5,
9.54,102480,12.5,
9.88,102480,12.5,
10.23,102480,12.5,
10.57,102480,12.5,
10.91,102480,12.5,
11.25,102480,12.5,
11.59,102480,12.5,
11.94,103268,12.5,
12.28,103268,12.5,
12.62,103268,12.5,
12.96,103268,12.5,
13.3,103268,12.5,
13.64,103268,12.5,
13.98,103844,12.5,
14.32,106176,12.5,
14.66,106176,12.5,
15.0,106176,12.5,
15.35,106176,12.5,
15.69,106176,12.5,
16.03,108864,12.5,
16.37,111440,12.5,
16.71,111440,12.5,
17.05,111440,12.5,
17.39,112960,12.5,
17.73,112960,12.5,
18.07,112960,12.5,
18.41,112960,11.2,
18.76,112960,12.5,
19.1,113224,12.5,
19.44,113224,12.5,
19.78,113224,12.5,
20.12,113224,12.5,
20.46,113224,12.5,
20.8,113224,12.5,
21.15,117064,12.5,
21.49,117064,12.5,
21.83,117064,12.5,
22.16,117064,11.2,
22.51,117064,12.5,
22.85,117064,12.5,
23.19,117064,12.5,
23.53,117064,11.4,
23.87,117064,12.5,
24.21,117328,12.5,
24.55,117328,12.5,
24.89,117328,12.5,
25.23,117328,12.5,
25.57,117328,12.5,
25.91,117328,12.5,
26.25,117328,13.8,
26.59,117328,12.5,
26.93,117328,12.5,
27.27,117328,12.5,
27.61,117328,12.5,
27.95,117328,12.5,
28.3,117328,12.5,
28.64,118848,12.5,
28.98,121936,12.5,
29.32,121936,12.5,
29.66,121936,12.5,
30.0,125496,12.5,
30.34,125496,12.5,
30.68,125496,12.5,
31.03,125496,12.5,
31.37,125496,12.5,
31.71,125496,11.4,
32.05,125496,12.5,
32.39,125496,12.5,
32.73,125496,12.5,
33.07,126024,12.5,
33.42,126552,12.5,
33.76,126552,12.5,
34.1,126552,12.5,
34.44,126552,12.5,
34.79,126552,12.5,
35.13,126552,11.4,
35.47,126552,12.5,
35.81,126552,12.5,
36.15,126552,12.5,
36.49,126552,12.5,
36.83,126552,12.5,
37.18,126552,12.5,
37.52,126552,12.5,
37.86,126552,12.5,
38.2,126552,12.5,
38.54,127344,12.5,
38.88,127344,12.5,
39.22,127344,12.5,
39.56,127344,12.5,
39.91,127344,12.5,
40.25,127344,12.5,
40.6,127344,12.5,
40.94,127344,11.4,
41.28,127344,12.5,
41.62,127344,12.5,
41.96,127344,12.5,
42.3,127344,11.2,
42.65,127344,12.5,
42.99,127344,12.5,
43.33,127344,12.5,
43.67,127344,12.5,
44.01,127344,12.5,
44.35,127872,12.5,
44.69,127872,12.5,
45.03,127872,12.5,
45.37,127872,12.5,
45.71,127872,12.5,
46.05,127872,12.5,
46.4,127872,12.5,
46.74,127872,12.5,
47.08,127872,12.5,
47.43,127872,13.8,
47.77,127872,12.5,
48.11,127872,12.5,
48.45,127872,12.5,
48.79,127872,12.5,
49.14,127872,12.5,
49.48,127872,12.5,
49.82,127872,12.5,
50.16,127872,12.5,
50.5,127872,12.5,
50.84,128400,12.5,
51.18,124668,12.5,
51.52,124668,12.5,
51.86,124668,12.5,
52.2,124668,12.5,
52.54,124668,12.5,
52.89,124668,12.5,
53.23,124668,12.5,
53.57,124668,12.5,
53.91,124668,12.5,
54.25,124668,12.5,
54.6,124668,12.5,
54.94,124668,12.5,
55.29,124668,13.8,
55.63,124668,12.5,
55.97,124668,12.5,
56.31,124668,12.5,
56.65,124668,12.5,
56.99,124668,12.5,
57.33,124668,12.5,
57.67,124668,12.5,
58.01,124668,12.5,
58.35,124668,12.5,
58.7,124668,12.5,
59.04,124668,13.8,
59.38,124668,12.5,
59.73,124668,13.8,
60.07,124668,12.5,
60.41,124668,12.5,
60.75,124668,12.5,
61.09,124668,12.5,
61.43,124668,12.5,
61.77,124668,12.5,
62.11,124668,12.5,
62.45,124668,12.5,
62.8,124668,12.5,
63.14,124668,12.5,
63.48,124668,12.5,
63.82,124668,12.5,
64.16,124668,12.5,
64.51,124668,11.4,
64.85,124668,12.5,
65.19,124668,12.5,
65.53,124668,12.5,
65.87,124668,12.5,
66.21,124732,12.5,
