time+,res,%cpu,total-runtime
0.33,48944,12.5,3.73
0.67,63072,12.5,
1.01,66008,12.5,
1.35,67108,12.5,
1.69,69248,12.5,
2.03,69776,12.5,
2.37,71236,12.5,
2.71,71236,12.5,
3.05,71500,11.4,
3.39,72132,12.5,
3.73,72256,12.5,
