time+,res,%cpu,total-runtime
0.33,49400,13.8,3.73
0.66,63044,12.5,
1.01,66028,12.5,
1.35,67116,12.5,
1.69,69256,12.5,
2.03,69784,12.5,
2.37,71244,12.5,
2.71,71244,12.5,
3.05,71508,12.5,
3.39,72140,12.5,
3.73,72264,12.5,
