time+,res,%cpu,total-runtime
0.33,45816,13.8,108.97
0.66,68064,11.2,
1.01,97112,12.5,
1.3599999999999999,116396,12.5,
1.7,116664,12.5,
2.04,116920,12.5,
2.38,117176,12.5,
2.7199999999999998,117432,12.5,
3.06,117432,12.5,
3.4,117688,12.5,
3.74,117944,12.5,
4.09,118200,13.8,
4.43,118456,12.5,
4.77,118712,12.5,
5.11,118968,12.5,
5.45,119224,12.5,
5.79,119772,12.5,
6.13,120824,12.5,
6.47,122600,12.5,
6.8100000000000005,122600,12.5,
7.15,122600,12.5,
7.49,122600,12.5,
7.83,122864,12.5,
8.18,125432,12.5,
8.52,129644,12.5,
8.86,129644,12.5,
9.2,133416,12.5,
9.55,133416,12.5,
9.89,133416,12.5,
10.24,133416,12.5,
10.58,133416,12.5,
10.92,133680,12.5,
11.27,133680,12.5,
11.61,133680,12.5,
11.95,133680,12.5,
12.29,133680,12.5,
12.64,133680,12.5,
12.98,133680,12.5,
13.32,133680,12.5,
13.66,133680,12.5,
14.0,133680,12.5,
14.35,133680,12.5,
14.69,133680,12.5,
15.03,133680,12.5,
15.37,133680,12.5,
15.71,133680,12.5,
16.05,133680,12.5,
16.39,133680,12.5,
16.73,133680,12.5,
17.07,133680,12.5,
17.41,133680,12.5,
17.76,133680,12.5,
18.1,133680,12.5,
18.44,133680,12.5,
18.78,133680,12.5,
19.12,135000,12.5,
19.46,135000,12.5,
19.8,135000,11.4,
20.14,138468,12.5,
20.48,138468,12.5,
20.83,138732,12.5,
21.17,138732,12.5,
21.51,138732,12.5,
21.85,138732,12.5,
22.19,138732,12.5,
22.53,138732,12.5,
22.88,138732,12.5,
23.22,138732,12.5,
23.56,138732,12.5,
23.9,138732,11.4,
24.24,138732,12.5,
24.59,138732,12.5,
24.93,139260,12.5,
25.26,141632,11.2,
25.61,141632,12.5,
25.95,141632,12.5,
26.29,141632,12.5,
26.63,141632,12.5,
26.97,141632,12.5,
27.31,141632,12.5,
27.66,144476,12.5,
28.0,144476,12.5,
28.34,144476,12.5,
28.68,144476,12.5,
29.03,144476,12.5,
29.37,144476,12.5,
29.71,144476,12.5,
30.05,144476,12.5,
30.38,144476,12.5,
30.73,144476,12.5,
31.07,144476,12.5,
31.41,144476,12.5,
31.76,144476,12.5,
32.1,144476,12.5,
32.44,144476,12.5,
32.78,144476,12.5,
33.12,144476,11.2,
33.47,144476,12.5,
33.81,144476,12.5,
34.15,144476,12.5,
34.49,145484,12.5,
34.83,145484,12.5,
35.17,145484,12.5,
35.52,145484,12.5,
35.86,145484,12.5,
36.2,145484,12.5,
36.54,145484,12.5,
36.88,145484,12.5,
37.22,146636,12.5,
37.56,146636,12.5,
