time+,res,%cpu,total-runtime
0.33,48396,13.8,65.94
0.67,74148,12.5,
1.01,89656,12.5,
1.3599999999999999,89844,12.5,
1.7,90100,12.5,
2.03,90356,12.5,
2.38,90612,11.4,
2.7199999999999998,90868,12.5,
3.06,91384,12.5,
3.39,93356,12.5,
3.74,93356,12.5,
4.08,96216,12.5,
4.42,98748,12.5,
4.76,98748,12.5,
5.1,98748,12.5,
5.44,102468,12.5,
5.78,102468,12.5,
6.12,102468,12.5,
6.46,102468,12.5,
6.8100000000000005,102468,12.5,
7.15,102468,12.5,
7.48,102468,11.2,
7.83,102468,12.5,
8.17,102468,12.5,
8.51,102468,12.5,
8.85,102468,12.5,
9.19,102468,12.5,
9.54,102468,12.5,
9.88,102468,12.5,
10.22,102468,12.5,
10.56,102468,11.4,
10.9,102468,12.5,
11.24,102468,12.5,
11.58,103256,12.5,
11.92,103256,12.5,
12.26,103256,12.5,
12.6,103256,12.5,
12.94,103256,12.5,
13.29,103256,12.5,
13.63,106164,12.5,
13.97,106164,12.5,
14.31,106164,12.5,
14.65,106164,12.5,
15.0,106164,12.5,
15.34,106692,12.5,
15.69,111428,12.5,
16.03,111428,12.5,
16.37,111428,12.5,
16.71,112948,12.5,
17.05,112948,12.5,
17.39,112948,11.4,
17.73,112948,11.4,
18.07,112948,12.5,
18.41,113212,12.5,
18.75,113212,12.5,
19.1,113212,12.5,
19.43,113212,12.5,
19.78,113212,13.8,
20.12,117052,12.5,
20.46,117052,12.5,
20.8,117052,12.5,
21.14,117052,12.5,
21.48,117052,12.5,
21.82,117052,12.5,
22.16,117052,12.5,
22.5,117052,12.5,
22.84,117052,12.5,
23.18,117316,12.5,
23.52,117316,12.5,
23.86,117316,12.5,
24.2,117316,12.5,
24.54,117316,12.5,
24.88,117316,12.5,
25.22,117316,12.5,
25.57,117316,12.5,
25.91,117316,12.5,
26.25,117316,12.5,
26.59,117316,12.5,
26.93,117316,12.5,
27.27,118836,12.5,
27.62,118836,12.5,
27.96,121924,12.5,
28.3,121924,12.5,
28.64,121924,12.5,
28.99,125484,12.5,
29.34,125484,12.5,
29.68,125484,11.4,
30.02,125484,12.5,
30.36,125484,12.5,
30.7,125484,12.5,
31.05,125484,12.5,
31.39,125484,12.5,
31.74,125484,12.5,
32.08,125484,12.5,
32.42,126012,12.5,
32.76,126540,12.5,
33.1,126540,12.5,
33.44,126540,12.5,
33.78,126540,12.5,
34.13,126540,12.5,
34.47,126540,12.5,
34.81,126540,12.5,
35.15,126540,12.5,
35.49,126540,12.5,
35.83,126540,12.5,
36.17,126540,12.5,
36.51,126540,12.5,
36.85,126540,12.5,
37.19,126540,12.5,
37.53,126540,12.5,
37.87,126540,12.5,
38.21,127332,12.5,
38.56,127332,12.5,
38.9,127332,12.5,
39.24,127332,12.5,
39.58,127332,12.5,
39.92,127332,12.5,
40.27,127332,13.8,
40.61,127332,12.5,
40.95,127332,12.5,
41.29,127332,12.5,
41.63,127332,11.4,
41.98,127332,12.5,
42.32,127332,12.5,
42.66,127332,12.5,
43.0,127332,12.5,
43.34,127332,12.5,
43.69,127332,12.5,
44.03,127860,12.5,
44.37,127860,12.5,
44.72,127860,12.5,
45.06,127860,12.5,
45.4,127860,12.5,
45.75,127860,12.5,
46.09,127860,12.5,
46.43,127860,12.5,
46.78,127860,12.5,
47.12,127860,12.5,
47.46,127860,12.5,
47.8,127860,12.5,
48.14,127860,12.5,
48.48,127860,12.5,
48.83,127860,13.8,
49.16,127860,12.5,
49.51,127860,12.5,
49.85,127860,12.5,
50.19,128388,12.5,
50.54,124656,12.5,
50.88,124656,12.5,
51.22,124656,12.5,
51.56,124656,12.5,
51.9,124656,12.5,
52.25,124656,12.5,
52.59,124656,12.5,
52.93,124656,12.5,
53.27,124656,12.5,
53.61,124656,12.5,
53.95,124656,12.5,
54.29,124656,12.5,
54.63,124656,12.5,
54.98,124656,12.5,
55.32,124656,12.5,
55.66,124656,12.5,
56.0,124656,12.5,
56.35,124656,12.5,
56.69,124656,12.5,
57.03,124656,12.5,
57.37,124656,12.5,
57.71,124656,12.5,
58.05,124656,12.5,
58.39,124656,12.5,
58.74,124656,11.4,
59.08,124656,12.5,
59.43,124656,12.5,
59.77,124656,12.5,
60.11,124656,12.5,
60.45,124656,12.5,
60.8,124656,12.5,
61.14,124656,11.4,
61.48,124656,12.5,
61.82,124656,12.5,
62.17,124656,12.5,
62.51,124656,12.5,
62.86,124656,12.5,
63.2,124656,12.5,
63.55,124656,12.5,
63.89,124656,12.5,
64.24,124656,12.5,
64.58,124656,12.5,
64.92,124656,12.5,
65.26,124656,12.5,
65.6,124656,11.4,
65.94,68948,12.5,
