time+,res,%cpu,total-runtime
0.33,47188,12.5,113.14
0.64,67796,10.0,
0.98,97636,12.5,
1.33,116392,12.5,
1.67,116664,12.5,
2.01,116920,11.4,
2.35,117176,12.5,
2.69,117432,12.5,
3.03,117432,12.5,
3.37,117688,12.5,
3.71,117944,12.5,
4.06,118200,12.5,
4.4,118456,12.5,
4.74,118712,12.5,
5.08,118968,12.5,
5.42,119224,11.4,
5.76,119772,12.5,
6.1,120824,12.5,
6.45,122600,12.5,
6.79,122600,12.5,
7.13,122600,12.5,
7.47,122600,12.5,
7.8100000000000005,122864,12.5,
8.15,125432,11.2,
8.5,129644,12.5,
8.83,129644,11.2,
9.18,133416,13.8,
9.53,133416,13.8,
9.87,133416,12.5,
10.21,133416,12.5,
10.55,133416,12.5,
10.89,133680,12.5,
11.23,133680,11.4,
11.57,133680,11.4,
11.92,133680,12.5,
12.26,133680,12.5,
12.6,133680,12.5,
12.94,133680,12.5,
13.28,133680,12.5,
13.62,133680,12.5,
13.96,133680,12.5,
14.3,133680,12.5,
14.65,133680,12.5,
14.99,133680,12.5,
15.33,133680,12.5,
15.67,133680,12.5,
16.01,133680,12.5,
16.35,133680,12.5,
16.69,133680,12.5,
17.04,133680,12.5,
17.38,133680,12.5,
17.72,133680,12.5,
18.06,133680,12.5,
18.4,133680,12.5,
18.74,133680,12.5,
19.08,133680,12.5,
19.42,134996,12.5,
19.76,134996,12.5,
20.1,134996,12.5,
20.44,138460,12.5,
20.79,138724,12.5,
21.13,138724,12.5,
21.47,138724,12.5,
21.81,138724,12.5,
22.16,138724,12.5,
22.5,138724,12.5,
22.84,138724,12.5,
23.18,138724,12.5,
23.53,138724,13.8,
23.87,138724,12.5,
24.21,138724,12.5,
24.55,138724,12.5,
24.89,138724,12.5,
25.23,138724,12.5,
25.58,139252,12.5,
25.92,141624,12.5,
26.26,141624,12.5,
26.6,141624,12.5,
26.94,141624,12.5,
27.28,141624,12.5,
27.62,141624,12.5,
27.96,141624,12.5,
28.3,144468,12.5,
28.64,144468,12.5,
28.98,144468,11.2,
29.32,144468,12.5,
29.67,144468,12.5,
30.01,144468,12.5,
30.35,144468,12.5,
30.69,144468,12.5,
31.04,144468,12.5,
31.38,144468,12.5,
31.72,144468,12.5,
32.06,144468,12.5,
32.41,144468,12.5,
32.75,144468,12.5,
33.09,144468,12.5,
33.44,144468,12.5,
33.78,144468,12.5,
34.12,144468,12.5,
34.46,144468,12.5,
34.81,144468,12.5,
35.15,144468,12.5,
35.49,145476,12.5,
35.83,145476,12.5,
36.19,145476,11.4,
36.53,145476,12.5,
36.87,145476,12.5,
37.21,145476,12.5,
37.55,145476,11.2,
37.9,145476,12.5,
38.24,145476,12.5,
38.58,146628,12.5,
38.92,146628,12.5,
39.26,150152,12.5,
39.6,150348,12.5,
39.95,150348,12.5,
40.29,150348,12.5,
40.64,150348,11.4,
40.98,150348,12.5,
41.33,150348,12.5,
41.67,150348,12.5,
42.01,150348,12.5,
42.36,150348,12.5,
42.7,150348,12.5,
43.05,150348,12.5,
43.39,150348,11.4,
43.74,150348,12.5,
44.08,150348,12.5,
44.42,150348,12.5,
44.77,150348,12.5,
45.11,150348,12.5,
45.45,150348,12.5,
45.8,150348,12.5,
46.14,150348,12.5,
46.48,150348,12.5,
46.82,150348,12.5,
47.16,150348,12.5,
47.5,150348,12.5,
47.85,150348,12.5,
48.19,150348,12.5,
48.53,150348,12.5,
48.88,151664,12.5,
49.22,151664,12.5,
49.57,151664,12.5,
49.92,151664,12.5,
50.27,151664,12.5,
50.62,151664,13.8,
50.96,151664,12.5,
51.3,151664,12.5,
51.64,153132,12.5,
51.98,153920,12.5,
52.32,153920,12.5,
52.67,153920,12.5,
53.01,153920,12.5,
53.35,153920,12.5,
53.7,153920,12.5,
54.04,153920,12.5,
54.38,153920,12.5,
54.72,153920,12.5,
55.06,153920,12.5,
55.4,153920,12.5,
55.75,153920,13.8,
56.09,153920,12.5,
56.43,153560,12.5,
56.77,153560,12.5,
57.11,153560,12.5,
57.45,157060,12.5,
57.79,157852,12.5,
58.13,160960,12.5,
58.47,160960,12.5,
58.81,160960,12.5,
59.15,160960,12.5,
59.49,160960,12.5,
59.84,160960,12.5,
60.17,160960,12.5,
60.51,160876,12.5,
60.85,160876,12.5,
61.19,160876,12.5,
61.53,160876,12.5,
61.88,160876,12.5,
62.22,160876,12.5,
62.56,160876,12.5,
62.9,160876,12.5,
63.24,160876,12.5,
63.58,160876,12.5,
63.93,160876,12.5,
64.27,160876,12.5,
64.61,160876,12.5,
64.96,160876,12.5,
65.3,160876,12.5,
65.65,161136,12.5,
66.0,161136,12.5,
66.34,161136,12.5,
66.68,161136,12.5,
67.03,161136,13.8,
67.36,161136,12.5,
67.7,161400,12.5,
68.04,161400,12.5,
68.38,161400,11.4,
68.72,161400,12.5,
69.06,161400,12.5,
69.4,161400,12.5,
69.75,161400,13.8,
70.08,161400,12.5,
70.43,161400,12.5,
70.77,161400,12.5,
71.11,161400,12.5,
71.46,161400,12.5,
71.8,161400,13.8,
72.13,161664,12.5,
72.48,161664,12.5,
72.82,161664,12.5,
73.16,161664,12.5,
73.51,161664,13.8,
73.88,161664,11.2,
74.23,161664,12.5,
74.57,161664,12.5,
74.91,161664,12.5,
