time+,res,%cpu,total-runtime
0.63,58872,6.2,19.27
0.95,98208,6.2,
1.28,98208,6.2,
1.62,99572,6.2,
1.95,101412,5.7,
2.2800000000000002,108700,6.2,
2.61,108700,6.2,
2.95,108700,6.2,
3.2800000000000002,111068,6.2,
3.62,113708,6.9,
3.95,113708,6.2,
4.28,113708,6.2,
4.61,116612,6.2,
4.95,119780,6.2,
5.28,119780,6.2,
5.61,119780,6.2,
5.9399999999999995,119780,6.2,
6.28,119780,6.2,
6.61,122156,6.2,
6.9399999999999995,125588,6.2,
7.27,125588,6.2,
7.61,125852,6.2,
7.9399999999999995,125852,6.2,
8.27,125852,5.7,
8.6,127436,6.2,
8.94,131132,6.9,
9.27,131132,6.2,
9.6,131132,6.2,
9.93,131132,6.2,
10.27,131132,6.2,
10.6,131132,5.7,
10.93,131132,6.2,
11.27,131132,6.2,
11.6,131132,6.2,
11.93,131132,6.2,
12.27,132716,6.2,
12.6,132716,6.2,
12.93,132716,6.2,
13.27,132716,6.2,
13.6,132716,6.2,
13.93,132716,6.2,
14.27,132716,6.2,
14.6,132716,6.2,
14.94,132716,6.9,
15.27,132716,5.7,
15.6,132716,6.2,
15.94,132716,6.2,
16.27,132716,6.2,
16.6,132716,6.2,
16.93,132716,6.2,
17.27,132716,6.2,
17.6,132716,6.2,
17.93,132716,6.2,
18.27,134828,6.2,
18.6,134828,6.2,
18.94,134828,6.2,
19.27,134828,5.7,
