time+,res,%cpu,total-runtime
0.63,93760,13.8,279.61
0.96,134844,12.5,
1.3,178868,12.5,
1.63,233500,12.5,
1.97,282836,12.5,
2.31,326280,13.8,
2.64,361184,12.5,
2.98,419028,12.5,
3.32,462632,12.5,
3.65,510016,12.5,
3.98,551184,11.2,
4.32,623756,12.5,
4.66,623756,12.5,
5.0,697116,13.8,
5.34,766244,13.8,
5.67,766244,12.5,
6.0,823776,12.5,
6.34,898592,12.5,
6.67,943588,12.5,
7.01,943588,12.5,
7.35,986.9m,12.5,
7.68,1.0g,12.5,
8.02,1.0g,12.5,
8.35,1.0g,12.5,
8.69,1.0g,12.5,
9.02,1.0g,12.5,
9.35,1.0g,12.5,
9.69,1.0g,12.5,
10.02,1.0g,12.5,
10.36,1.0g,12.5,
10.69,1.0g,12.5,
11.03,1.0g,12.5,
11.36,1.0g,12.5,
11.7,1.0g,12.5,
12.03,1.0g,12.5,
12.37,1.0g,12.5,
12.71,1.0g,12.5,
13.04,1.0g,12.5,
13.37,1.0g,12.5,
13.71,1.0g,12.5,
14.05,1.0g,12.5,
14.38,1.0g,12.5,
14.72,1.0g,12.5,
15.06,1.0g,12.5,
15.39,1.0g,12.5,
15.72,1.0g,12.5,
16.06,1.0g,12.5,
16.39,1.0g,12.5,
16.73,1.0g,12.5,
17.06,1.0g,12.5,
17.4,1.0g,12.5,
17.74,1.0g,12.5,
18.07,1.0g,12.5,
18.4,1.0g,12.5,
18.74,1.0g,12.5,
19.07,1.0g,12.5,
19.4,1.0g,12.5,
19.74,1.0g,12.5,
20.08,1.0g,12.5,
20.41,1.0g,12.5,
20.74,1.0g,12.5,
21.08,1.0g,12.5,
21.41,1.0g,12.5,
21.75,1.0g,12.5,
22.08,1.0g,12.5,
22.42,1.0g,12.5,
22.76,1.0g,11.4,
23.09,1.0g,12.5,
23.42,1.0g,12.5,
23.76,1.0g,12.5,
24.09,1.0g,12.5,
24.43,1.0g,12.5,
24.76,1.0g,12.5,
25.1,1.0g,11.4,
25.43,1.0g,12.5,
25.76,1.0g,12.5,
26.1,1.0g,12.5,
26.43,1.0g,12.5,
26.77,1.0g,12.5,
27.1,1.0g,12.5,
27.44,1.0g,12.5,
27.78,1.0g,12.5,
28.11,1.0g,12.5,
28.44,1.0g,12.5,
28.78,1.0g,12.5,
29.12,1.0g,12.5,
29.45,1.0g,12.5,
29.78,1.0g,11.4,
30.11,1.0g,12.5,
