time+,res,%cpu,total-runtime
0.63,0.056,6.2,18.96
0.96,0.094,6.2,
1.29,0.094,6.2,
1.63,0.095,6.2,
1.96,0.097,6.2,
2.29,0.104,6.2,
2.63,0.104,6.2,
2.96,0.104,6.2,
3.29,0.106,6.2,
3.63,0.109,6.2,
3.96,0.109,6.2,
4.29,0.109,6.2,
4.63,0.112,6.2,
4.96,0.115,6.2,
5.29,0.115,6.2,
5.62,0.115,6.2,
5.95,0.115,6.2,
6.29,0.117,6.2,
6.62,0.12,6.2,
6.95,0.12,6.2,
7.29,0.12,6.2,
7.62,0.12,6.2,
7.95,0.12,6.2,
8.29,0.122,6.2,
8.62,0.122,6.2,
8.95,0.125,6.2,
9.28,0.125,6.2,
9.62,0.125,6.2,
9.95,0.125,6.2,
10.29,0.125,6.2,
10.62,0.125,6.2,
10.95,0.125,6.2,
11.29,0.125,6.2,
11.62,0.125,6.2,
11.96,0.127,6.2,
12.29,0.127,6.2,
12.62,0.127,6.2,
12.96,0.127,5.7,
13.29,0.127,6.2,
13.62,0.127,6.2,
13.96,0.127,6.2,
14.29,0.127,6.2,
14.63,0.127,6.2,
14.96,0.127,6.2,
15.29,0.127,6.2,
15.63,0.127,5.7,
15.96,0.127,6.2,
16.29,0.127,6.2,
16.63,0.127,6.2,
16.96,0.127,6.2,
17.29,0.127,6.2,
17.63,0.129,6.2,
17.96,0.129,6.2,
18.3,0.129,6.2,
18.63,0.129,6.2,
18.96,0.0,5.6,
