time+,res,%cpu,total-runtime
0.63,0.056,6.2,19.31
0.96,0.094,6.2,
1.29,0.094,5.7,
1.62,0.095,6.2,
1.96,0.098,6.2,
2.29,0.104,6.2,
2.63,0.104,6.2,
2.9699999999999998,0.104,6.2,
3.3,0.106,6.2,
3.63,0.108,6.2,
3.9699999999999998,0.108,6.2,
4.3,0.108,6.2,
4.63,0.111,5.7,
4.97,0.114,6.9,
5.3,0.114,6.2,
5.63,0.114,6.2,
5.96,0.114,6.2,
6.3,0.114,6.2,
6.63,0.117,6.2,
6.96,0.12,6.2,
7.29,0.12,6.2,
7.62,0.12,6.2,
7.95,0.12,6.2,
8.29,0.12,6.2,
8.62,0.122,6.2,
8.95,0.125,6.2,
9.28,0.125,6.2,
9.62,0.125,6.2,
9.95,0.125,6.2,
10.28,0.125,6.2,
10.62,0.125,6.2,
10.95,0.125,6.2,
11.29,0.125,6.2,
11.63,0.125,6.2,
11.96,0.125,6.2,
12.3,0.127,6.2,
12.63,0.127,6.2,
12.96,0.127,6.2,
13.29,0.127,6.2,
13.63,0.127,6.2,
13.96,0.127,6.2,
14.29,0.127,6.2,
14.63,0.127,6.2,
14.97,0.127,6.2,
15.3,0.127,6.2,
15.63,0.127,6.2,
15.97,0.127,6.2,
16.3,0.127,6.2,
16.63,0.127,6.2,
16.97,0.127,6.2,
17.3,0.127,6.2,
17.63,0.127,6.2,
17.97,0.127,6.2,
18.31,0.129,6.2,
18.64,0.129,6.2,
18.97,0.129,6.2,
19.31,0.129,6.2,
