time+,res,%cpu,total-runtime
0.62,58872,5.6,16.93
0.95,86340,6.2,
1.28,87372,6.2,
1.6099999999999999,89756,6.2,
1.94,93600,6.2,
2.2800000000000002,97096,6.2,
2.61,97096,6.2,
2.94,97096,6.2,
3.27,97096,6.2,
3.61,97096,6.2,
3.94,97880,6.2,
4.28,97964,6.2,
4.61,100864,6.2,
4.9399999999999995,105616,6.2,
5.28,107200,5.7,
5.61,107200,6.2,
5.9399999999999995,110896,6.2,
6.27,110896,6.2,
6.6,110896,6.2,
6.9399999999999995,110896,6.2,
7.27,110896,6.2,
7.6,112480,6.2,
7.9399999999999995,118552,6.2,
8.27,118552,6.2,
8.6,118552,6.2,
8.94,119608,6.2,
9.27,119608,6.2,
9.6,119608,6.2,
9.94,119608,6.2,
10.27,119608,6.2,
10.6,120400,6.2,
10.93,120400,6.2,
11.27,120400,6.2,
11.6,120400,6.2,
11.93,120928,6.2,
12.27,120872,6.2,
12.6,120872,6.2,
12.93,120872,6.2,
13.27,120876,6.2,
13.59,125360,6.2,
13.93,125624,6.2,
14.26,125156,6.2,
14.59,125156,6.2,
14.93,125156,6.2,
15.26,125156,6.2,
15.59,125156,6.2,
15.93,125156,6.2,
16.26,125156,6.2,
16.59,125156,6.2,
16.93,125156,6.2,
