time+,res,%cpu,total-runtime
0.7,0.069,6.2,654.6
1.04,0.124,6.2,
1.37,0.176,6.2,
1.7,0.229,6.2,
2.03,0.275,6.2,
2.37,0.328,6.2,
2.7,0.397,6.2,
3.03,0.464,5.1,
3.37,0.484,6.2,
3.71,0.513,6.2,
4.04,0.513,6.2,
4.37,0.513,6.2,
4.71,0.513,5.7,
5.04,0.513,6.2,
5.37,0.513,6.2,
5.71,0.513,5.7,
6.04,0.513,6.2,
6.37,0.513,6.2,
6.71,0.513,6.2,
7.04,0.513,6.2,
7.38,0.513,6.9,
7.71,0.513,6.2,
8.04,0.513,6.2,
8.38,0.513,6.2,
8.71,0.513,6.2,
9.04,0.513,6.2,
9.38,0.513,6.2,
9.71,0.514,6.2,
10.04,0.515,6.2,
10.38,0.517,6.2,
10.71,0.518,6.2,
11.05,0.52,6.2,
11.38,0.521,6.2,
11.72,0.523,6.2,
12.05,0.524,6.2,
12.38,0.526,6.2,
12.71,0.527,6.2,
13.04,0.529,6.2,
13.38,0.531,6.2,
13.72,0.532,6.2,
14.04,0.534,6.2,
14.39,0.535,6.2,
14.71,0.537,6.2,
15.05,0.538,6.2,
15.38,0.54,6.2,
15.71,0.542,5.6,
16.05,0.543,6.2,
16.39,0.546,6.2,
16.72,0.546,6.2,
17.05,0.546,6.2,
17.39,0.546,6.2,
17.71,0.555,6.2,
18.05,0.555,6.2,
18.38,0.561,6.2,
18.71,0.562,6.2,
19.05,0.562,6.2,
19.38,0.562,6.2,
19.71,0.562,6.2,
20.05,0.562,6.2,
20.38,0.57,6.2,
20.71,0.57,6.2,
21.05,0.57,6.2,
21.38,0.57,6.2,
21.71,0.57,6.2,
22.05,0.57,6.2,
22.38,0.57,6.2,
22.71,0.57,6.2,
23.05,0.57,6.2,
23.38,0.57,6.2,
23.71,0.57,6.2,
24.05,0.57,6.2,
24.38,0.57,6.2,
24.71,0.57,6.2,
25.05,0.57,6.2,
25.38,0.57,6.2,
25.71,0.57,6.2,
26.05,0.57,6.2,
26.38,0.57,6.2,
26.72,0.57,6.2,
27.05,0.57,6.2,
27.39,0.57,6.9,
27.72,0.57,6.2,
28.05,0.57,6.2,
28.39,0.57,6.2,
28.72,0.57,6.2,
29.05,0.57,6.2,
29.39,0.57,6.2,
29.72,0.57,6.2,
30.05,0.57,6.2,
30.39,0.57,6.2,
30.72,0.57,6.2,
31.06,0.57,6.2,
31.39,0.57,6.2,
31.73,0.57,6.2,
32.06,0.57,6.2,
32.39,0.57,6.2,
32.73,0.57,6.2,
33.06,0.57,6.2,
33.4,0.57,6.2,
33.73,0.57,6.2,
34.07,0.57,6.2,
34.4,0.57,6.2,
34.73,0.57,6.2,
35.07,0.57,6.2,
35.4,0.57,6.2,
35.73,0.57,6.2,
36.07,0.57,6.2,
36.4,0.57,6.2,
36.73,0.57,6.2,
37.07,0.57,6.2,
37.41,0.57,6.9,
37.74,0.57,6.2,
38.07,0.57,6.2,
38.41,0.57,6.2,
38.74,0.57,6.2,
39.07,0.57,6.2,
39.41,0.57,6.2,
39.74,0.57,5.7,
40.07,0.57,6.2,
