time+,res,%cpu,total-runtime
0.63,58716,6.2,18.95
0.96,98048,6.2,
1.29,98048,6.2,
1.62,99416,6.2,
1.95,101256,6.2,
2.29,108544,6.2,
2.62,108544,6.2,
2.95,108544,6.2,
3.29,110912,6.2,
3.62,113552,6.2,
3.95,113552,6.2,
4.29,113552,6.2,
4.62,116456,6.2,
4.95,119624,6.2,
5.29,119624,6.2,
5.62,119624,6.2,
5.95,119624,6.2,
6.29,122000,6.2,
6.62,124640,6.2,
6.95,125432,6.2,
7.28,125432,6.2,
7.61,125696,6.2,
7.95,125696,6.2,
8.28,127280,6.2,
8.62,127280,6.2,
8.94,130976,6.2,
9.28,130976,6.9,
9.61,130976,6.2,
9.94,130976,6.2,
10.28,130976,6.2,
10.61,130976,6.2,
10.95,130976,6.2,
11.28,130976,6.2,
11.61,130976,6.2,
11.95,132560,6.2,
12.28,132560,6.2,
12.61,132560,6.2,
12.95,132560,6.2,
13.28,132560,6.2,
13.61,132560,6.2,
13.95,132560,6.2,
14.28,132560,6.2,
14.61,132560,6.2,
14.95,132560,6.2,
15.28,132560,6.2,
15.62,132560,6.9,
15.95,132560,6.2,
16.28,132560,6.2,
16.61,132560,6.2,
16.95,132560,6.2,
17.28,132560,6.2,
17.62,132560,6.2,
17.95,134672,5.7,
18.28,134672,6.2,
18.62,134672,6.2,
18.95,134672,6.2,
