time+,res,%cpu,total-runtime
0.62,0.056,6.2,183.47
0.95,0.11,6.2,
1.29,0.161,6.2,
1.62,0.22,6.2,
1.95,0.269,6.2,
2.29,0.323,6.2,
2.62,0.378,6.2,
2.96,0.459,6.2,
3.29,0.493,6.2,
3.63,0.56,6.2,
3.95,0.604,5.6,
4.29,0.686,6.2,
4.63,0.694,6.9,
4.96,0.795,6.2,
5.29,0.845,6.2,
5.63,0.855,5.7,
5.96,0.959,6.2,
6.3,1.0,6.2,
6.63,1.0,6.2,
6.97,1.0,6.2,
7.3,1.0,6.2,
7.63,1.0,6.2,
7.97,1.0,6.2,
8.3,1.0,6.2,
8.63,1.0,6.2,
8.96,1.0,6.2,
9.29,1.0,6.2,
9.63,1.0,6.9,
9.97,1.0,6.2,
10.3,1.0,6.2,
10.63,1.0,6.2,
10.96,1.0,6.2,
11.3,1.0,6.2,
11.63,1.0,6.2,
11.96,1.0,6.2,
12.3,1.0,6.2,
12.63,1.0,6.2,
12.96,1.0,6.2,
13.3,1.0,6.2,
13.63,1.0,6.2,
13.96,1.0,6.2,
14.29,1.0,6.2,
14.63,1.0,6.9,
14.96,1.0,5.7,
15.29,1.0,6.2,
15.62,1.0,6.2,
15.96,1.0,6.2,
16.29,1.0,5.7,
16.62,1.0,6.2,
16.95,1.0,6.2,
17.29,1.0,6.9,
17.62,1.0,6.2,
17.95,1.0,6.2,
18.28,1.0,6.2,
18.62,1.0,6.2,
18.95,1.0,6.2,
19.28,1.0,6.2,
19.61,1.0,6.2,
19.94,1.0,6.2,
20.28,1.0,6.2,
20.61,1.0,6.2,
20.94,1.0,6.2,
21.27,1.0,6.2,
21.6,1.0,6.2,
21.94,1.0,6.2,
22.27,1.0,6.2,
22.61,1.0,6.2,
22.94,1.0,6.2,
23.27,1.0,6.2,
23.61,1.0,6.9,
23.94,1.0,6.2,
24.27,1.0,6.2,
24.6,1.0,6.2,
24.94,1.0,6.9,
25.27,1.0,6.2,
25.6,1.0,6.2,
25.94,1.0,6.9,
26.27,1.0,6.2,
26.6,1.0,6.2,
26.93,1.0,6.2,
27.26,1.0,6.2,
27.59,1.0,6.2,
27.92,1.0,6.2,
28.26,1.0,6.2,
28.6,1.0,6.2,
28.93,1.0,6.2,
29.26,1.0,6.2,
29.59,1.0,6.2,
29.93,1.0,5.7,
30.26,1.0,6.2,
30.59,1.0,6.2,
30.92,1.0,6.2,
31.25,1.0,6.2,
31.59,1.0,6.2,
31.93,1.0,6.9,
32.26,1.0,5.7,
32.59,1.0,6.2,
32.92,1.0,6.2,
33.26,1.1,6.2,
33.59,1.1,6.2,
33.92,1.1,6.2,
34.25,1.1,6.2,
34.58,1.1,6.2,
34.91,1.1,6.2,
35.24,1.1,6.2,
35.57,1.1,6.2,
35.91,1.1,6.2,
36.24,1.1,6.2,
36.57,1.1,6.2,
36.91,1.1,6.9,
37.24,1.1,6.2,
37.57,1.1,6.2,
37.9,1.1,6.2,
38.23,1.1,6.2,
38.57,1.1,6.9,
38.9,1.1,6.2,
39.23,1.1,6.2,
39.56,1.1,6.2,
39.9,1.1,6.2,
40.23,1.1,6.2,
40.56,1.1,6.2,
40.9,1.1,6.2,
41.23,1.1,6.2,
41.56,1.1,6.2,
41.89,1.1,6.2,
42.23,1.1,6.9,
42.56,1.1,6.2,
42.89,1.1,6.2,
43.22,1.1,6.2,
43.56,1.1,6.2,
43.89,1.1,6.2,
44.22,1.1,6.2,
44.55,1.1,6.2,
44.88,1.1,6.2,
45.22,1.1,6.2,
45.55,1.1,6.2,
45.88,1.1,6.2,
46.22,1.1,6.2,
46.55,1.1,6.2,
46.88,1.1,6.2,
47.22,1.1,6.2,
47.55,1.1,6.2,
47.89,1.1,6.2,
48.22,1.1,6.2,
48.56,1.1,6.2,
48.89,1.1,6.2,
49.22,1.1,6.2,
49.56,1.1,6.2,
49.89,1.1,6.2,
50.22,1.1,6.2,
50.56,1.1,6.2,
50.89,1.1,6.2,
51.22,1.1,5.7,
51.57,1.1,6.2,
51.9,1.1,6.2,
52.24,1.1,6.2,
52.57,1.1,6.2,
52.9,1.1,6.2,
53.24,1.1,6.2,
53.57,1.1,6.2,
53.9,1.1,5.7,
54.24,1.1,6.2,
