time+,total-runtime
77.69,
78.02,
78.36,
78.7,
79.03,
79.38,
79.72,
80.05,
80.4,
80.73,
81.07,
81.41,
81.75,
82.09,
82.42,
82.77,
83.11,
83.45,
83.79,
84.13,
84.47,
84.8,
85.14,
85.48,
85.82,
86.15,
86.49,
86.83,
87.17,
87.52,
87.86,
88.2,
88.53,
88.87,
89.21,
89.55,
89.89,
90.23,
90.57,
90.91,
91.25,
91.59,
91.93,
92.27,
92.61,
92.95,
93.29,
93.63,
93.96,
94.3,
94.64,
94.98,
95.32,
95.66,
96.0,
96.34,
96.67,
97.01,
97.36,
97.69,
98.02,
98.37,
98.71,
99.04,
99.38,
99.72,
100.06,
100.4,
100.74,
101.07,
101.41,
101.75,
102.09,
102.43,
102.76,
103.1,
103.44,
103.78,
104.12,
104.45,
104.8,
105.13,
105.47,
105.82,
106.16,
106.5,
106.83,
107.17,
107.51,
107.85,
108.19,
108.52,
108.87,
109.21,
109.54,
109.88,
110.22,
110.56,
110.9,
111.24,
111.58,
111.92,
112.26,
112.59,
112.94,
113.28,
113.61,
113.96,
114.29,
114.63,
114.97,
115.31,
115.65,
115.98,
116.32,
116.67,
117.0,
117.34,
117.68,
118.01,
118.36,
118.69,
119.03,
119.37,
119.72,
120.05,
120.39,
120.73,
121.07,
121.4,
121.75,
122.08,
122.43,
122.76,
123.11,
123.45,
123.78,
124.12,
124.46,
124.8,
125.14,
125.48,
125.81,
126.15,
126.49,
126.84,
127.17,
127.51,
127.85,
128.19,
128.53,
128.87,
129.2,
129.54,
129.88,
130.22,
130.56,
130.9,
131.24,
131.58,
131.92,
132.26,
132.6,
132.93,
133.27,
133.61,
133.95,
134.28,
134.62,
134.96,
135.3,
135.64,
135.97,
136.32,
136.66,
136.99,
137.33,
137.67,
138.01,
138.35,
138.69,
139.03,
139.37,
139.73,
140.07,
140.4,
140.74,
141.08,
141.42,
141.76,
142.1,
142.44,
142.78,
143.12,
143.46,
143.8,
144.14,
144.48,
144.82,
145.16,
145.5,
145.84,
146.18,
146.52,
146.86,
147.19,
147.53,
147.87,
148.21,
148.55,
148.88,
149.22,
149.56,
149.9,
150.24,
150.58,
150.92,
151.26,
151.6,
151.94,
152.28,
152.62,
152.96,
153.3,
153.64,
153.98,
154.32,
154.66,
155.0,
155.34,
155.68,
156.01,
156.35,
156.69,
157.03,
157.37,
157.71,
158.05,
158.39,
158.72,
159.06,
159.4,
159.74,
160.08,
160.42,
160.76,
161.1,
161.44,
161.78,
162.12,
162.46,
162.8,
163.14,
163.48,
163.82,
164.16,
164.49,
164.83,
165.17,
165.51,
165.85,
166.19,
166.53,
166.87,
167.21,
167.55,
167.88,
168.22,
168.56,
168.9,
169.24,
169.58,
169.92,
170.26,
170.59,
170.93,
171.27,
171.61,
171.95,
172.3,
172.64,
172.98,
173.32,
173.66,
174.0,
174.33,
174.67,
175.01,
175.35,
175.69,
176.03,
176.37,
176.71,
177.05,
177.39,
177.73,
178.07,
178.41,
178.75,
179.09,
179.43,
179.77,
180.11,
180.45,
180.79,
181.12,
181.46,
181.81,
182.15,
182.48,
182.82,
183.17,
183.51,
183.85,
184.18,
184.53,
184.87,
185.21,
185.55,
185.89,
186.23,
186.57,
186.91,
187.25,
187.59,
187.93,
188.27,
188.61,
188.95,
189.29,
189.63,
189.97,
190.31,
190.65,
190.98,
191.32,
191.66,
192.0,
192.34,
192.68,
193.02,
193.36,
193.7,
194.04,
194.38,
194.72,
195.06,
195.4,
195.74,
196.08,
196.42,
196.76,
197.1,
197.44,
197.78,
198.12,
198.45,
198.79,
199.13,
199.47,
199.81,
200.15,
200.49,
200.83,
201.17,
201.51,
201.85,
202.18,
202.52,
202.86,
203.2,
203.54,
203.88,
204.22,
204.56,
204.9,
205.24,
205.58,
205.92,
206.26,
206.6,
206.94,
207.28,
207.62,
207.96,
208.3,
208.64,
208.98,
209.32,
209.66,
210.0,
210.34,
210.68,
211.02,
211.36,
211.7,
212.04,
212.38,
212.71,
213.05,
213.39,
213.73,
214.07,
214.41,
214.75,
215.09,
215.43,
215.77,
216.11,
216.45,
216.79,
217.13,
217.47,
217.81,
218.15,
218.49,
218.83,
219.17,
219.51,
219.85,
220.19,
220.53,
220.87,
221.21,
221.55,
221.89,
222.23,
222.57,
222.91,
223.25,
223.59,
223.93,
224.27,
224.61,
224.95,
225.29,
225.63,
225.97,
226.31,
226.65,
226.99,
227.33,
227.67,
228.01,
228.35,
228.69,
229.03,
229.37,
229.71,
230.05,
230.39,
230.73,
231.07,
231.41,
231.75,
232.09,
232.43,
232.77,
233.11,
233.45,
233.79,
234.13,
234.47,
234.81,
235.15,
235.48,
235.82,
236.16,
236.5,
236.84,
237.18,
237.52,
237.86,
238.2,
238.54,
238.88,
239.22,
239.56,
239.9,
240.24,
240.58,
240.92,
241.26,
241.6,
241.94,
242.28,
242.62,
242.95,
243.29,
243.63,
243.97,
244.31,
244.65,
244.99,
245.33,
245.66,
246.0,
246.34,
246.68,
247.02,
247.36,
247.7,
248.04,
248.38,
248.72,
249.06,
249.4,
249.74,
250.07,
250.41,
250.75,
251.09,
251.43,
251.77,
252.11,
252.45,
252.78,
253.12,
253.46,
253.8,
254.14,
254.48,
254.82,
255.16,
255.5,
255.84,
256.18,
256.52,
256.86,
257.2,
257.54,
257.88,
258.21,
258.55,
258.89,
259.23,
259.57,
259.92,
260.26,
260.6,
260.94,
261.28,
261.62,
261.96,
262.3,
262.64,
262.98,
263.32,
263.66,
264.0,
264.34,
264.68,
265.02,
265.36,
265.7,
266.04,
266.38,
266.72,
267.06,
267.4,
267.74,
268.08,
268.42,
268.76,
269.1,
269.44,
269.78,
270.12,
270.46,
270.8,
271.14,
271.48,
271.82,
272.16,
272.5,
272.84,
273.18,
273.52,
273.86,
274.2,
274.54,
274.88,
275.22,
275.56,
275.9,
276.24,
276.58,
276.92,
277.26,
277.6,
277.94,
278.28,
278.62,
278.96,
279.3,
279.64,
279.98,
280.32,
280.66,
281.0,
281.34,
281.68,
282.02,
282.36,
282.7,
283.04,
283.38,
283.72,
284.06,
284.4,
284.74,
285.08,
285.42,
285.76,
286.1,
286.44,
286.78,
287.12,
287.46,
287.8,
288.14,
288.48,
288.82,
289.16,
289.5,
289.84,
290.18,
290.52,
290.86,
291.2,
291.54,
291.88,
292.22,
292.56,
292.9,
293.24,
293.58,
293.92,
294.26,
294.6,
294.94,
295.28,
295.62,
295.96,
296.3,
296.64,
296.98,
297.32,
297.66,
298.0,
298.34,
298.68,
299.02,
299.36,
299.7,
300.04,
300.38,
300.72,
301.06,
301.4,
301.75,
302.09,
302.43,
302.76,
303.1,
303.45,
303.79,
304.13,
304.47,
304.81,
305.15,
305.49,
305.83,
306.17,
306.51,
306.85,
307.19,
307.53,
307.87,
308.21,
308.55,
308.89,
309.23,
309.57,
309.91,
310.25,
310.59,
310.93,
311.27,
311.61,
311.95,
312.29,
312.63,
312.97,
313.31,
313.65,
313.99,
314.33,
314.68,
315.02,
315.36,
315.7,
316.04,
316.38,
316.72,
317.06,
317.4,
317.73,
318.07,
318.41,
318.75,
319.09,
319.43,
319.77,
320.11,
320.45,
320.79,
321.13,
321.48,
321.82,
322.16,
322.5,
322.84,
323.18,
323.52,
323.86,
324.2,
324.54,
324.88,
325.22,
325.56,
325.9,
326.24,
326.58,
326.92,
327.25,
327.59,
327.93,
328.27,
328.62,
328.96,
329.3,
329.64,
329.98,
330.32,
330.66,
331.0,
331.33,
331.67,
332.01,
332.35,
332.69,
333.03,
333.37,
333.71,
334.05,
334.39,
334.73,
335.07,
335.41,
335.75,
336.09,
336.43,
336.77,
337.11,
337.45,
337.79,
338.13,
338.47,
338.81,
339.16,
339.5,
339.84,
340.18,
340.52,
340.86,
341.2,
341.54,
341.88,
342.22,
342.56,
342.9,
343.24,
343.58,
343.92,
344.26,
344.6,
344.93,
345.27,
345.61,
345.95,
346.29,
346.64,
346.98,
347.31,
347.65,
347.99,
348.33,
348.67,
349.01,
349.35,
349.69,
350.03,
350.37,
350.71,
351.05,
351.39,
351.73,
352.07,
352.41,
352.75,
353.09,
353.43,
353.77,
354.11,
354.45,
354.79,
355.13,
355.47,
355.81,
356.15,
356.49,
356.83,
357.17,
357.51,
357.85,
358.18,
358.52,
358.86,
359.2,
359.54,
359.88,
360.22,
360.56,
360.9,
361.24,
361.58,
361.92,
362.26,
362.6,
362.94,
363.28,
363.62,
363.96,
364.3,
364.64,
364.97,
365.31,
365.65,
365.99,
366.33,
366.67,
367.01,
367.35,
367.69,
368.03,
368.37,
368.71,
369.05,
369.39,
369.72,
370.06,
370.4,
370.74,
371.08,
371.42,
371.76,
372.1,
372.44,
372.79,
373.13,
373.47,
373.81,
374.15,
374.49,
374.83,
375.17,
375.51,
375.85,
376.19,
376.53,
376.87,
377.21,
377.55,
377.89,
378.23,
378.57,
378.91,
379.25,
379.59,
379.94,
380.28,
380.62,
380.96,
381.3,
381.64,
381.98,
382.32,
382.66,
382.99,
383.33,
383.68,
384.01,
384.35,
384.69,
385.03,
385.37,
385.71,
386.05,
386.39,
386.73,
387.07,
387.41,
387.75,
388.09,
388.43,
388.77,
389.11,
389.45,
389.79,
390.13,
390.47,
390.8,
391.14,
391.48,
391.82,
392.16,
392.5,
392.84,
393.18,
393.52,
393.86,
394.2,
394.54,
394.88,
395.22,
395.56,
395.9,
396.24,
396.58,
396.91,
397.25,
397.59,
397.93,
398.27,
398.61,
398.95,
399.29,
399.63,
399.97,
400.31,
400.64,
400.98,
401.32,
401.66,
402.0,
402.34,
402.68,
403.02,
403.36,
403.7,
404.04,
404.38,
404.72,
405.06,
405.4,
405.74,
406.08,
406.42,
406.77,
407.1,
407.44,
407.78,
408.12,
408.46,
408.8,
409.14,
409.49,
409.83,
410.17,
410.51,
410.85,
411.19,
411.53,
411.87,
412.21,
412.55,
412.89,
413.23,
413.57,
413.91,
414.25,
414.59,
414.93,
415.27,
415.61,
415.94,
416.28,
416.62,
416.96,
417.3,
417.64,
417.98,
418.32,
418.66,
419.0,
419.34,
419.68,
420.02,
420.36,
420.69,
421.03,
421.37,
421.71,
422.05,
422.39,
422.73,
423.07,
423.41,
423.75,
424.08,
424.42,
424.76,
425.1,
425.45,
425.79,
426.13,
426.47,
426.81,
427.15,
427.49,
427.83,
428.17,
428.51,
428.85,
429.19,
429.53,
429.87,
430.21,
430.55,
430.89,
431.23,
431.57,
431.91,
432.25,
432.59,
432.93,
433.27,
433.61,
433.95,
434.29,
434.63,
434.97,
435.31,
435.65,
435.99,
436.33,
436.67,
437.01,
437.35,
437.69,
438.03,
438.37,
438.71,
439.05,
439.39,
439.73,
440.07,
440.41,
440.75,
441.09,
441.43,
441.76,
442.1,
442.44,
442.78,
443.12,
443.46,
443.8,
444.14,
444.48,
444.82,
445.16,
445.5,
445.84,
446.17,
446.52,
446.86,
447.2,
447.54,
447.88,
448.22,
448.56,
448.9,
449.24,
449.58,
449.91,
450.25,
450.59,
450.93,
451.27,
451.61,
451.95,
452.29,
452.63,
452.98,
453.32,
453.66,
454.0,
454.34,
454.68,
455.02,
455.36,
455.7,
456.04,
456.38,
456.72,
457.06,
457.4,
457.74,
458.08,
458.41,
458.75,
459.09,
459.43,
459.78,
460.11,
460.45,
460.79,
461.13,
461.47,
461.81,
462.15,
462.49,
462.83,
463.17,
463.51,
463.85,
464.19,
464.53,
464.87,
465.21,
465.55,
465.89,
466.22,
466.56,
466.9,
467.24,
467.58,
467.92,
468.26,
468.6,
468.94,
469.28,
469.62,
469.96,
470.3,
470.64,
470.98,
471.32,
471.66,
472.0,
472.34,
472.68,
473.02,
473.36,
473.7,
474.04,
474.38,
474.72,
475.06,
475.39,
475.74,
476.07,
476.41,
476.75,
477.09,
477.43,
477.77,
478.11,
478.45,
478.79,
479.13,
479.47,
479.81,
480.15,
480.49,
480.83,
481.17,
481.52,
481.86,
482.2,
482.54,
482.88,
483.22,
483.56,
483.89,
484.23,
484.57,
484.91,
485.25,
485.59,
485.93,
486.27,
486.61,
486.95,
487.29,
487.63,
487.97,
488.31,
488.65,
488.99,
489.33,
489.68,
490.02,
490.36,
490.7,
491.03,
491.37,
491.71,
492.05,
492.39,
492.73,
493.07,
493.41,
493.75,
494.09,
494.43,
494.77,
495.11,
495.45,
495.79,
496.13,
496.47,
496.81,
497.14,
497.48,
497.82,
498.16,
498.51,
498.85,
499.18,
499.53,
499.87,
500.2,
500.54,
500.88,
501.22,
501.56,
501.9,
502.24,
502.58,
502.92,
503.26,
503.6,
503.94,
504.28,
504.62,
504.96,
505.3,
505.64,
505.98,
506.32,
506.66,
507.0,
507.34,
507.68,
508.02,
508.36,
508.7,
509.04,
509.38,
509.72,
510.06,
510.4,
510.74,
511.08,
511.42,
511.76,
512.1,
512.44,
512.78,
513.12,
513.46,
513.8,
514.14,
514.48,
514.82,
515.16,
515.5,
515.84,
516.18,
516.52,
516.86,
517.2,
517.54,
517.88,
518.22,
518.56,
518.9,
519.24,
519.58,
519.92,
520.26,
520.6,
520.94,
521.28,
521.62,
521.96,
522.29,
522.63,
522.97,
523.31,
523.65,
524.0,
524.34,
524.68,
525.02,
525.36,
525.7,
526.04,
526.38,
526.72,
527.06,
527.4,
527.74,
528.08,
528.42,
528.76,
529.1,
529.44,
529.78,
530.12,
530.46,
530.8,
531.14,
531.48,
531.82,
532.16,
532.5,
532.84,
533.18,
533.52,
533.86,
534.2,
534.54,
534.88,
535.22,
535.56,
535.9,
536.24,
536.58,
536.92,
537.26,
537.6,
537.94,
538.28,
538.62,
538.96,
539.3,
539.64,
539.98,
540.32,
540.66,
541.0,
541.34,
541.68,
542.02,
542.36,
542.69,
543.03,
543.37,
543.71,
544.05,
544.39,
544.73,
545.07,
545.41,
545.75,
546.09,
546.43,
546.77,
547.1,
547.44,
547.78,
548.12,
548.46,
548.8,
549.14,
549.48,
549.82,
550.16,
550.5,
550.84,
551.18,
551.52,
551.86,
552.2,
552.54,
552.88,
553.21,
553.55,
553.89,
554.23,
554.57,
554.91,
555.25,
555.59,
555.93,
556.27,
556.61,
556.95,
557.29,
557.63,
557.97,
558.31,
558.65,
558.99,
559.33,
559.67,
560.01,
560.35,
560.69,
561.03,
561.37,
561.71,
562.05,
562.39,
562.73,
563.07,
563.41,
563.75,
564.09,
564.43,
564.77,
565.11,
565.45,
565.79,
566.13,
566.47,
566.81,
567.15,
567.49,
567.83,
568.17,
568.51,
568.85,
569.19,
569.53,
569.87,
570.21,
570.55,
570.89,
571.23,
571.57,
571.91,
572.25,
572.59,
572.93,
573.27,
573.61,
573.95,
574.29,
574.63,
574.97,
575.31,
575.65,
575.99,
576.33,
576.67,
577.0,
577.34,
577.68,
578.02,
578.36,
578.7,
579.04,
579.38,
579.72,
580.06,
580.4,
580.74,
581.08,
581.42,
581.76,
582.1,
582.44,
582.78,
583.11,
583.46,
583.79,
584.13,
584.47,
584.81,
585.15,
585.49,
585.83,
586.17,
586.51,
586.84,
587.18,
587.52,
587.86,
588.2,
588.54,
588.88,
589.22,
589.56,
589.9,
590.24,
590.58,
590.92,
591.26,
591.6,
591.94,
592.28,
592.62,
592.96,
593.29,
593.63,
593.97,
594.31,
594.65,
594.99,
595.33,
595.67,
596.01,
596.34,
596.68,
597.02,
597.36,
597.7,
598.04,
598.38,
598.72,
599.06,
599.4,
599.74,
600.08,
600.41,
600.75,
601.09,
601.43,
601.77,
602.11,
602.45,
602.79,
603.13,
603.47,
603.81,
604.15,
604.49,
604.83,
605.17,
605.51,
605.85,
606.19,
606.53,
606.86,
607.2,
607.54,
607.88,
608.22,
608.56,
608.9,
609.24,
609.58,
609.92,
610.26,
610.6,
610.94,
611.28,
611.62,
611.96,
612.3,
612.64,
612.98,
613.32,
613.66,
614.0,
614.34,
614.67,
615.01,
615.35,
615.69,
616.03,
616.37,
616.71,
617.05,
617.39,
617.73,
618.07,
618.4,
618.74,
619.08,
619.42,
619.76,
620.1,
620.44,
620.78,
621.12,
621.46,
621.8,
622.14,
622.48,
622.82,
623.16,
623.5,
623.84,
624.18,
624.52,
624.86,
625.2,
625.54,
625.88,
626.22,
626.56,
626.9,
627.24,
627.58,
627.92,
628.26,
628.6,
628.94,
629.28,
629.62,
629.96,
630.3,
630.64,
630.98,
631.32,
631.66,
632.0,
632.34,
632.68,
633.02,
633.36,
633.7,
634.04,
634.38,
634.72,
635.06,
635.4,
635.74,
636.08,
636.42,
636.76,
637.1,
637.44,
637.78,
638.12,
638.46,
638.8,
639.15,
639.48,
639.82,
640.16,
640.5,
640.84,
641.18,
641.52,
641.86,
642.2,
642.54,
642.88,
643.22,
643.56,
643.9,
644.24,
644.58,
644.92,
645.26,
645.6,
645.94,
646.28,
646.62,
646.97,
647.31,
647.65,
647.98,
648.32,
648.66,
649.0,
649.34,
649.68,
650.02,
650.36,
650.7,
651.04,
651.38,
651.72,
652.06,
652.4,
652.74,
653.08,
653.42,
653.76,
654.1,
654.44,
654.78,
655.11,
655.45,
655.78,
656.12,
656.47,
656.81,
657.15,
657.49,
657.83,
658.17,
658.51,
658.85,
659.18,
659.52,
659.86,
660.2,
660.54,
660.88,
661.22,
661.55,
661.89,
662.23,
662.57,
662.91,
663.25,
663.59,
663.93,
664.27,
664.61,
664.95,
665.29,
665.63,
665.97,
666.31,
666.65,
666.99,
667.32,
667.67,
668.01,
668.35,
668.69,
669.03,
669.36,
669.7,
670.04,
670.38,
670.72,
671.06,
671.4,
671.74,
672.08,
672.42,
672.76,
673.1,
673.43,
673.77,
674.11,
674.45,
674.79,
675.13,
675.46,
675.8,
676.13,
676.47,
676.81,
677.15,
677.49,
677.83,
678.17,
678.5,
678.84,
679.18,
679.52,
679.86,
680.2,
680.54,
680.87,
681.21,
681.55,
681.89,
682.23,
682.57,
682.91,
683.25,
683.59,
683.93,
684.27,
684.6,
684.94,
685.28,
685.62,
685.96,
686.29,
686.63,
686.97,
687.31,
687.65,
687.99,
688.33,
688.67,
689.01,
689.35,
689.69,
690.03,
690.36,
690.7,
691.04,
691.38,
691.72,
692.06,
692.4,
692.74,
693.08,
693.42,
693.76,
694.09,
694.43,
694.77,
695.11,
695.45,
695.79,
696.13,
696.47,
696.81,
697.14,
697.49,
697.82,
698.16,
698.5,
698.84,
699.18,
699.52,
699.86,
700.19,
700.53,
700.87,
701.21,
701.55,
701.89,
702.23,
702.57,
702.91,
703.25,
703.59,
703.93,
704.27,
704.61,
704.95,
705.29,
705.63,
705.97,
706.31,
706.65,
706.99,
707.33,
707.67,
708.01,
708.35,
708.69,
709.03,
709.37,
709.71,
710.05,
710.39,
710.73,
711.07,
711.41,
711.75,
712.1,
712.44,
712.78,
713.12,
713.46,
713.8,
714.14,
714.48,
714.81,
715.15,
715.49,
715.83,
716.17,
716.51,
716.85,
717.19,
717.54,
717.88,
718.22,
718.56,
718.9,
719.24,
719.58,
719.92,
720.26,
720.6,
720.94,
721.27,
721.61,
721.96,
722.29,
722.64,
722.98,
723.32,
723.66,
723.99,
724.34,
724.68,
725.02,
725.36,
725.7,
726.04,
726.38,
726.72,
727.06,
727.4,
727.74,
728.08,
728.42,
728.76,
729.1,
729.44,
729.78,
730.12,
730.46,
730.8,
731.14,
731.48,
731.82,
732.16,
732.5,
732.84,
733.18,
733.52,
733.86,
734.2,
734.54,
734.88,
735.22,
735.56,
735.9,
736.24,
736.58,
736.92,
737.26,
737.6,
737.94,
738.28,
738.62,
738.96,
739.3,
739.64,
739.98,
740.32,
740.66,
740.99,
741.33,
741.67,
742.01,
742.35,
742.69,
743.03,
743.37,
743.71,
744.05,
744.39,
744.73,
745.08,
745.42,
745.76,
746.1,
746.44,
746.78,
747.12,
747.46,
747.8,
748.14,
748.48,
748.82,
749.16,
749.5,
749.84,
750.18,
750.52,
750.86,
751.21,
751.55,
751.89,
752.23,
752.57,
752.91,
753.25,
753.58,
753.92,
754.26,
754.6,
754.94,
755.28,
755.62,
755.96,
756.29,
756.63,
756.97,
757.31,
757.65,
757.99,
758.33,
758.67,
759.01,
759.35,
759.69,
760.03,
760.37,
760.71,
761.05,
761.39,
761.73,
762.07,
762.41,
762.75,
763.09,
763.43,
763.77,
764.11,
764.45,
764.79,
765.13,
765.47,
765.81,
766.15,
766.49,
766.83,
767.17,
767.51,
767.85,
768.19,
768.53,
768.87,
769.21,
769.55,
769.89,
770.23,
770.56,
770.9,
771.24,
771.58,
771.92,
772.26,
772.6,
772.94,
773.28,
773.62,
773.96,
774.3,
774.64,
774.98,
775.32,
775.66,
776.0,
776.34,
776.68,
777.02,
777.35,
777.7,
778.04,
778.37,
778.71,
779.05,
779.4,
779.74,
780.08,
780.42,
780.76,
781.1,
781.44,
781.78,
782.12,
782.46,
782.8,
783.14,
783.48,
783.82,
784.16,
784.5,
784.84,
785.19,
785.53,
785.87,
786.21,
786.55,
786.89,
787.23,
787.57,
787.91,
788.25,
788.59,
788.93,
789.26,
789.6,
789.94,
790.28,
790.62,
790.96,
791.3,
791.64,
791.98,
792.32,
792.66,
793.0,
793.34,
793.68,
794.02,
794.36,
794.7,
795.04,
795.38,
795.72,
796.06,
796.4,
796.74,
797.08,
797.42,
797.75,
798.1,
798.44,
798.78,
799.12,
799.46,
799.8,
800.14,
800.47,
800.81,
801.15,
801.49,
801.83,
802.18,
802.52,
802.86,
803.2,
803.54,
803.87,
804.22,
804.55,
804.89,
805.23,
805.57,
805.91,
806.25,
806.59,
806.93,
807.27,
807.61,
807.95,
808.29,
808.62,
808.96,
809.3,
809.64,
809.98,
810.32,
810.66,
811.0,
811.34,
811.68,
812.02,
812.36,
812.7,
813.04,
813.39,
813.73,
814.07,
814.41,
814.75,
815.09,
815.43,
815.77,
816.11,
816.45,
816.79,
817.13,
817.47,
817.82,
818.16,
818.5,
818.84,
819.18,
819.52,
819.86,
820.2,
820.54,
820.88,
821.22,
821.56,
821.9,
822.24,
822.58,
822.92,
823.26,
823.6,
823.94,
824.28,
824.62,
824.96,
825.3,
825.64,
825.98,
826.32,
826.66,
827.0,
827.34,
827.68,
828.02,
828.36,
828.7,
829.04,
829.38,
829.72,
830.06,
830.4,
830.74,
831.08,
831.42,
831.76,
832.1,
832.44,
832.78,
833.12,
833.46,
833.79,
834.13,
834.47,
834.81,
835.16,
835.5,
835.84,
836.18,
836.52,
836.86,
837.2,
837.54,
837.88,
838.22,
838.56,
838.9,
839.24,
839.58,
839.92,
840.26,
840.6,
840.94,
841.28,
841.62,
841.96,
842.3,
842.65,
842.99,
843.33,
843.67,
844.01,
844.35,
844.69,
845.03,
845.37,
845.71,
846.05,
846.39,
846.73,
847.06,
847.4,
847.75,
848.09,
848.43,
848.77,
849.11,
849.45,
849.79,
850.13,
850.47,
850.81,
851.15,
851.49,
851.83,
852.17,
852.51,
852.85,
853.19,
853.54,
853.88,
854.22,
854.56,
854.9,
855.24,
855.58,
855.92,
856.26,
856.61,
856.95,
857.29,
857.63,
857.97,
858.31,
858.65,
858.99,
859.33,
859.67,
860.01,
860.35,
860.69,
861.03,
861.37,
861.71,
862.05,
862.4,
862.74,
863.08,
863.42,
863.76,
864.1,
864.44,
864.78,
865.12,
865.46,
865.8,
866.14,
866.48,
866.82,
867.16,
867.5,
867.84,
868.19,
868.53,
868.87,
869.21,
869.55,
869.89,
870.23,
870.57,
870.91,
871.25,
871.59,
871.93,
872.27,
872.61,
872.95,
873.29,
873.63,
873.97,
874.31,
874.65,
874.99,
875.33,
875.67,
876.01,
876.35,
876.69,
877.03,
877.37,
877.71,
878.05,
878.39,
878.73,
879.07,
879.41,
879.76,
880.1,
880.44,
880.78,
881.12,
881.46,
881.8,
882.14,
882.48,
882.82,
883.16,
883.5,
883.84,
884.18,
884.52,
884.86,
885.2,
885.54,
885.88,
886.22,
886.56,
886.9,
887.24,
887.58,
887.92,
888.26,
888.6,
888.94,
889.28,
889.62,
889.96,
890.3,
890.64,
890.98,
891.32,
891.66,
892.0,
892.34,
892.68,
893.02,
893.36,
893.7,
894.04,
894.38,
894.72,
895.06,
895.4,
895.74,
896.08,
896.42,
896.76,
897.1,
897.44,
897.78,
898.12,
898.46,
898.8,
899.14,
899.48,
899.82,
900.16,
900.5,
900.84,
901.18,
901.52,
901.86,
902.2,
902.54,
902.88,
903.22,
903.56,
903.9,
904.25,
904.59,
904.93,
905.27,
905.61,
905.95,
906.29,
906.63,
906.97,
907.31,
907.65,
907.99,
908.33,
908.67,
909.01,
909.35,
909.69,
910.03,
910.37,
910.71,
911.05,
911.39,
911.73,
912.07,
912.41,
912.75,
913.09,
913.43,
913.77,
914.11,
914.45,
914.79,
915.13,
915.47,
915.82,
916.16,
916.5,
916.84,
917.18,
917.52,
917.86,
918.2,
918.54,
918.88,
919.22,
919.56,
919.9,
920.24,
920.58,
920.93,
921.27,
921.6,
921.94,
922.28,
922.62,
922.96,
923.3,
923.64,
923.98,
924.32,
924.66,
925.0,
925.34,
925.68,
926.02,
926.36,
926.7,
927.04,
927.38,
927.72,
928.06,
928.4,
928.74,
929.08,
929.41,
929.75,
930.09,
930.43,
930.77,
931.11,
931.44,
931.78,
932.13,
932.47,
932.81,
933.15,
933.49,
933.83,
934.17,
934.51,
934.85,
935.19,
935.53,
935.87,
936.21,
936.55,
936.89,
937.23,
937.57,
937.91,
938.26,
938.6,
938.94,
939.28,
939.62,
939.96,
940.3,
940.64,
940.98,
941.32,
941.66,
942.0,
942.34,
942.68,
943.02,
943.36,
943.7,
944.04,
944.38,
944.72,
945.06,
945.4,
945.74,
946.08,
946.42,
946.76,
947.1,
947.44,
947.78,
948.12,
948.46,
948.8,
949.14,
949.48,
