time+,res,%cpu,total-runtime
0.55,83764,12.5,107.39
0.88,132592,12.5,
1.22,147364,12.5,
1.56,147364,12.5,
1.8900000000000001,147364,12.5,
2.22,147364,12.5,
2.56,147996,12.5,
2.9,149276,12.5,
3.23,150812,11.4,
3.56,152092,12.5,
3.9,154236,12.5,
4.23,154236,12.5,
4.5600000000000005,157928,12.5,
4.9,157928,13.8,
5.23,157928,12.5,
5.5600000000000005,157928,12.5,
5.89,157928,12.5,
6.23,158192,12.5,
6.5600000000000005,165572,12.5,
6.9,165572,12.5,
7.24,165572,13.8,
7.57,165572,12.5,
7.9,173012,12.5,
8.24,173012,12.5,
8.58,173012,12.5,
8.91,173012,12.5,
9.24,173012,12.5,
9.58,173012,12.5,
9.91,173012,12.5,
10.25,173276,12.5,
10.58,181128,12.5,
10.91,181128,12.5,
11.25,181128,12.5,
11.58,181128,12.5,
11.92,181128,12.5,
12.25,181128,12.5,
12.58,181128,12.5,
12.92,181128,12.5,
13.26,181128,12.5,
13.59,181128,12.5,
13.93,181128,12.5,
14.27,180620,12.5,
14.6,180620,12.5,
14.93,180620,12.5,
15.27,180620,12.5,
15.6,180620,12.5,
15.94,180620,12.5,
16.27,180620,12.5,
16.61,180620,12.5,
16.94,180620,12.5,
17.28,180620,12.5,
17.61,180620,12.5,
17.95,180620,12.5,
18.28,180620,12.5,
18.62,180620,12.5,
18.95,180620,12.5,
19.29,180620,12.5,
19.62,180620,12.5,
19.95,180620,12.5,
20.29,180620,12.5,
20.63,180620,12.5,
20.96,180620,12.5,
21.29,181664,12.5,
21.63,181664,12.5,
21.96,185360,12.5,
22.3,185360,12.5,
22.63,185624,12.5,
22.97,185624,12.5,
23.3,185624,12.5,
23.63,185624,12.5,
23.97,185624,12.5,
24.3,185624,12.5,
24.64,185624,12.5,
24.97,185624,12.5,
25.31,185624,12.5,
25.64,185624,12.5,
25.98,185624,12.5,
26.31,185624,12.5,
26.65,185624,12.5,
26.98,185624,12.5,
27.32,185624,12.5,
27.66,185624,12.5,
27.99,185624,12.5,
28.33,185624,12.5,
28.66,185624,11.4,
28.99,187472,12.5,
29.33,187472,12.5,
29.66,191432,12.5,
30.0,191432,12.5,
30.33,191432,12.5,
30.67,191432,12.5,
31.0,195920,12.5,
31.34,195920,12.5,
31.67,195920,12.5,
32.01,195920,12.5,
32.35,198628,12.5,
32.68,198628,12.5,
33.01,198628,12.5,
33.35,198628,12.5,
33.69,198628,12.5,
34.02,198372,12.5,
34.36,198372,12.5,
34.69,198372,12.5,
35.02,198372,12.5,
35.36,198372,12.5,
35.7,198372,12.5,
36.03,198372,12.5,
36.36,198372,12.5,
36.7,198372,12.5,
37.04,198372,12.5,
37.37,198372,12.5,
37.7,198372,12.5,
38.04,198372,12.5,
38.38,198372,12.5,
38.71,198372,12.5,
39.04,198372,12.5,
39.38,198372,12.5,
39.72,197860,12.5,
40.05,197860,12.5,
40.38,197860,11.4,
40.72,197860,12.5,
41.05,197860,12.5,
41.39,197860,12.5,
41.72,199808,12.5,
42.06,200072,12.5,
42.4,200072,12.5,
42.73,200336,12.5,
43.07,200336,12.5,
43.4,200336,12.5,
43.74,200336,12.5,
44.08,200336,12.5,
44.41,200336,12.5,
44.74,200336,12.5,
45.08,200336,12.5,
45.42,200336,12.5,
45.75,200336,12.5,
46.08,200336,12.5,
46.42,200336,12.5,
46.76,200336,12.5,
47.09,201128,12.5,
47.42,201392,12.5,
47.76,201392,12.5,
48.09,203504,12.5,
48.43,203504,12.5,
48.76,203504,12.5,
49.1,203504,12.5,
49.43,203504,12.5,
49.77,203504,12.5,
50.1,203504,12.5,
50.44,203504,12.5,
50.77,203504,12.5,
51.11,203504,12.5,
51.44,203504,12.5,
51.78,203504,12.5,
52.11,203504,12.5,
52.45,203504,12.5,
52.78,203504,12.5,
53.12,203504,12.5,
53.45,203504,12.5,
53.79,203504,12.5,
54.12,203504,12.5,
54.46,203504,12.5,
54.79,203504,12.5,
55.13,203504,12.5,
55.46,203504,12.5,
55.8,204824,12.5,
56.14,204824,12.5,
56.47,204824,11.4,
56.8,204824,12.5,
57.14,204824,11.4,
57.48,204768,12.5,
57.82,204768,12.5,
58.15,204768,11.4,
58.48,204768,12.5,
58.82,204768,11.4,
59.16,204768,12.5,
59.49,204768,12.5,
59.82,204768,12.5,
60.16,204768,12.5,
60.5,204768,12.5,
