time+,total-runtime
439.41,
439.75,
440.09,
440.43,
440.77,
441.11,
441.45,
441.79,
442.13,
442.47,
442.81,
443.15,
443.49,
443.83,
444.17,
444.51,
444.85,
445.19,
445.53,
445.87,
446.21,
446.55,
446.89,
447.23,
447.57,
447.91,
448.25,
448.59,
448.93,
449.27,
449.61,
449.95,
450.29,
450.63,
450.97,
451.31,
451.65,
451.99,
452.33,
452.67,
453.01,
453.35,
453.69,
454.03,
454.37,
454.71,
455.05,
455.39,
455.73,
456.07,
456.41,
456.75,
457.09,
457.43,
457.77,
458.11,
458.45,
458.79,
459.13,
459.47,
459.8,
460.14,
460.48,
460.82,
461.17,
461.51,
461.85,
462.19,
462.52,
462.86,
463.2,
463.54,
463.88,
464.22,
464.56,
464.9,
465.24,
465.58,
465.92,
466.26,
466.6,
466.94,
467.28,
467.62,
467.96,
468.3,
468.64,
468.98,
469.32,
469.66,
470.0,
470.34,
470.68,
471.02,
471.35,
471.69,
472.03,
472.37,
472.71,
473.05,
473.39,
473.73,
474.07,
474.41,
474.75,
475.09,
475.43,
475.77,
476.11,
476.45,
476.79,
477.13,
477.47,
477.81,
478.15,
478.49,
478.83,
479.17,
479.5,
479.84,
480.18,
480.52,
480.86,
481.2,
481.54,
481.88,
482.22,
482.56,
482.9,
483.24,
483.58,
483.92,
484.26,
484.6,
484.94,
485.28,
485.62,
485.96,
486.3,
486.64,
486.98,
487.32,
487.66,
488.0,
488.34,
488.68,
489.02,
489.36,
489.69,
490.03,
490.37,
490.71,
491.05,
491.39,
491.73,
492.07,
492.41,
492.75,
493.09,
493.43,
493.77,
494.11,
494.45,
494.79,
495.13,
495.47,
495.81,
496.15,
496.49,
496.83,
497.17,
497.51,
497.85,
498.19,
498.53,
498.87,
499.21,
499.55,
499.89,
500.23,
500.57,
500.91,
501.25,
501.59,
501.93,
502.27,
502.61,
502.95,
503.29,
503.63,
503.97,
504.31,
504.65,
504.99,
505.33,
505.67,
506.01,
506.35,
506.69,
507.03,
507.37,
507.71,
508.05,
508.39,
508.73,
509.07,
509.41,
509.75,
510.09,
510.43,
510.77,
511.11,
511.45,
511.79,
512.13,
512.47,
512.81,
513.15,
513.49,
513.83,
514.16,
514.5,
514.84,
515.18,
515.52,
515.86,
516.2,
516.54,
516.88,
517.22,
517.56,
517.9,
518.24,
518.58,
518.92,
519.26,
519.6,
519.94,
520.28,
520.63,
520.97,
521.31,
521.65,
521.99,
522.33,
522.67,
523.01,
523.35,
523.69,
524.03,
524.37,
524.71,
525.05,
525.39,
525.73,
526.07,
526.41,
526.75,
527.09,
527.43,
527.77,
528.11,
528.45,
528.79,
529.13,
529.46,
529.8,
530.14,
530.48,
530.82,
531.16,
531.5,
531.84,
532.17,
532.51,
532.85,
533.19,
533.53,
533.87,
534.21,
534.54,
534.88,
535.22,
535.56,
535.9,
536.24,
536.58,
536.92,
537.26,
537.6,
537.94,
538.27,
538.61,
538.95,
539.29,
539.63,
539.97,
540.31,
540.65,
540.98,
541.32,
541.66,
542.0,
542.34,
542.68,
543.02,
543.36,
543.7,
544.04,
544.38,
544.72,
545.06,
545.4,
545.74,
546.08,
546.42,
546.76,
547.1,
547.44,
547.78,
548.12,
548.46,
548.8,
549.14,
549.48,
549.82,
550.16,
550.5,
550.84,
551.18,
551.52,
551.86,
552.2,
552.54,
552.88,
553.22,
553.56,
553.9,
554.23,
554.57,
554.91,
555.25,
555.59,
555.93,
556.27,
556.61,
556.95,
557.29,
557.63,
557.97,
558.31,
558.65,
558.99,
559.33,
559.67,
560.01,
560.35,
560.69,
561.03,
561.37,
561.71,
562.05,
562.39,
562.73,
563.07,
563.41,
563.75,
564.09,
564.43,
564.77,
565.11,
565.45,
565.79,
566.13,
566.47,
566.81,
567.15,
567.49,
567.83,
568.17,
568.51,
568.85,
569.19,
569.53,
569.87,
570.21,
570.55,
570.89,
571.23,
571.57,
571.91,
572.25,
572.59,
572.93,
573.27,
573.61,
573.95,
574.29,
574.63,
574.97,
575.31,
575.65,
575.99,
576.33,
576.67,
577.01,
577.35,
577.69,
578.03,
578.37,
578.71,
579.05,
579.39,
579.73,
580.07,
580.41,
580.75,
581.09,
581.43,
581.77,
582.11,
582.45,
582.79,
583.13,
583.47,
583.81,
584.15,
584.49,
584.83,
585.17,
585.51,
585.85,
586.19,
586.53,
586.86,
587.2,
587.54,
587.88,
588.22,
588.56,
588.9,
589.24,
589.58,
589.92,
590.26,
590.6,
590.94,
591.27,
591.61,
591.95,
592.29,
592.63,
592.97,
593.31,
593.65,
593.99,
594.33,
594.67,
595.01,
595.34,
595.68,
596.02,
596.36,
596.7,
597.04,
597.38,
597.72,
598.06,
598.4,
598.74,
599.08,
599.42,
599.76,
600.1,
600.44,
600.78,
601.11,
601.46,
601.79,
602.13,
602.47,
602.81,
603.15,
603.49,
603.83,
604.17,
604.51,
604.85,
605.19,
605.52,
605.86,
606.2,
606.54,
606.88,
607.22,
607.56,
607.9,
608.24,
608.58,
608.91,
609.25,
609.59,
609.93,
610.27,
610.61,
610.95,
611.29,
611.63,
611.97,
612.31,
612.65,
612.99,
613.33,
613.67,
614.01,
614.35,
614.69,
615.03,
615.37,
615.71,
616.05,
616.39,
616.73,
617.07,
617.41,
617.75,
618.1,
618.43,
618.77,
619.11,
619.45,
619.79,
620.14,
620.47,
620.82,
621.15,
621.49,
621.83,
622.17,
622.51,
622.85,
623.19,
623.53,
623.87,
624.21,
624.54,
624.88,
625.22,
625.56,
625.9,
626.24,
626.58,
626.92,
627.26,
627.6,
627.94,
628.28,
628.62,
628.96,
629.3,
629.64,
629.98,
630.32,
630.66,
631.0,
631.34,
631.68,
632.02,
632.36,
632.7,
633.04,
633.38,
633.72,
634.06,
634.4,
634.74,
635.08,
635.42,
635.76,
636.1,
636.44,
636.78,
637.12,
637.45,
637.8,
638.14,
638.48,
638.82,
639.16,
639.49,
639.83,
640.17,
640.51,
640.85,
641.19,
641.53,
641.87,
642.21,
642.55,
642.89,
643.23,
643.57,
643.91,
644.25,
644.59,
644.93,
645.27,
645.61,
645.95,
646.29,
646.63,
646.97,
647.31,
647.65,
647.99,
648.33,
648.66,
649.0,
649.34,
649.68,
650.02,
650.36,
650.7,
651.04,
651.38,
651.72,
652.06,
652.4,
652.74,
653.08,
653.42,
653.76,
654.1,
654.44,
654.78,
655.12,
655.46,
655.8,
656.14,
656.47,
656.81,
657.15,
657.49,
657.83,
658.17,
658.51,
658.85,
659.19,
659.53,
659.87,
660.21,
660.55,
660.89,
661.22,
661.56,
661.9,
662.24,
662.58,
662.92,
663.26,
663.59,
663.93,
664.27,
664.61,
664.95,
665.29,
665.63,
665.97,
666.31,
666.64,
666.98,
667.32,
667.66,
668.0,
668.34,
668.68,
669.02,
669.36,
669.7,
670.04,
670.37,
670.71,
671.05,
671.39,
671.73,
672.07,
672.41,
672.75,
673.09,
673.43,
673.76,
674.1,
674.44,
674.78,
675.12,
675.46,
675.79,
676.14,
676.47,
676.81,
677.15,
677.49,
677.83,
678.17,
678.51,
678.85,
679.19,
679.52,
679.86,
680.2,
680.54,
680.88,
681.22,
681.56,
681.9,
682.24,
682.58,
682.92,
683.26,
683.6,
683.94,
684.28,
684.62,
684.96,
685.29,
685.63,
685.97,
686.31,
686.65,
686.99,
687.33,
687.67,
688.01,
688.35,
688.69,
689.02,
689.36,
689.7,
690.04,
690.38,
690.72,
691.06,
691.4,
691.74,
692.08,
692.42,
692.75,
693.1,
693.43,
693.77,
694.11,
694.45,
694.79,
695.13,
695.47,
695.8,
696.14,
696.48,
696.82,
697.16,
697.5,
697.84,
698.18,
698.52,
698.86,
699.2,
699.54,
699.87,
700.21,
700.55,
700.89,
701.23,
701.57,
701.91,
702.25,
702.58,
702.92,
703.26,
703.6,
703.94,
704.28,
704.62,
704.96,
705.3,
705.64,
705.98,
706.32,
706.66,
707.0,
707.34,
707.68,
708.02,
708.36,
708.7,
709.04,
709.38,
709.72,
710.06,
710.4,
710.74,
711.08,
711.42,
711.76,
712.1,
712.44,
712.78,
713.12,
713.46,
713.8,
714.14,
714.48,
714.82,
715.16,
715.5,
715.84,
716.18,
716.52,
716.86,
717.2,
717.54,
717.88,
718.22,
718.56,
718.9,
719.24,
719.58,
719.92,
720.26,
720.6,
720.94,
721.28,
721.62,
721.96,
722.3,
722.64,
722.98,
723.32,
723.66,
724.0,
724.34,
724.68,
725.02,
725.36,
725.7,
726.03,
726.37,
726.71,
727.05,
727.39,
727.73,
728.07,
728.41,
728.75,
729.09,
729.43,
729.77,
730.11,
730.44,
730.78,
731.12,
731.46,
731.8,
732.14,
732.48,
732.82,
733.16,
733.5,
733.84,
734.18,
734.52,
734.85,
735.19,
735.53,
735.88,
736.22,
736.56,
736.9,
737.24,
737.58,
737.91,
738.25,
738.59,
738.93,
739.27,
739.61,
739.95,
740.29,
740.63,
740.97,
741.31,
741.65,
741.98,
742.32,
742.66,
743.0,
743.34,
743.68,
744.02,
744.36,
744.7,
745.03,
745.37,
745.71,
746.05,
746.39,
746.73,
747.07,
747.4,
747.74,
748.09,
748.43,
748.77,
749.11,
749.45,
749.79,
750.13,
750.47,
750.8,
751.14,
751.48,
751.82,
752.16,
752.5,
752.84,
753.18,
753.52,
753.85,
754.19,
754.53,
754.87,
755.21,
755.55,
755.89,
756.23,
756.57,
756.91,
757.25,
757.59,
757.92,
758.26,
758.6,
758.94,
759.27,
759.61,
759.95,
760.29,
760.63,
760.97,
761.31,
761.65,
761.99,
762.33,
762.67,
763.01,
763.35,
763.69,
764.03,
764.37,
764.71,
765.05,
765.38,
765.72,
766.06,
766.4,
766.74,
767.08,
767.42,
767.76,
768.1,
768.44,
768.78,
769.11,
769.45,
769.79,
770.13,
770.47,
770.81,
771.15,
771.49,
771.83,
772.17,
772.51,
772.84,
773.18,
773.52,
773.86,
774.2,
774.54,
774.88,
775.22,
775.56,
775.9,
776.24,
776.58,
776.92,
777.26,
777.6,
777.94,
778.28,
778.62,
778.96,
779.3,
779.64,
779.98,
780.32,
780.66,
781.0,
781.34,
781.68,
782.02,
782.36,
782.69,
783.04,
783.37,
783.71,
784.05,
784.39,
784.73,
785.07,
785.41,
785.75,
786.09,
786.43,
786.77,
787.11,
787.45,
787.79,
788.13,
788.49,
788.83,
789.17,
789.51,
789.85,
790.19,
790.53,
790.87,
791.21,
791.55,
791.89,
792.23,
792.57,
792.91,
793.25,
793.59,
793.93,
794.27,
794.61,
794.95,
795.29,
795.63,
795.97,
796.31,
796.65,
796.99,
797.33,
797.67,
798.01,
798.35,
798.69,
799.02,
799.36,
799.7,
800.04,
800.38,
800.72,
801.06,
801.4,
801.74,
802.08,
802.42,
802.76,
803.09,
803.43,
803.77,
804.11,
804.45,
804.79,
805.13,
805.46,
805.8,
806.14,
806.48,
806.82,
807.16,
807.5,
807.85,
808.19,
808.53,
808.87,
809.21,
809.55,
809.89,
810.23,
810.57,
810.91,
811.25,
811.59,
811.93,
812.27,
812.61,
812.95,
813.29,
813.63,
813.97,
814.31,
814.65,
814.99,
815.33,
815.67,
816.01,
816.35,
816.69,
817.03,
817.37,
817.71,
818.05,
818.39,
818.73,
819.07,
819.41,
819.75,
820.08,
820.42,
820.76,
821.1,
821.44,
821.78,
822.12,
822.46,
822.8,
823.14,
823.48,
823.82,
824.16,
824.5,
824.83,
825.17,
825.51,
825.85,
826.19,
826.54,
826.88,
827.22,
827.57,
827.91,
828.24,
828.59,
828.93,
829.27,
829.61,
829.95,
830.29,
830.63,
830.97,
831.31,
831.65,
831.99,
832.33,
832.67,
833.01,
833.35,
833.69,
834.03,
834.37,
834.71,
835.05,
835.39,
835.73,
836.07,
836.41,
836.75,
837.09,
837.43,
837.77,
838.11,
838.45,
838.79,
839.13,
839.47,
839.81,
840.15,
840.49,
840.83,
841.17,
841.51,
841.85,
842.19,
842.53,
842.87,
843.21,
843.55,
843.89,
844.23,
844.57,
844.91,
845.25,
845.59,
845.93,
846.27,
846.61,
846.94,
847.28,
847.62,
847.96,
848.3,
848.64,
848.98,
849.32,
849.66,
850.0,
850.34,
850.68,
851.02,
851.36,
851.7,
852.04,
852.38,
852.72,
853.06,
853.4,
853.74,
854.08,
854.42,
854.76,
855.1,
855.44,
855.78,
856.12,
856.46,
856.8,
857.14,
857.48,
857.82,
858.16,
858.5,
858.84,
859.18,
859.52,
859.86,
860.2,
860.54,
860.89,
861.23,
861.57,
861.91,
862.25,
862.59,
862.93,
863.27,
863.61,
863.95,
864.29,
864.63,
864.97,
865.31,
865.65,
865.99,
866.33,
866.67,
867.01,
867.35,
867.69,
868.03,
868.37,
868.71,
869.05,
869.39,
869.73,
870.07,
870.41,
870.75,
871.09,
871.44,
871.78,
872.11,
872.45,
872.79,
873.13,
873.47,
873.81,
874.15,
874.49,
874.84,
875.17,
875.51,
875.85,
876.19,
876.53,
876.87,
877.21,
877.55,
877.89,
878.24,
878.58,
878.92,
879.26,
879.59,
879.93,
880.27,
880.61,
880.95,
881.29,
881.63,
881.97,
882.32,
882.65,
882.99,
883.33,
883.68,
884.02,
884.36,
884.69,
885.03,
885.37,
885.71,
886.05,
886.39,
886.73,
887.07,
887.41,
887.75,
888.09,
888.43,
888.77,
889.11,
889.45,
889.79,
890.13,
890.47,
890.81,
891.15,
891.49,
891.83,
892.17,
892.51,
892.85,
893.19,
893.53,
893.87,
894.21,
894.55,
894.89,
895.23,
895.57,
895.91,
896.25,
896.59,
896.93,
897.27,
897.6,
897.94,
898.28,
898.63,
898.96,
899.31,
899.65,
899.99,
900.33,
900.67,
901.01,
901.35,
901.69,
902.03,
902.37,
902.71,
903.05,
903.39,
903.73,
904.07,
904.41,
904.75,
905.09,
905.43,
905.77,
906.11,
906.45,
906.79,
907.13,
907.47,
907.81,
908.15,
908.49,
908.83,
909.17,
909.5,
909.84,
910.18,
910.52,
910.86,
911.2,
911.54,
911.89,
912.23,
912.57,
912.9,
913.24,
913.58,
913.92,
914.26,
914.6,
914.94,
915.28,
915.62,
915.96,
916.3,
916.64,
916.98,
917.32,
917.66,
918.0,
918.34,
918.68,
919.02,
919.36,
919.7,
920.04,
920.38,
920.72,
921.05,
921.39,
921.73,
922.07,
922.41,
922.75,
923.09,
923.43,
923.77,
924.11,
924.45,
924.79,
925.13,
925.47,
925.8,
926.14,
926.48,
926.82,
927.16,
927.5,
927.84,
928.18,
928.52,
928.86,
929.2,
929.54,
929.89,
930.23,
930.57,
930.91,
931.25,
931.58,
931.92,
932.26,
932.6,
932.94,
933.28,
933.62,
933.96,
934.3,
934.64,
934.98,
935.32,
935.66,
936.0,
936.34,
936.68,
937.02,
937.36,
937.7,
938.04,
938.38,
938.72,
939.06,
939.4,
939.74,
940.08,
940.42,
940.76,
941.1,
941.44,
941.78,
942.12,
942.46,
942.8,
943.15,
943.49,
943.83,
944.17,
944.5,
944.84,
945.18,
945.52,
945.86,
946.2,
946.54,
946.88,
947.22,
947.56,
947.9,
948.24,
948.58,
