time+,res,%cpu,total-runtime
0.63,0.056,6.2,1384.84
0.96,0.109,5.7,
1.29,0.162,5.6,
1.62,0.224,6.2,
1.96,0.266,6.2,
2.29,0.32,6.2,
2.63,0.386,5.7,
2.96,0.456,5.6,
3.29,0.481,6.2,
3.63,0.574,6.2,
3.96,0.589,6.2,
4.3,0.691,6.2,
4.63,0.704,5.6,
4.96,0.775,6.2,
5.3,0.819,6.2,
5.64,0.819,6.2,
5.97,0.819,6.2,
6.3,0.819,6.2,
6.64,0.819,6.2,
6.97,0.819,6.2,
7.3,0.819,6.2,
7.64,0.819,6.2,
7.97,0.819,6.2,
8.3,0.819,6.2,
8.63,0.819,6.2,
8.96,0.819,6.2,
9.3,0.819,6.2,
9.63,0.819,6.2,
9.96,0.819,6.2,
10.29,0.819,6.2,
10.63,0.819,6.2,
10.96,0.819,6.2,
11.29,0.819,6.2,
11.63,0.819,6.2,
11.96,0.819,6.2,
12.31,0.819,6.2,
12.64,0.819,6.2,
12.97,0.819,6.2,
13.31,0.819,6.2,
13.64,0.819,6.2,
13.97,0.819,6.2,
14.3,0.819,6.2,
14.63,0.819,6.2,
14.97,0.819,6.2,
15.3,0.819,6.2,
15.63,0.82,6.2,
15.97,0.822,6.2,
16.3,0.823,6.2,
16.64,0.825,6.9,
16.97,0.826,6.2,
17.29,0.828,5.6,
17.63,0.829,6.2,
17.96,0.831,6.2,
18.3,0.833,6.2,
18.63,0.834,6.2,
18.95,0.835,6.2,
19.29,0.837,6.2,
19.62,0.839,6.2,
19.95,0.84,5.6,
20.28,0.842,6.2,
20.62,0.843,5.7,
20.95,0.845,6.2,
21.28,0.846,6.2,
21.61,0.848,6.2,
21.95,0.848,6.2,
22.28,0.848,6.2,
22.62,0.849,6.2,
22.95,0.85,6.2,
23.28,0.852,6.2,
23.61,0.853,6.2,
23.94,0.855,6.2,
24.28,0.857,5.7,
24.61,0.858,6.2,
24.94,0.86,6.2,
25.27,0.861,6.2,
25.6,0.863,6.2,
25.94,0.864,6.2,
26.27,0.866,6.2,
26.61,0.867,6.2,
26.94,0.869,6.2,
27.27,0.869,6.2,
27.6,0.869,6.2,
27.94,0.875,6.9,
28.27,0.875,6.2,
28.6,0.875,6.2,
28.93,0.875,6.2,
29.26,0.875,5.7,
29.59,0.875,6.2,
29.93,0.875,6.2,
30.26,0.875,6.2,
30.59,0.875,6.2,
30.92,0.875,6.2,
31.25,0.875,6.2,
31.59,0.875,6.2,
31.92,0.875,6.2,
32.25,0.888,6.2,
32.58,0.888,6.2,
32.91,0.888,6.2,
33.25,0.897,6.2,
33.58,0.897,6.2,
33.92,0.897,6.2,
34.25,0.897,6.2,
34.58,0.897,6.2,
34.92,0.897,6.2,
35.25,0.897,6.2,
35.58,0.897,6.2,
35.91,0.897,6.2,
36.25,0.897,6.2,
36.58,0.897,6.2,
36.91,0.898,6.2,
37.24,0.898,6.2,
37.58,0.898,6.2,
37.91,0.898,6.2,
38.24,0.91,6.2,
38.57,0.91,6.2,
38.91,0.91,6.2,
39.24,0.91,6.2,
39.57,0.91,6.2,
39.9,0.91,6.2,
40.24,0.91,6.2,
40.57,0.91,6.2,
40.9,0.91,6.2,
41.24,0.91,6.2,
41.57,0.91,6.2,
41.9,0.91,6.2,
42.24,0.91,6.2,
42.57,0.91,6.2,
42.9,0.91,6.2,
43.24,0.91,6.9,
43.57,0.91,6.2,
43.9,0.91,6.2,
44.23,0.91,6.2,
44.57,0.91,6.2,
44.9,0.91,6.2,
45.23,0.91,6.2,
45.57,0.91,6.9,
45.9,0.91,6.2,
46.23,0.91,6.2,
46.57,0.91,6.2,
46.9,0.91,6.2,
47.23,0.909,6.2,
47.57,0.909,6.2,
47.9,0.909,6.2,
48.23,0.909,6.2,
48.57,0.909,6.2,
48.9,0.909,6.2,
49.23,0.909,6.2,
49.57,0.909,6.2,
49.9,0.909,6.2,
50.23,0.909,6.2,
50.57,0.909,6.2,
50.9,0.909,6.2,
51.23,0.909,6.2,
51.57,0.909,6.2,
51.9,0.909,6.2,
52.23,0.909,6.2,
52.57,0.909,6.2,
52.91,0.909,6.9,
53.24,0.909,6.2,
53.57,0.909,6.2,
53.91,0.909,6.2,
