time+,res,%cpu,total-runtime
0.69,0.061,6.2,3109.76
1.02,0.121,6.2,
1.35,0.182,6.2,
1.7,0.235,6.2,
2.03,0.299,6.9,
2.36,0.355,6.2,
2.69,0.4,6.2,
3.03,0.437,6.2,
3.37,0.532,6.2,
3.7,0.546,6.2,
4.03,0.647,6.2,
4.36,0.651,6.2,
4.6899999999999995,0.74,5.6,
5.03,0.799,6.2,
5.36,0.805,6.2,
5.7,0.905,6.2,
6.03,1.0,6.2,
6.36,1.0,6.2,
6.7,1.0,6.2,
7.03,1.1,6.2,
7.37,1.2,6.2,
7.71,1.2,6.2,
8.05,1.2,6.2,
8.38,1.3,6.2,
8.71,1.4,6.2,
9.04,1.4,6.2,
9.37,1.4,6.2,
9.71,1.4,6.2,
10.04,1.4,6.2,
10.37,1.4,6.2,
10.71,1.4,6.2,
11.04,1.4,6.2,
11.37,1.4,6.2,
11.71,1.4,6.2,
12.04,1.4,6.2,
12.37,1.4,6.2,
12.7,1.4,6.2,
13.04,1.4,6.2,
13.37,1.4,6.2,
13.71,1.4,6.2,
14.04,1.4,6.2,
14.37,1.4,6.2,
14.71,1.4,6.2,
15.04,1.4,6.2,
15.37,1.4,6.2,
15.71,1.4,6.2,
16.04,1.4,6.2,
16.37,1.4,6.2,
16.7,1.4,6.2,
17.03,1.4,6.2,
17.37,1.4,6.2,
17.7,1.4,6.2,
18.03,1.4,6.2,
18.37,1.4,6.2,
18.7,1.4,6.2,
19.03,1.4,6.2,
19.37,1.4,6.2,
19.7,1.4,6.2,
20.03,1.4,6.2,
20.36,1.4,6.2,
20.69,1.4,6.2,
21.03,1.4,6.2,
21.36,1.4,6.2,
21.69,1.4,6.2,
22.03,1.4,6.2,
22.36,1.4,6.2,
22.69,1.4,6.2,
23.03,1.4,6.2,
23.36,1.4,6.2,
23.69,1.4,6.2,
24.03,1.4,6.2,
24.36,1.4,6.2,
24.69,1.4,6.2,
25.03,1.4,6.2,
25.36,1.4,6.2,
25.69,1.4,6.2,
26.02,1.4,6.2,
26.35,1.4,6.2,
26.69,1.4,6.2,
27.02,1.4,6.2,
27.35,1.4,6.2,
27.69,1.4,6.2,
