time+,total-runtime
189.1,
189.44,
189.78,
190.12,
190.46,
190.8,
191.14,
191.48,
191.82,
192.16,
192.5,
192.84,
193.18,
193.52,
193.86,
194.2,
194.54,
194.88,
195.22,
195.56,
195.9,
196.24,
196.58,
196.92,
197.26,
197.6,
197.94,
198.28,
198.62,
198.96,
199.3,
199.64,
199.98,
200.32,
200.66,
201.0,
201.34,
201.68,
202.02,
202.36,
202.7,
203.04,
203.38,
203.72,
204.06,
204.4,
204.74,
205.08,
205.42,
205.76,
206.1,
206.44,
206.78,
207.12,
207.46,
207.8,
208.14,
208.48,
208.82,
209.16,
209.5,
209.84,
210.18,
210.52,
210.86,
211.2,
211.54,
211.88,
212.22,
212.56,
212.9,
213.24,
213.58,
213.92,
214.26,
214.6,
214.94,
215.28,
215.62,
215.96,
216.3,
216.64,
216.98,
217.32,
217.66,
218.01,
218.34,
218.68,
219.02,
219.36,
219.7,
220.05,
220.39,
220.73,
221.07,
221.4,
221.75,
222.08,
222.42,
222.76,
223.1,
223.44,
223.78,
224.12,
224.46,
224.8,
225.14,
225.49,
225.83,
226.17,
226.51,
226.85,
227.19,
227.53,
227.87,
228.21,
228.55,
228.89,
229.22,
229.56,
229.9,
230.24,
230.58,
230.92,
231.26,
231.6,
231.94,
232.28,
232.62,
232.96,
233.3,
233.64,
233.98,
234.32,
234.66,
235.0,
235.34,
235.68,
236.02,
236.35,
236.69,
237.03,
237.37,
237.71,
238.05,
238.39,
238.73,
239.07,
239.41,
239.75,
240.09,
240.43,
240.77,
241.11,
241.45,
241.79,
242.13,
242.46,
242.81,
243.14,
243.48,
243.82,
244.16,
244.5,
244.84,
245.18,
245.52,
245.85,
246.19,
246.53,
246.87,
247.21,
247.55,
247.89,
248.23,
248.57,
248.91,
249.25,
249.59,
249.93,
250.27,
250.61,
250.94,
251.28,
251.62,
251.96,
252.3,
252.64,
252.98,
253.32,
253.66,
253.99,
254.33,
254.67,
255.01,
255.35,
255.69,
256.03,
256.37,
256.71,
257.05,
257.39,
257.73,
258.07,
258.41,
258.75,
259.08,
259.42,
259.76,
260.1,
260.44,
260.78,
261.12,
261.45,
261.79,
262.13,
262.47,
262.82,
263.15,
263.49,
263.83,
264.17,
264.51,
264.85,
265.19,
265.53,
265.87,
266.21,
266.55,
266.89,
267.23,
267.57,
267.91,
268.26,
268.6,
268.94,
269.28,
269.62,
269.96,
270.3,
270.64,
270.98,
271.32,
271.66,
272.0,
272.34,
272.68,
273.02,
273.36,
273.7,
274.03,
274.37,
274.71,
275.05,
275.39,
275.73,
276.07,
276.41,
276.75,
277.09,
277.43,
277.77,
278.11,
278.45,
278.79,
279.13,
279.47,
279.81,
280.15,
280.49,
280.83,
281.17,
281.51,
281.85,
282.19,
282.53,
282.87,
283.21,
283.55,
283.89,
284.23,
284.57,
284.91,
285.25,
285.59,
285.93,
286.27,
286.61,
286.95,
287.29,
287.63,
287.97,
288.31,
288.65,
288.99,
289.33,
289.67,
290.01,
290.34,
290.71,
291.05,
291.39,
291.73,
292.07,
292.41,
292.74,
293.08,
293.42,
293.76,
294.1,
294.44,
294.78,
295.12,
295.46,
295.8,
296.14,
296.48,
296.82,
297.16,
297.5,
297.84,
298.18,
298.52,
298.86,
299.2,
299.54,
299.88,
300.23,
300.57,
300.91,
301.25,
301.59,
301.93,
302.27,
302.61,
302.94,
303.29,
303.62,
303.96,
304.3,
304.64,
304.98,
305.32,
305.66,
306.0,
306.34,
306.68,
307.02,
307.36,
307.7,
308.04,
308.38,
308.72,
309.05,
309.39,
309.73,
310.07,
310.41,
310.75,
311.09,
311.43,
311.77,
312.11,
312.46,
312.79,
313.13,
313.47,
313.81,
314.15,
314.49,
314.83,
315.17,
315.51,
315.85,
316.19,
316.53,
316.87,
317.21,
317.55,
317.89,
318.23,
318.57,
318.91,
319.25,
319.59,
319.93,
320.27,
320.61,
320.95,
321.29,
321.63,
321.97,
322.31,
322.65,
322.99,
323.33,
323.67,
324.01,
324.35,
324.69,
325.03,
325.36,
325.7,
326.04,
326.38,
326.71,
327.05,
327.39,
327.73,
328.07,
328.4,
328.74,
329.08,
329.42,
329.76,
330.1,
330.44,
330.78,
331.12,
331.46,
331.8,
332.14,
332.48,
332.82,
333.16,
333.5,
333.84,
334.18,
334.52,
334.86,
335.2,
335.54,
335.88,
336.22,
336.56,
336.9,
337.24,
337.58,
337.92,
338.26,
338.6,
338.94,
339.28,
339.62,
339.96,
340.3,
340.64,
340.98,
341.32,
341.66,
342.0,
342.55,
342.89,
343.23,
343.57,
343.91,
344.25,
344.59,
344.93,
345.27,
345.61,
345.95,
346.29,
346.63,
346.97,
347.31,
347.65,
347.99,
348.33,
348.67,
349.01,
349.34,
349.68,
350.02,
350.36,
350.71,
351.04,
351.38,
351.73,
352.07,
352.41,
352.75,
353.09,
353.43,
353.77,
354.11,
354.45,
354.79,
355.13,
355.47,
355.81,
356.15,
356.49,
356.83,
357.17,
357.51,
357.84,
358.18,
358.52,
358.86,
359.2,
359.54,
359.88,
360.22,
360.56,
360.9,
361.24,
361.58,
361.92,
362.26,
362.6,
362.94,
363.27,
363.61,
363.95,
364.29,
364.63,
364.97,
365.31,
365.65,
365.99,
366.33,
366.67,
367.01,
367.35,
367.69,
368.02,
368.36,
368.7,
369.04,
369.38,
369.72,
370.06,
370.4,
370.74,
371.08,
371.42,
371.76,
372.1,
372.44,
372.78,
373.12,
373.46,
373.8,
374.14,
374.48,
374.82,
375.16,
375.5,
375.84,
376.18,
376.52,
376.86,
377.2,
377.53,
377.87,
378.21,
378.55,
378.89,
379.23,
379.57,
379.91,
380.25,
380.59,
380.93,
381.27,
381.61,
381.95,
382.29,
382.63,
382.97,
383.31,
383.65,
383.99,
384.33,
384.67,
385.01,
385.35,
385.69,
386.03,
386.37,
386.71,
387.05,
387.39,
387.73,
388.07,
388.41,
388.75,
389.09,
389.43,
389.77,
390.11,
390.45,
390.79,
391.13,
391.47,
391.81,
392.15,
392.49,
392.83,
393.17,
393.51,
393.85,
394.18,
394.53,
394.87,
395.21,
395.54,
395.88,
396.22,
396.56,
396.9,
397.24,
397.58,
397.92,
398.26,
398.6,
398.94,
399.28,
399.62,
399.97,
400.31,
400.65,
400.99,
401.33,
401.67,
402.01,
402.35,
402.69,
403.03,
403.37,
403.71,
404.05,
404.39,
404.73,
405.07,
405.41,
405.74,
406.08,
406.42,
406.76,
407.1,
407.44,
407.78,
408.12,
408.46,
408.8,
409.14,
409.48,
409.82,
410.16,
410.5,
410.84,
411.18,
411.52,
411.86,
412.2,
412.54,
412.88,
413.21,
413.55,
413.89,
414.23,
414.57,
414.91,
415.25,
415.59,
415.92,
416.26,
416.6,
416.94,
417.28,
417.62,
417.96,
418.3,
418.64,
418.98,
419.32,
419.66,
420.0,
420.34,
420.68,
421.02,
421.36,
421.7,
422.03,
422.37,
422.71,
423.05,
423.39,
423.73,
424.07,
424.4,
424.74,
425.08,
425.42,
425.76,
426.1,
426.44,
426.78,
427.12,
427.46,
427.8,
428.16,
428.5,
428.84,
429.18,
429.52,
429.86,
430.2,
430.54,
430.88,
431.22,
431.56,
431.9,
432.24,
432.58,
432.92,
433.26,
433.6,
433.93,
434.27,
434.62,
434.96,
435.3,
435.64,
435.98,
436.32,
436.65,
436.99,
437.33,
437.67,
438.02,
438.36,
438.7,
439.04,
439.38,
439.72,
440.06,
440.4,
440.74,
441.08,
441.42,
441.76,
442.09,
442.43,
442.77,
443.11,
443.45,
443.79,
444.13,
444.47,
444.81,
445.15,
445.49,
445.83,
446.17,
446.51,
446.85,
447.19,
447.53,
447.87,
448.21,
448.55,
448.89,
449.23,
449.57,
449.91,
450.25,
450.59,
450.93,
451.27,
451.61,
451.95,
452.29,
452.63,
452.97,
453.31,
453.65,
453.99,
454.33,
454.67,
455.01,
455.36,
455.69,
456.03,
456.37,
456.71,
457.06,
457.4,
457.74,
458.08,
458.42,
458.76,
459.09,
459.43,
459.77,
460.11,
460.45,
460.79,
461.13,
461.47,
461.81,
462.15,
462.49,
462.83,
463.17,
463.51,
463.85,
464.19,
464.53,
464.87,
465.21,
465.55,
465.89,
466.23,
466.57,
466.91,
467.26,
467.6,
467.94,
468.27,
468.61,
468.95,
469.29,
469.63,
469.97,
470.31,
470.65,
470.99,
471.33,
471.67,
472.01,
472.36,
472.7,
473.03,
473.37,
473.72,
474.05,
474.39,
474.73,
475.07,
475.42,
475.76,
476.1,
476.44,
476.78,
477.12,
477.46,
477.8,
478.14,
478.48,
478.82,
479.16,
479.5,
479.83,
480.18,
480.52,
480.86,
481.2,
481.54,
481.88,
482.22,
482.56,
482.9,
483.24,
483.58,
483.92,
484.26,
484.6,
484.94,
485.28,
485.62,
485.96,
486.3,
486.64,
486.98,
487.32,
487.66,
488.0,
488.34,
488.68,
489.02,
489.36,
489.7,
490.04,
490.38,
490.72,
491.06,
491.4,
491.74,
492.08,
492.42,
492.76,
493.1,
493.44,
493.78,
494.12,
494.46,
494.8,
495.14,
495.48,
495.82,
496.16,
496.5,
496.84,
497.18,
497.52,
497.86,
498.2,
498.54,
498.88,
499.22,
499.56,
499.9,
500.24,
500.58,
500.92,
501.26,
501.6,
501.94,
502.28,
502.62,
502.96,
503.3,
503.64,
503.98,
504.32,
504.66,
505.0,
505.33,
505.68,
506.02,
506.36,
506.7,
507.04,
507.38,
507.72,
508.06,
508.4,
508.74,
509.08,
509.42,
509.76,
510.1,
510.44,
510.78,
511.12,
511.46,
511.8,
512.14,
512.48,
512.82,
513.16,
513.5,
513.84,
514.18,
514.52,
514.86,
515.19,
515.53,
515.87,
516.21,
516.54,
516.88,
517.22,
517.56,
517.9,
518.24,
518.58,
518.92,
519.26,
519.6,
519.94,
520.28,
520.62,
520.96,
521.3,
521.64,
521.98,
522.32,
522.66,
523.0,
523.34,
523.68,
524.02,
524.36,
524.7,
525.04,
525.37,
525.71,
526.05,
526.39,
526.73,
527.07,
527.41,
527.75,
528.09,
528.43,
528.77,
529.1,
529.44,
529.79,
530.13,
530.47,
530.81,
531.15,
531.49,
531.83,
532.17,
532.51,
532.85,
533.19,
533.53,
533.87,
534.21,
534.54,
534.88,
535.22,
535.56,
535.9,
536.24,
536.58,
536.92,
537.26,
537.6,
537.94,
538.28,
538.62,
538.96,
539.3,
539.64,
539.98,
540.32,
540.66,
541.0,
541.34,
541.68,
542.02,
542.36,
542.7,
543.04,
543.38,
543.72,
544.06,
544.4,
544.74,
545.08,
545.42,
545.76,
546.1,
546.45,
546.78,
547.12,
547.46,
547.8,
548.14,
548.48,
548.82,
549.16,
549.5,
549.84,
550.18,
550.52,
550.86,
551.2,
551.54,
551.88,
552.22,
552.56,
552.9,
553.24,
553.58,
553.92,
554.26,
554.6,
554.94,
555.28,
555.62,
555.96,
556.3,
556.64,
556.98,
557.32,
557.66,
558.0,
558.34,
558.68,
559.02,
559.36,
559.7,
560.04,
560.38,
560.72,
561.06,
561.4,
561.74,
562.08,
562.42,
562.76,
563.1,
563.44,
563.77,
564.11,
564.45,
564.79,
565.13,
565.47,
565.81,
566.15,
566.49,
566.84,
567.18,
567.52,
567.85,
568.19,
568.54,
568.88,
569.22,
569.56,
569.9,
570.24,
570.58,
570.92,
571.26,
571.6,
571.94,
572.28,
572.62,
572.96,
573.3,
573.64,
573.98,
574.32,
574.66,
575.0,
575.34,
575.68,
576.02,
576.36,
576.7,
577.04,
577.38,
577.72,
578.06,
578.4,
578.74,
579.08,
579.42,
579.76,
580.1,
580.44,
580.78,
581.12,
581.46,
581.8,
582.14,
582.48,
582.82,
583.16,
583.5,
583.84,
584.18,
584.52,
584.86,
585.2,
585.54,
585.88,
586.22,
586.56,
586.9,
587.24,
587.58,
587.92,
588.26,
588.6,
588.94,
589.28,
589.62,
589.96,
590.3,
590.64,
590.98,
591.32,
591.66,
592.0,
592.34,
592.68,
593.02,
593.36,
593.7,
594.04,
594.38,
594.72,
595.06,
595.4,
595.74,
596.08,
596.42,
596.76,
597.1,
597.44,
597.78,
598.12,
598.46,
598.8,
599.14,
599.48,
599.82,
600.16,
600.5,
600.84,
601.18,
601.52,
601.86,
602.2,
602.54,
602.88,
603.21,
603.55,
603.89,
604.23,
604.57,
604.91,
605.25,
605.59,
605.93,
606.27,
606.6,
606.94,
607.28,
607.62,
607.96,
608.29,
608.63,
608.97,
609.31,
609.65,
609.99,
610.33,
610.67,
611.0,
611.35,
611.69,
612.02,
612.36,
612.7,
613.04,
613.38,
613.72,
614.06,
614.4,
614.74,
615.08,
615.42,
615.76,
616.09,
616.43,
616.77,
617.11,
617.45,
617.79,
618.13,
618.47,
618.81,
619.14,
619.48,
619.82,
620.16,
620.5,
620.84,
621.18,
621.52,
621.86,
622.2,
622.54,
622.88,
623.22,
623.56,
623.9,
624.24,
624.58,
624.92,
625.26,
625.6,
625.94,
626.28,
626.62,
626.96,
627.3,
627.64,
627.98,
628.32,
628.66,
629.0,
629.34,
629.68,
630.02,
630.36,
630.7,
631.04,
631.38,
631.72,
632.06,
632.4,
632.74,
633.08,
633.42,
633.76,
634.09,
634.43,
634.77,
635.11,
635.45,
635.79,
636.13,
636.47,
636.81,
637.15,
637.49,
637.83,
638.17,
638.51,
638.85,
639.19,
639.53,
639.87,
640.21,
640.55,
640.89,
641.23,
641.57,
641.91,
642.25,
642.59,
642.93,
643.27,
643.61,
643.95,
644.29,
644.63,
644.97,
645.31,
645.65,
645.99,
646.33,
646.67,
647.01,
647.35,
647.69,
648.03,
648.37,
648.71,
649.05,
649.39,
649.73,
650.07,
650.41,
650.75,
651.09,
651.43,
651.77,
652.11,
652.44,
652.78,
653.12,
653.46,
653.8,
654.14,
654.48,
654.81,
655.15,
655.49,
655.83,
656.17,
656.51,
656.85,
657.19,
657.53,
657.87,
658.21,
658.55,
658.89,
659.23,
659.57,
659.91,
660.25,
660.59,
660.93,
661.27,
661.61,
661.95,
662.29,
662.63,
662.97,
663.31,
663.66,
663.99,
664.33,
664.67,
665.01,
665.35,
665.69,
666.03,
666.37,
666.71,
667.05,
667.39,
667.73,
668.07,
668.41,
668.75,
669.09,
669.43,
669.77,
670.11,
670.45,
670.79,
671.13,
671.47,
671.81,
672.15,
672.49,
672.83,
673.17,
673.51,
673.85,
674.19,
674.54,
674.87,
675.22,
675.56,
675.9,
676.23,
676.57,
676.91,
677.25,
677.59,
677.93,
678.27,
678.61,
678.94,
679.28,
679.62,
679.96,
680.3,
680.64,
680.98,
681.32,
681.66,
682.0,
682.34,
682.68,
683.02,
683.36,
683.7,
684.04,
684.38,
684.72,
685.06,
685.4,
685.74,
686.08,
686.42,
686.76,
687.1,
687.44,
687.78,
688.12,
688.46,
688.8,
689.14,
689.48,
689.82,
690.16,
690.5,
690.84,
691.18,
691.52,
691.86,
692.19,
692.53,
692.87,
693.21,
693.55,
693.89,
694.23,
694.57,
694.91,
695.25,
695.59,
695.93,
696.27,
696.61,
696.95,
697.29,
697.63,
697.96,
698.31,
698.64,
698.98,
699.32,
699.66,
700.0,
700.34,
700.68,
701.02,
701.37,
701.71,
702.05,
702.39,
702.73,
703.07,
703.41,
703.75,
704.09,
704.43,
704.77,
705.11,
705.45,
705.79,
706.13,
706.48,
706.82,
707.16,
707.5,
707.84,
708.18,
708.52,
708.86,
709.2,
709.54,
709.88,
710.22,
710.56,
710.9,
711.24,
711.58,
711.92,
712.26,
712.6,
712.94,
713.28,
713.62,
713.96,
714.3,
714.64,
714.98,
715.32,
715.66,
716.0,
716.34,
716.68,
717.02,
717.36,
717.7,
718.04,
718.37,
718.71,
719.05,
719.39,
719.73,
720.07,
720.41,
720.75,
721.09,
721.43,
721.77,
722.11,
722.45,
722.79,
723.13,
723.47,
723.81,
724.15,
724.49,
724.83,
725.17,
725.51,
725.85,
726.19,
726.53,
726.87,
727.21,
727.55,
727.88,
728.22,
728.56,
728.89,
729.23,
729.57,
729.91,
730.25,
730.59,
730.93,
731.27,
731.61,
731.95,
732.29,
732.63,
732.97,
733.31,
733.65,
733.99,
734.33,
734.67,
735.01,
735.35,
735.69,
736.03,
736.38,
736.72,
737.06,
737.4,
737.74,
738.08,
738.42,
738.76,
739.1,
739.44,
739.78,
740.12,
740.46,
740.8,
741.14,
741.48,
741.82,
742.16,
742.5,
742.84,
743.18,
743.52,
743.86,
744.2,
744.54,
744.87,
745.21,
745.55,
745.89,
746.23,
746.58,
746.92,
747.26,
747.6,
747.94,
748.28,
748.62,
748.96,
749.29,
749.63,
749.97,
750.31,
750.65,
750.99,
751.33,
751.67,
752.01,
752.35,
752.69,
753.03,
753.37,
753.71,
754.05,
754.39,
754.73,
755.07,
755.41,
755.75,
756.09,
756.43,
756.77,
757.11,
757.45,
757.79,
758.12,
758.46,
758.8,
759.14,
759.48,
759.82,
760.16,
760.5,
760.84,
761.18,
761.52,
761.86,
762.2,
762.54,
762.88,
763.22,
763.56,
763.9,
764.24,
764.58,
764.92,
765.26,
765.6,
765.94,
766.28,
766.62,
766.96,
767.3,
767.64,
767.98,
768.32,
768.66,
769.0,
769.34,
769.68,
770.02,
770.36,
770.7,
771.05,
771.38,
771.73,
772.07,
772.41,
772.75,
773.09,
773.43,
773.77,
774.11,
774.45,
774.79,
775.13,
775.47,
775.81,
776.15,
776.49,
776.83,
777.17,
777.51,
777.85,
778.19,
778.53,
778.87,
779.21,
779.55,
779.89,
780.23,
780.57,
780.91,
781.25,
781.59,
781.93,
782.27,
782.61,
782.95,
783.29,
783.63,
783.97,
784.31,
784.65,
784.99,
785.33,
785.67,
786.01,
786.35,
786.69,
787.03,
787.37,
787.71,
788.05,
788.39,
788.73,
789.07,
789.41,
789.75,
790.09,
790.43,
790.77,
791.11,
791.45,
791.79,
792.13,
792.47,
792.81,
793.15,
793.49,
793.83,
794.17,
794.51,
794.85,
795.19,
795.53,
795.87,
796.21,
796.55,
796.89,
797.23,
797.57,
797.91,
798.25,
798.59,
798.93,
799.27,
799.6,
799.94,
800.28,
800.62,
800.96,
801.3,
801.64,
801.98,
802.31,
802.65,
802.99,
803.33,
803.67,
804.01,
804.35,
804.69,
805.03,
805.37,
805.71,
806.04,
806.38,
806.72,
807.06,
807.4,
807.74,
808.08,
808.42,
808.76,
809.1,
809.43,
809.78,
810.12,
810.46,
810.79,
811.14,
811.47,
811.81,
812.15,
812.49,
812.83,
813.17,
813.51,
813.85,
814.19,
814.53,
814.87,
815.2,
815.54,
815.88,
816.22,
816.56,
816.9,
817.24,
817.58,
817.92,
818.25,
818.59,
818.93,
819.27,
819.61,
819.95,
820.29,
820.63,
820.97,
821.32,
821.66,
822.0,
822.34,
822.68,
823.02,
823.36,
823.7,
824.04,
824.38,
824.72,
825.06,
825.4,
825.74,
826.08,
826.42,
826.76,
827.1,
827.44,
827.78,
828.12,
828.46,
828.8,
829.14,
829.48,
829.82,
830.15,
830.49,
830.83,
831.17,
831.51,
831.85,
832.2,
832.53,
832.87,
833.21,
833.55,
833.9,
834.24,
834.58,
834.92,
835.26,
835.59,
835.93,
836.28,
836.62,
836.96,
837.3,
837.64,
837.98,
838.31,
838.66,
839.0,
839.34,
839.68,
840.02,
840.36,
840.7,
841.04,
841.38,
841.72,
842.06,
842.4,
842.74,
843.08,
843.42,
843.76,
844.09,
844.43,
844.77,
845.11,
845.45,
845.79,
846.13,
846.47,
846.8,
847.14,
847.48,
847.82,
848.16,
848.5,
848.84,
849.18,
849.52,
849.86,
850.2,
850.54,
850.88,
851.22,
851.56,
851.9,
852.24,
852.57,
852.91,
853.25,
853.59,
853.93,
854.27,
854.61,
854.95,
855.28,
855.62,
855.96,
856.3,
856.64,
856.98,
857.32,
857.66,
858.0,
858.34,
858.68,
859.02,
859.36,
859.7,
860.04,
860.38,
860.72,
861.06,
861.4,
861.74,
862.08,
862.42,
862.76,
863.1,
863.44,
863.78,
864.12,
864.46,
864.8,
865.14,
865.48,
865.82,
866.15,
866.49,
866.84,
867.17,
867.51,
867.85,
868.19,
868.53,
868.87,
869.21,
869.55,
869.89,
870.23,
870.57,
870.91,
871.25,
871.59,
871.93,
872.27,
872.61,
872.95,
873.29,
873.63,
873.97,
874.31,
874.65,
874.99,
875.33,
875.67,
876.01,
876.35,
876.69,
877.03,
877.37,
877.71,
878.05,
878.39,
878.73,
879.07,
879.4,
879.74,
880.08,
880.43,
880.76,
881.1,
881.44,
881.78,
882.12,
882.46,
882.8,
883.14,
883.48,
883.82,
884.16,
884.5,
884.84,
885.18,
885.52,
885.86,
886.2,
886.54,
886.88,
887.22,
887.56,
887.9,
888.24,
888.58,
888.92,
889.26,
889.6,
889.94,
890.28,
890.62,
890.96,
891.3,
891.64,
891.98,
892.32,
892.66,
893.0,
893.34,
893.68,
894.01,
894.35,
894.69,
895.03,
895.37,
895.71,
896.05,
896.39,
896.73,
897.07,
897.4,
897.74,
898.08,
898.42,
898.76,
899.1,
899.44,
899.78,
900.12,
900.46,
900.8,
901.13,
901.47,
901.81,
902.15,
902.49,
902.83,
903.17,
903.51,
903.85,
904.19,
904.52,
904.86,
905.2,
905.54,
905.88,
906.22,
906.55,
906.89,
907.23,
907.57,
907.91,
908.25,
908.59,
908.93,
909.27,
909.61,
909.94,
910.28,
910.62,
910.96,
911.3,
911.64,
911.98,
912.32,
912.66,
912.99,
913.33,
913.67,
914.01,
914.35,
914.69,
915.03,
915.37,
915.71,
916.05,
916.39,
916.73,
917.07,
917.4,
917.74,
918.08,
918.42,
918.76,
919.1,
919.44,
919.78,
920.12,
920.46,
920.8,
921.14,
921.48,
921.82,
922.16,
922.49,
922.83,
923.17,
923.51,
923.85,
924.19,
924.53,
924.87,
925.21,
925.55,
925.89,
926.23,
926.57,
926.9,
927.24,
927.58,
927.92,
928.26,
928.6,
928.94,
929.28,
929.62,
929.95,
930.29,
930.63,
930.97,
931.31,
931.65,
931.99,
932.33,
932.67,
933.01,
933.35,
933.69,
934.02,
934.36,
934.7,
935.04,
935.38,
935.72,
936.05,
936.39,
936.73,
937.07,
937.41,
937.75,
938.09,
938.43,
938.77,
939.11,
939.45,
939.79,
940.13,
940.46,
940.8,
941.14,
941.48,
941.82,
942.16,
942.5,
942.83,
943.17,
943.51,
943.85,
944.19,
944.53,
944.87,
945.21,
945.55,
945.89,
946.23,
946.57,
946.91,
947.25,
947.59,
947.93,
948.27,
948.61,
948.95,
949.29,
949.63,
