,,,,,,,,,,gridsize,nDroplets,congestion,,,,,,,,,,,,,,gridsize,nDroplets,congestion,,,,,,,,,,,,,,gridsize,nDroplets,congestion,
,,,,,,,,,,50,9,0.0036,,,,,,,,,,,,,,76,21,0.003635734072,,,,,,,,,,,,,,96,33,0.003580729167,
Id,Label,timeset,group,calls,time,memory_in,memory_out,,,,,,,,,Id,Label,timeset,group,calls,time,memory_in,memory_out,,,,,,,,,Id,Label,timeset,group,calls,time,memory_in,memory_out,,,,,,
pyparsing.util.is_consecutive,pyparsing.util.is_consecutive,,pyparsing,2714,0.006797,0,0,,,,,,,,,typing._GenericAlias.__getitem__,typing._GenericAlias.__getitem__,,typing,35,0.007862,0,0,,,,,,,,,pandas.core.generic.NDFrame,pandas.core.generic.NDFrame,,pandas,1,0.008326,0,0,,,,,,
Scheduler.Scheduler.Find_Pull_Options,Scheduler.Scheduler.Find_Pull_Options,,Scheduler,9,0.006735,0,0,,,,,,,,,matplotlib.ticker.<module>,matplotlib.ticker.<module>,,matplotlib,1,0.007832,0,0,,,,,,,,,Lab.Gridpoint.Pull_Droplet,Lab.Gridpoint.Pull_Droplet,,Lab,33,0.00826,0,0,,,,,,
Lab.Droplet.Get_Key,Lab.Droplet.Get_Key,,Lab,539,0.006685,0,0,,,,,,,,,pandas._testing.<module>,pandas._testing.<module>,,pandas,1,0.007796,0,0,,,,,,,,,pandas.core.strings.<module>,pandas.core.strings.<module>,,pandas,1,0.008249,0,0,,,,,,
numpy.core.defchararray.<module>,numpy.core.defchararray.<module>,,numpy,1,0.006673,0,0,,,,,,,,,matplotlib._text_helpers.<module>,matplotlib._text_helpers.<module>,,matplotlib,1,0.007785,0,0,,,,,,,,,numpy.core.fromnumeric.<module>,numpy.core.fromnumeric.<module>,,numpy,1,0.008182,0,0,,,,,,
copy._reconstruct,copy._reconstruct,,copy,401,0.006672,0,0,,,,,,,,,numpy.linalg.linalg.<module>,numpy.linalg.linalg.<module>,,numpy,1,0.007776,0,0,,,,,,,,,pyparsing.helpers.make_html_tags,pyparsing.helpers.make_html_tags,,pyparsing,1,0.008102,0,0,,,,,,
pandas.core.config_init.<module>,pandas.core.config_init.<module>,,pandas,1,0.006634,0,0,,,,,,,,,numpy.core._add_newdocs.<module>,numpy.core._add_newdocs.<module>,,numpy,1,0.007756,0,0,,,,,,,,,pyparsing.helpers._makeTags,pyparsing.helpers._makeTags,,pyparsing,1,0.008085,0,0,,,,,,
pathlib.<module>,pathlib.<module>,,pathlib,1,0.0066,0,0,,,,,,,,,pandas.io.parsers.readers.<module>,pandas.io.parsers.readers.<module>,,pandas,1,0.007651,0,0,,,,,,,,,typing._type_check,typing._type_check,,typing,501,0.008051,0,0,,,,,,
_validate_timestamp_pyc,_validate_timestamp_pyc,,_validate_timestamp_pyc,512,0.006578,0,0,,,,,,,,,matplotlib.patches.BoxStyle,matplotlib.patches.BoxStyle,,matplotlib,1,0.007577,0,0,,,,,,,,,numpy.core._add_newdocs.<module>,numpy.core._add_newdocs.<module>,,numpy,1,0.007973,0,0,,,,,,
pyparsing.core.Opt._parseNoCache,pyparsing.core.Opt._parseNoCache,,pyparsing,20,0.006566,0,0,,,,,,,,,pandas.core.indexes.datetimes.<module>,pandas.core.indexes.datetimes.<module>,,pandas,1,0.007484,0,0,,,,,,,,,dataclasses._create_fn,dataclasses._create_fn,,dataclasses,12,0.007967,0,0,,,,,,
pandas.core.internals.api.<module>,pandas.core.internals.api.<module>,,pandas,1,0.006558,0,0,,,,,,,,,pandas.core.dtypes.concat.<module>,pandas.core.dtypes.concat.<module>,,pandas,1,0.007421,0,0,,,,,,,,,matplotlib.ticker.<module>,matplotlib.ticker.<module>,,matplotlib,1,0.007897,0,0,,,,,,
_ModuleLockManager.__exit__,_ModuleLockManager.__exit__,,_ModuleLockManager,620,0.006544,0,0,,,,,,,,,enum.RegexFlag.__and__,enum.RegexFlag.__and__,,enum,246,0.007357,0,0,,,,,,,,,pandas._testing.<module>,pandas._testing.<module>,,pandas,1,0.007849,0,0,,,,,,
secrets.<module>,secrets.<module>,,secrets,1,0.006535,0,0,,,,,,,,,Lab.Lab.Pull_Droplets,Lab.Lab.Pull_Droplets,,Lab,715,0.007256,0,0,,,,,,,,,typing._GenericAlias.__getitem__,typing._GenericAlias.__getitem__,,typing,35,0.007843,0,0,,,,,,
pandas.core.arrays.sparse.<module>,pandas.core.arrays.sparse.<module>,,pandas,1,0.006499,0,0,,,,,,,,,pandas.core.indexes.interval.<module>,pandas.core.indexes.interval.<module>,,pandas,1,0.007028,0,0,,,,,,,,,matplotlib._text_helpers.<module>,matplotlib._text_helpers.<module>,,matplotlib,1,0.007821,0,0,,,,,,
signal.<module>,signal.<module>,,signal,1,0.006441,0,0,,,,,,,,,numpy.core.function_base.add_newdoc,numpy.core.function_base.add_newdoc,,numpy,314,0.006985,0,0,,,,,,,,,numpy.linalg.linalg.<module>,numpy.linalg.linalg.<module>,,numpy,1,0.007683,0,0,,,,,,
_verbose_message,_verbose_message,,_verbose_message,4946,0.006423,0,0,,,,,,,,,_ModuleLock.acquire,_ModuleLock.acquire,,_ModuleLock,1347,0.006974,0,0,,,,,,,,,matplotlib.patches.BoxStyle,matplotlib.patches.BoxStyle,,matplotlib,1,0.007654,0,0,,,,,,
pyparsing.core.charsAsStr,pyparsing.core.charsAsStr,,pyparsing,15,0.006376,0,0,,,,,,,,,matplotlib.patches.__init_subclass__,matplotlib.patches.__init_subclass__,,matplotlib,9,0.006864,0,0,,,,,,,,,pandas.io.parsers.readers.<module>,pandas.io.parsers.readers.<module>,,pandas,1,0.007483,0,0,,,,,,
distutils.version.<module>,distutils.version.<module>,,distutils,1,0.006358,0,0,,,,,,,,,copy._reconstruct,copy._reconstruct,,copy,401,0.006744,0,0,,,,,,,,,pandas.core.indexes.datetimes.<module>,pandas.core.indexes.datetimes.<module>,,pandas,1,0.007435,0,0,,,,,,
Lab.Gridpoint.Add_Residue,Lab.Gridpoint.Add_Residue,,Lab,1936,0.006347,0,0,,,,,,,,,pyparsing.core.Opt._parseNoCache,pyparsing.core.Opt._parseNoCache,,pyparsing,20,0.006703,0,0,,,,,,,,,enum.RegexFlag.__and__,enum.RegexFlag.__and__,,enum,246,0.007366,0,0,,,,,,
matplotlib.axes._base._axis_method_wrapper.__set_name__,matplotlib.axes._base._axis_method_wrapper.__set_name__,,matplotlib,31,0.00633,0,0,,,,,,,,,numpy.core.defchararray.<module>,numpy.core.defchararray.<module>,,numpy,1,0.006644,0,0,,,,,,,,,pandas.core.frame.DataFrame.__init__,pandas.core.frame.DataFrame.__init__,,pandas,2,0.007267,0,0,,,,,,
dataclasses.make_dataclass,dataclasses.make_dataclass,,dataclasses,2,0.006266,0,0,,,,,,,,,pyparsing.util.is_consecutive,pyparsing.util.is_consecutive,,pyparsing,2714,0.00664,0,0,,,,,,,,,pandas.core.dtypes.concat.<module>,pandas.core.dtypes.concat.<module>,,pandas,1,0.007252,0,0,,,,,,
enum._convert_,enum._convert_,,enum,3,0.006235,0,0,,,,,,,,,_validate_timestamp_pyc,_validate_timestamp_pyc,,_validate_timestamp_pyc,512,0.006615,0,0,,,,,,,,,numpy.core.function_base.add_newdoc,numpy.core.function_base.add_newdoc,,numpy,314,0.007103,0,0,,,,,,
column_stack,column_stack,,column_stack,160,0.006225,0,0,,,,,,,,,pandas.core.config_init.<module>,pandas.core.config_init.<module>,,pandas,1,0.006613,0,0,,,,,,,,,Scheduler.<genexpr>,Scheduler.<genexpr>,,Scheduler,1617,0.007098,0,0,,,,,,
pyparsing.core.ZeroOrMore._parseNoCache,pyparsing.core.ZeroOrMore._parseNoCache,,pyparsing,18,0.00619,0,0,,,,,,,,,pathlib.<module>,pathlib.<module>,,pathlib,1,0.006573,0,0,,,,,,,,,matplotlib.backend_tools.<module>,matplotlib.backend_tools.<module>,,matplotlib,1,0.007086,0,0,,,,,,
matplotlib.backend_tools.<module>,matplotlib.backend_tools.<module>,,matplotlib,1,0.006104,0,0,,,,,,,,,signal.<module>,signal.<module>,,signal,1,0.006546,0,0,,,,,,,,,_ModuleLock.acquire,_ModuleLock.acquire,,_ModuleLock,1347,0.007073,0,0,,,,,,
pandas.core.reshape.api.<module>,pandas.core.reshape.api.<module>,,pandas,1,0.006076,0,0,,,,,,,,,matplotlib.axes._base._axis_method_wrapper.__set_name__,matplotlib.axes._base._axis_method_wrapper.__set_name__,,matplotlib,31,0.006452,0,0,,,,,,,,,matplotlib.patches.__init_subclass__,matplotlib.patches.__init_subclass__,,matplotlib,9,0.006916,0,0,,,,,,
pandas._config.<module>,pandas._config.<module>,,pandas,1,0.006004,0,0,,,,,,,,,secrets.<module>,secrets.<module>,,secrets,1,0.006413,0,0,,,,,,,,,pandas.core.indexes.interval.<module>,pandas.core.indexes.interval.<module>,,pandas,1,0.006914,0,0,,,,,,
inspect.Parameter.kind,inspect.Parameter.kind,,inspect,5992,0.005968,0,0,,,,,,,,,pandas.core.arrays.sparse.<module>,pandas.core.arrays.sparse.<module>,,pandas,1,0.006411,0,0,,,,,,,,,pyparsing.core.Opt._parseNoCache,pyparsing.core.Opt._parseNoCache,,pyparsing,20,0.006796,0,0,,,,,,
pyparsing.core.Word.name,pyparsing.core.Word.name,,pyparsing,12,0.005963,0,0,,,,,,,,,_verbose_message,_verbose_message,,_verbose_message,4946,0.006393,0,0,,,,,,,,,numpy.core.defchararray.<module>,numpy.core.defchararray.<module>,,numpy,1,0.006759,0,0,,,,,,
sre_parse.SubPattern.__len__,sre_parse.SubPattern.__len__,,sre_parse,5330,0.005944,0,0,,,,,,,,,pyparsing.core.charsAsStr,pyparsing.core.charsAsStr,,pyparsing,15,0.006367,0,0,,,,,,,,,copy._reconstruct,copy._reconstruct,,copy,401,0.006749,0,0,,,,,,
os._Environ.__getitem__,os._Environ.__getitem__,,os,617,0.005931,0,0,,,,,,,,,enum._convert_,enum._convert_,,enum,3,0.006339,0,0,,,,,,,,,_verbose_message,_verbose_message,,_verbose_message,4946,0.006689,0,0,,,,,,
pyparsing.core.Word.default_name,pyparsing.core.Word.default_name,,pyparsing,12,0.005897,0,0,,,,,,,,,_ModuleLockManager.__exit__,_ModuleLockManager.__exit__,,_ModuleLockManager,620,0.006336,0,0,,,,,,,,,_validate_timestamp_pyc,_validate_timestamp_pyc,,_validate_timestamp_pyc,512,0.006684,0,0,,,,,,
xml.etree.ElementPath.<module>,xml.etree.ElementPath.<module>,,xml,1,0.005894,0,0,,,,,,,,,pandas.core.internals.api.<module>,pandas.core.internals.api.<module>,,pandas,1,0.006282,0,0,,,,,,,,,pyparsing.util.is_consecutive,pyparsing.util.is_consecutive,,pyparsing,2714,0.006646,0,0,,,,,,
typing._subs_tvars,typing._subs_tvars,,typing,56,0.005835,0,0,,,,,,,,,column_stack,column_stack,,column_stack,160,0.006268,0,0,,,,,,,,,pandas.core.config_init.<module>,pandas.core.config_init.<module>,,pandas,1,0.006642,0,0,,,,,,
pyparsing.core.Word._generateDefaultName,pyparsing.core.Word._generateDefaultName,,pyparsing,9,0.005826,0,0,,,,,,,,,pyparsing.core.ZeroOrMore._parseNoCache,pyparsing.core.ZeroOrMore._parseNoCache,,pyparsing,18,0.006258,0,0,,,,,,,,,Scheduler.<lambda>,Scheduler.<lambda>,,Scheduler,916,0.006578,0,0,,,,,,
typing._VariadicGenericAlias.copy_with,typing._VariadicGenericAlias.copy_with,,typing,49,0.005797,0,0,,,,,,,,,distutils.version.<module>,distutils.version.<module>,,distutils,1,0.006258,0,0,,,,,,,,,signal.<module>,signal.<module>,,signal,1,0.006528,0,0,,,,,,
path_hook_for_FileFinder,path_hook_for_FileFinder,,path_hook_for_FileFinder,68,0.005796,0,0,,,,,,,,,Lab.Droplet.React,Lab.Droplet.React,,Lab,11,0.006212,0,0,,,,,,,,,pyparsing.core.ZeroOrMore._parseNoCache,pyparsing.core.ZeroOrMore._parseNoCache,,pyparsing,18,0.006482,0,0,,,,,,
pyparsing.core.Opt.parseImpl,pyparsing.core.Opt.parseImpl,,pyparsing,20,0.005692,0,0,,,,,,,,,dataclasses.make_dataclass,dataclasses.make_dataclass,,dataclasses,2,0.006195,0,0,,,,,,,,,secrets.<module>,secrets.<module>,,secrets,1,0.006471,0,0,,,,,,
matplotlib.transforms.<module>,matplotlib.transforms.<module>,,matplotlib,1,0.005685,0,0,,,,,,,,,matplotlib._check_versions,matplotlib._check_versions,,matplotlib,1,0.006119,0,0,,,,,,,,,matplotlib.axes._base._axis_method_wrapper.__set_name__,matplotlib.axes._base._axis_method_wrapper.__set_name__,,matplotlib,31,0.006442,0,0,,,,,,
numpy.lib.function_base.<module>,numpy.lib.function_base.<module>,,numpy,1,0.005653,0,0,,,,,,,,,numpy.core.numeric._array_equal_dispatcher,numpy.core.numeric._array_equal_dispatcher,,numpy,5281,0.006115,0,0,,,,,,,,,pyparsing.core.charsAsStr,pyparsing.core.charsAsStr,,pyparsing,15,0.00643,0,0,,,,,,
pandas.core.strings.accessor.<module>,pandas.core.strings.accessor.<module>,,pandas,1,0.00565,0,0,,,,,,,,,typing._subs_tvars,typing._subs_tvars,,typing,56,0.006104,0,0,,,,,,,,,_ModuleLockManager.__exit__,_ModuleLockManager.__exit__,,_ModuleLockManager,620,0.006385,0,0,,,,,,
matplotlib._api.deprecation.rename_parameter,matplotlib._api.deprecation.rename_parameter,,matplotlib,29,0.005611,0,0,,,,,,,,,os._Environ.__getitem__,os._Environ.__getitem__,,os,617,0.005989,0,0,,,,,,,,,distutils.version.<module>,distutils.version.<module>,,distutils,1,0.006341,0,0,,,,,,
_classify_pyc,_classify_pyc,,_classify_pyc,512,0.005578,0,0,,,,,,,,,pandas.core.reshape.api.<module>,pandas.core.reshape.api.<module>,,pandas,1,0.005985,0,0,,,,,,,,,enum._convert_,enum._convert_,,enum,3,0.006317,0,0,,,,,,
_ModuleLock.release,_ModuleLock.release,,_ModuleLock,1347,0.005547,0,0,,,,,,,,,pyparsing.core.Word.name,pyparsing.core.Word.name,,pyparsing,12,0.005984,0,0,,,,,,,,,pandas.core.internals.api.<module>,pandas.core.internals.api.<module>,,pandas,1,0.006288,0,0,,,,,,
pandas.core.strings.accessor.StringMethods,pandas.core.strings.accessor.StringMethods,,pandas,1,0.005545,0,0,,,,,,,,,inspect.Parameter.kind,inspect.Parameter.kind,,inspect,5992,0.005915,0,0,,,,,,,,,pandas.core.arrays.sparse.<module>,pandas.core.arrays.sparse.<module>,,pandas,1,0.00628,0,0,,,,,,
matplotlib.artist.<genexpr>,matplotlib.artist.<genexpr>,,matplotlib,4471,0.005488,0,0,,,,,,,,,pyparsing.core.Word.default_name,pyparsing.core.Word.default_name,,pyparsing,12,0.005913,0,0,,,,,,,,,column_stack,column_stack,,column_stack,160,0.006262,0,0,,,,,,
pandas.core.arrays.sparse.accessor.<module>,pandas.core.arrays.sparse.accessor.<module>,,pandas,1,0.005459,0,0,,,,,,,,,xml.etree.ElementPath.<module>,xml.etree.ElementPath.<module>,,xml,1,0.005908,0,0,,,,,,,,,dataclasses.make_dataclass,dataclasses.make_dataclass,,dataclasses,2,0.006224,0,0,,,,,,
pandas._config.config.inner,pandas._config.config.inner,,pandas,107,0.005408,0,0,,,,,,,,,sre_parse.SubPattern.__len__,sre_parse.SubPattern.__len__,,sre_parse,5330,0.005897,0,0,,,,,,,,,pandas.core.reshape.api.<module>,pandas.core.reshape.api.<module>,,pandas,1,0.00621,0,0,,,,,,
matplotlib.colors.to_rgba_array,matplotlib.colors.to_rgba_array,,matplotlib,32,0.005401,0,0,,,,,,,,,matplotlib.backend_tools.<module>,matplotlib.backend_tools.<module>,,matplotlib,1,0.005882,0,0,,,,,,,,,matplotlib._check_versions,matplotlib._check_versions,,matplotlib,1,0.006162,0,0,,,,,,
json.scanner.<module>,json.scanner.<module>,,json,1,0.005388,0,0,,,,,,,,,pyparsing.core.Word._generateDefaultName,pyparsing.core.Word._generateDefaultName,,pyparsing,9,0.005845,0,0,,,,,,,,,typing._subs_tvars,typing._subs_tvars,,typing,56,0.006099,0,0,,,,,,
matplotlib.pyplot.get_plot_commands,matplotlib.pyplot.get_plot_commands,,matplotlib,1,0.005381,0,0,,,,,,,,,pandas.core.strings.accessor.<module>,pandas.core.strings.accessor.<module>,,pandas,1,0.005842,0,0,,,,,,,,,inspect.Parameter.kind,inspect.Parameter.kind,,inspect,5992,0.006021,0,0,,,,,,
sre_compile._get_literal_prefix,sre_compile._get_literal_prefix,,sre_compile,271,0.005357,0,0,,,,,,,,,pandas._config.<module>,pandas._config.<module>,,pandas,1,0.005838,0,0,,,,,,,,,os._Environ.__getitem__,os._Environ.__getitem__,,os,617,0.00598,0,0,,,,,,
pyparsing.core.MatchFirst.copy,pyparsing.core.MatchFirst.copy,,pyparsing,14,0.005353,0,0,,,,,,,,,pyparsing.core.Opt.parseImpl,pyparsing.core.Opt.parseImpl,,pyparsing,20,0.005833,0,0,,,,,,,,,pyparsing.core.Word.name,pyparsing.core.Word.name,,pyparsing,12,0.005981,0,0,,,,,,
enum._create_,enum._create_,,enum,4,0.005253,0,0,,,,,,,,,path_hook_for_FileFinder,path_hook_for_FileFinder,,path_hook_for_FileFinder,68,0.005818,0,0,,,,,,,,,sre_parse.SubPattern.__len__,sre_parse.SubPattern.__len__,,sre_parse,5330,0.005943,0,0,,,,,,
pandas.core.ops.flex_arith_method_FRAME,pandas.core.ops.flex_arith_method_FRAME,,pandas,14,0.005231,0,0,,,,,,,,,typing._VariadicGenericAlias.copy_with,typing._VariadicGenericAlias.copy_with,,typing,49,0.005771,0,0,,,,,,,,,xml.etree.ElementPath.<module>,xml.etree.ElementPath.<module>,,xml,1,0.005943,0,0,,,,,,
logging.PercentStyle,logging.PercentStyle,,logging,1,0.005225,0,0,,,,,,,,,pandas.core.strings.accessor.StringMethods,pandas.core.strings.accessor.StringMethods,,pandas,1,0.005735,0,0,,,,,,,,,pyparsing.core.Word.default_name,pyparsing.core.Word.default_name,,pyparsing,12,0.005913,0,0,,,,,,
enum._EnumDict.__setitem__,enum._EnumDict.__setitem__,,enum,240,0.005195,0,0,,,,,,,,,numpy.lib.function_base.<module>,numpy.lib.function_base.<module>,,numpy,1,0.005716,0,0,,,,,,,,,pyparsing.core.Opt.parseImpl,pyparsing.core.Opt.parseImpl,,pyparsing,20,0.005897,0,0,,,,,,
matplotlib.dviread.<module>,matplotlib.dviread.<module>,,matplotlib,1,0.005143,0,0,,,,,,,,,matplotlib._api.deprecation.rename_parameter,matplotlib._api.deprecation.rename_parameter,,matplotlib,29,0.005684,0,0,,,,,,,,,path_hook_for_FileFinder,path_hook_for_FileFinder,,path_hook_for_FileFinder,68,0.005846,0,0,,,,,,
pyparsing.core.<genexpr>,pyparsing.core.<genexpr>,,pyparsing,1062,0.00514,0,0,,,,,,,,,Lab.Droplet.Gibson,Lab.Droplet.Gibson,,Lab,7,0.005684,0,0,,,,,,,,,pyparsing.core.Word._generateDefaultName,pyparsing.core.Word._generateDefaultName,,pyparsing,9,0.005841,0,0,,,,,,
pandas.io.json.<module>,pandas.io.json.<module>,,pandas,1,0.005126,0,0,,,,,,,,,pyparsing.core.MatchFirst.copy,pyparsing.core.MatchFirst.copy,,pyparsing,14,0.005638,0,0,,,,,,,,,typing._VariadicGenericAlias.copy_with,typing._VariadicGenericAlias.copy_with,,typing,49,0.005835,0,0,,,,,,
numpy.fft.<module>,numpy.fft.<module>,,numpy,1,0.005047,0,0,,,,,,,,,_classify_pyc,_classify_pyc,,_classify_pyc,512,0.00553,0,0,,,,,,,,,pandas._config.<module>,pandas._config.<module>,,pandas,1,0.005828,0,0,,,,,,
warnings.filterwarnings,warnings.filterwarnings,,warnings,3,0.00504,0,0,,,,,,,,,matplotlib.artist.<genexpr>,matplotlib.artist.<genexpr>,,matplotlib,4471,0.005451,0,0,,,,,,,,,numpy.lib.function_base.<module>,numpy.lib.function_base.<module>,,numpy,1,0.005791,0,0,,,,,,
hmac.<module>,hmac.<module>,,hmac,1,0.005021,0,0,,,,,,,,,_ModuleLock.release,_ModuleLock.release,,_ModuleLock,1347,0.005449,0,0,,,,,,,,,pandas.io.common.get_handle,pandas.io.common.get_handle,,pandas,1,0.00577,0,0,,,,,,
pyparsing.core.And.makeOptionalList,pyparsing.core.And.makeOptionalList,,pyparsing,12,0.005019,0,0,,,,,,,,,matplotlib.transforms.<module>,matplotlib.transforms.<module>,,matplotlib,1,0.005428,0,0,,,,,,,,,pandas.core.strings.accessor.<module>,pandas.core.strings.accessor.<module>,,pandas,1,0.005721,0,0,,,,,,
pandas.core.window.rolling.<module>,pandas.core.window.rolling.<module>,,pandas,1,0.00499,0,0,,,,,,,,,sre_compile._get_literal_prefix,sre_compile._get_literal_prefix,,sre_compile,271,0.005416,0,0,,,,,,,,,matplotlib._api.deprecation.rename_parameter,matplotlib._api.deprecation.rename_parameter,,matplotlib,29,0.005708,0,0,,,,,,
linspace,linspace,,linspace,30,0.004977,0,0,,,,,,,,,json.scanner.<module>,json.scanner.<module>,,json,1,0.005389,0,0,,,,,,,,,pandas.core.strings.accessor.StringMethods,pandas.core.strings.accessor.StringMethods,,pandas,1,0.005619,0,0,,,,,,
pyparsing.core.OneOrMore._parseNoCache,pyparsing.core.OneOrMore._parseNoCache,,pyparsing,2,0.004962,0,0,,,,,,,,,matplotlib.colors.to_rgba_array,matplotlib.colors.to_rgba_array,,matplotlib,32,0.005372,0,0,,,,,,,,,_classify_pyc,_classify_pyc,,_classify_pyc,512,0.005549,0,0,,,,,,
pandas._config.config.register_option,pandas._config.config.register_option,,pandas,62,0.004902,0,0,,,,,,,,,pandas._config.config.inner,pandas._config.config.inner,,pandas,107,0.005366,0,0,,,,,,,,,matplotlib.artist.<genexpr>,matplotlib.artist.<genexpr>,,matplotlib,4471,0.005547,0,0,,,,,,
matplotlib.pyplot.backend_mod,matplotlib.pyplot.backend_mod,,matplotlib,2,0.004894,0,0,,,,,,,,,pandas.core.arrays.sparse.accessor.<module>,pandas.core.arrays.sparse.accessor.<module>,,pandas,1,0.005356,0,0,,,,,,,,,_ModuleLock.release,_ModuleLock.release,,_ModuleLock,1347,0.005525,0,0,,,,,,
pyparsing.core.OneOrMore.parseImpl,pyparsing.core.OneOrMore.parseImpl,,pyparsing,2,0.004881,0,0,,,,,,,,,logging.PercentStyle,logging.PercentStyle,,logging,1,0.005297,0,0,,,,,,,,,coordgen,coordgen,,coordgen,164,0.005488,0,0,,,,,,
pandas.core.dtypes.dtypes.IntervalDtype,pandas.core.dtypes.dtypes.IntervalDtype,,pandas,1,0.004822,0,0,,,,,,,,,enum._create_,enum._create_,,enum,4,0.00529,0,0,,,,,,,,,matplotlib.transforms.<module>,matplotlib.transforms.<module>,,matplotlib,1,0.005461,0,0,,,,,,
numpy.core._methods._all,numpy.core._methods._all,,numpy,1242,0.004777,0,0,,,,,,,,,enum._EnumDict.__setitem__,enum._EnumDict.__setitem__,,enum,240,0.005287,0,0,,,,,,,,,matplotlib.colors.to_rgba_array,matplotlib.colors.to_rgba_array,,matplotlib,32,0.005401,0,0,,,,,,
ntpath.<module>,ntpath.<module>,,ntpath,1,0.004738,0,0,,,,,,,,,Lab.Gridpoint.Pull_Droplet,Lab.Gridpoint.Pull_Droplet,,Lab,21,0.005265,0,0,,,,,,,,,json.scanner.<module>,json.scanner.<module>,,json,1,0.005393,0,0,,,,,,
numpy.core.numerictypes.<module>,numpy.core.numerictypes.<module>,,numpy,1,0.004733,0,0,,,,,,,,,pyparsing.core.OneOrMore._parseNoCache,pyparsing.core.OneOrMore._parseNoCache,,pyparsing,2,0.005213,0,0,,,,,,,,,sre_compile._get_literal_prefix,sre_compile._get_literal_prefix,,sre_compile,271,0.005387,0,0,,,,,,
matplotlib.colors.LinearSegmentedColormap.reversed,matplotlib.colors.LinearSegmentedColormap.reversed,,matplotlib,63,0.004708,0,0,,,,,,,,,pandas.core.ops.flex_arith_method_FRAME,pandas.core.ops.flex_arith_method_FRAME,,pandas,14,0.005183,0,0,,,,,,,,,pandas._config.config.inner,pandas._config.config.inner,,pandas,107,0.005375,0,0,,,,,,
posixpath._get_sep,posixpath._get_sep,,posixpath,3396,0.00468,0,0,,,,,,,,,Scheduler.Get_Occupied,Scheduler.Get_Occupied,,Scheduler,226,0.005175,0,0,,,,,,,,,Lab.DNA.Match,Lab.DNA.Match,,Lab,273,0.005345,0,0,,,,,,
numpy.lib.scimath.<module>,numpy.lib.scimath.<module>,,numpy,1,0.00465,0,0,,,,,,,,,pyparsing.core.OneOrMore.parseImpl,pyparsing.core.OneOrMore.parseImpl,,pyparsing,2,0.00513,0,0,,,,,,,,,logging.PercentStyle,logging.PercentStyle,,logging,1,0.005294,0,0,,,,,,
numpy.core.function_base.linspace,numpy.core.function_base.linspace,,numpy,30,0.004551,0,0,,,,,,,,,matplotlib.dviread.<module>,matplotlib.dviread.<module>,,matplotlib,1,0.005127,0,0,,,,,,,,,pyparsing.core.MatchFirst.copy,pyparsing.core.MatchFirst.copy,,pyparsing,14,0.005296,0,0,,,,,,
pandas.io.common.get_handle,pandas.io.common.get_handle,,pandas,1,0.004495,0,0,,,,,,,,,pyparsing.core.<genexpr>,pyparsing.core.<genexpr>,,pyparsing,1062,0.005106,0,0,,,,,,,,,enum._create_,enum._create_,,enum,4,0.005281,0,0,,,,,,
cffi.<module>,cffi.<module>,,cffi,1,0.004472,0,0,,,,,,,,,pandas.io.json.<module>,pandas.io.json.<module>,,pandas,1,0.005099,0,0,,,,,,,,,pandas.core.arrays.sparse.accessor.<module>,pandas.core.arrays.sparse.accessor.<module>,,pandas,1,0.005257,0,0,,,,,,
numpy.ma.core.doc_note,numpy.ma.core.doc_note,,numpy,14,0.00446,0,0,,,,,,,,,pyparsing.core.And.makeOptionalList,pyparsing.core.And.makeOptionalList,,pyparsing,12,0.005088,0,0,,,,,,,,,pyparsing.core.<genexpr>,pyparsing.core.<genexpr>,,pyparsing,1062,0.00525,0,0,,,,,,
pandas.util.version.<module>,pandas.util.version.<module>,,pandas,1,0.004459,0,0,,,,,,,,,warnings.filterwarnings,warnings.filterwarnings,,warnings,3,0.005051,0,0,,,,,,,,,Lab.DNA.__str__,Lab.DNA.__str__,,Lab,4101,0.005249,0,0,,,,,,
linker_ends,linker_ends,,linker_ends,50,0.0044,0,0,,,,,,,,,hmac.<module>,hmac.<module>,,hmac,1,0.004963,0,0,,,,,,,,,numpy.core.numerictypes.<module>,numpy.core.numerictypes.<module>,,numpy,1,0.005218,0,0,,,,,,
distutils.version.StrictVersion,distutils.version.StrictVersion,,distutils,1,0.004396,0,0,,,,,,,,,linspace,linspace,,linspace,30,0.004941,0,0,,,,,,,,,enum._EnumDict.__setitem__,enum._EnumDict.__setitem__,,enum,240,0.005214,0,0,,,,,,
pandas.util._decorators.decorate,pandas.util._decorators.decorate,,pandas,44,0.004366,0,0,,,,,,,,,pandas.core.window.rolling.<module>,pandas.core.window.rolling.<module>,,pandas,1,0.004895,0,0,,,,,,,,,Lab.Droplet.Get_Route,Lab.Droplet.Get_Route,,Lab,4791,0.005193,0,0,,,,,,
pyparsing.core.ParserElement,pyparsing.core.ParserElement,,pyparsing,1,0.004311,0,0,,,,,,,,,numpy.fft.<module>,numpy.fft.<module>,,numpy,1,0.004864,0,0,,,,,,,,,matplotlib.dviread.<module>,matplotlib.dviread.<module>,,matplotlib,1,0.005164,0,0,,,,,,
numpy.lib.npyio.<module>,numpy.lib.npyio.<module>,,numpy,1,0.004249,0,0,,,,,,,,,pandas._config.config.register_option,pandas._config.config.register_option,,pandas,62,0.004865,0,0,,,,,,,,,pandas.core.ops.flex_arith_method_FRAME,pandas.core.ops.flex_arith_method_FRAME,,pandas,14,0.005145,0,0,,,,,,
